TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
UTA,UTA vs. CHA,01/15/2025,L,12,25,10,25,40.0,4,10,40.0,1,2,50.0,3,6,9,4,1,1,1,4,0
ORL,ORL @ MIL,01/15/2025,L,12,27,11,27,40.7,4,13,30.8,1,2,50.0,3,7,10,8,1,3,0,7,-3
GSW,GSW @ MIN,01/15/2025,W,12,32,11,20,55.0,2,7,28.6,8,10,80.0,5,4,9,3,2,2,2,12,-4
BOS,BOS @ TOR,01/15/2025,L,12,29,11,24,45.8,5,15,33.3,2,4,50.0,5,3,8,6,1,1,3,6,-4
ATL,ATL @ CHI,01/15/2025,W,12,25,9,25,36.0,4,14,28.6,3,6,50.0,5,10,15,7,5,2,1,5,-6
NOP,NOP vs. DAL,01/15/2025,W,12,24,10,25,40.0,2,8,25.0,2,4,50.0,5,8,13,4,2,2,2,2,-6
MIA,MIA @ LAL,01/15/2025,L,12,19,8,18,44.4,3,7,42.9,0,0,0.0,0,8,8,6,7,0,0,3,-10
NYK,NYK @ PHI,01/15/2025,W,12,25,10,23,43.5,3,10,30.0,2,4,50.0,8,4,12,6,4,1,0,1,-13
SAS,SAS vs. MEM,01/15/2025,L,12,25,10,23,43.5,2,9,22.2,3,7,42.9,0,7,7,4,2,1,1,6,-18
BKN,BKN @ LAC,01/15/2025,L,12,16,6,21,28.6,2,10,20.0,2,4,50.0,3,2,5,4,7,3,0,5,-28
CLE,CLE @ IND,01/14/2025,W,12,38,12,23,52.2,7,15,46.7,7,8,87.5,3,9,12,8,1,2,2,1,10
PHI,PHI vs. OKC,01/14/2025,L,12,38,14,25,56.0,5,15,33.3,5,6,83.3,3,8,11,9,2,3,0,1,9
NOP,NOP @ CHI,01/14/2025,W,12,33,11,22,50.0,6,12,50.0,5,6,83.3,4,7,11,7,2,2,1,3,6
PHX,PHX @ ATL,01/14/2025,L,12,31,12,19,63.2,2,7,28.6,5,10,50.0,0,7,7,8,3,5,1,8,6
BKN,BKN @ POR,01/14/2025,W,12,32,12,23,52.2,5,11,45.5,3,4,75.0,4,10,14,8,4,1,1,6,5
DAL,DAL vs. DEN,01/14/2025,L,12,22,9,22,40.9,1,9,11.1,3,6,50.0,2,8,10,6,3,3,2,3,2
SAC,SAC @ MIL,01/14/2025,L,12,28,11,25,44.0,5,13,38.5,1,1,100.0,3,8,11,5,4,2,1,4,1
MIL,MIL vs. SAC,01/14/2025,W,12,27,11,23,47.8,3,9,33.3,2,2,100.0,2,10,12,9,4,0,1,4,-1
DEN,DEN @ DAL,01/14/2025,W,12,20,8,23,34.8,1,7,14.3,3,4,75.0,5,10,15,5,6,2,2,5,-2
POR,POR vs. BKN,01/14/2025,L,12,27,7,22,31.8,3,12,25.0,10,11,90.9,6,7,13,2,4,4,1,4,-5
CHI,CHI vs. NOP,01/14/2025,L,12,27,11,22,50.0,4,12,33.3,1,3,33.3,4,7,11,9,4,2,2,5,-6
ATL,ATL vs. PHX,01/14/2025,W,12,25,8,21,38.1,2,11,18.2,7,11,63.6,7,7,14,3,7,2,0,7,-6
OKC,OKC @ PHI,01/14/2025,W,12,29,13,24,54.2,2,8,25.0,1,1,100.0,3,8,11,9,4,2,1,6,-9
IND,IND vs. CLE,01/14/2025,L,12,28,11,22,50.0,4,7,57.1,2,2,100.0,1,7,8,7,4,1,0,5,-10
LAC,LAC vs. MIA,01/13/2025,W,12,36,15,27,55.6,6,12,50.0,0,1,0.0,3,11,14,8,3,5,2,3,16
DET,DET @ NYK,01/13/2025,W,12,36,15,22,68.2,3,6,50.0,3,4,75.0,2,9,11,4,4,3,0,6,9
SAS,SAS @ LAL,01/13/2025,W,12,36,16,22,72.7,3,4,75.0,1,2,50.0,4,4,8,9,5,6,2,5,9
GSW,GSW @ TOR,01/13/2025,L,12,28,11,21,52.4,4,10,40.0,2,4,50.0,2,10,12,8,5,3,1,9,5
MEM,MEM @ HOU,01/13/2025,L,12,32,13,19,68.4,3,4,75.0,3,5,60.0,2,5,7,2,5,5,0,6,2
WAS,WAS vs. MIN,01/13/2025,L,12,32,13,24,54.2,6,13,46.2,0,2,0.0,3,7,10,8,2,2,3,3,1
MIN,MIN @ WAS,01/13/2025,W,12,31,12,25,48.0,4,10,40.0,3,5,60.0,4,7,11,7,3,1,2,4,-1
HOU,HOU vs. MEM,01/13/2025,W,12,30,8,17,47.1,5,9,55.6,9,13,69.2,4,4,8,6,6,4,1,4,-2
TOR,TOR vs. GSW,01/13/2025,W,12,23,8,18,44.4,0,2,0.0,7,11,63.6,3,4,7,4,4,2,3,3,-5
NYK,NYK vs. DET,01/13/2025,L,12,27,10,20,50.0,5,9,55.6,2,4,50.0,1,4,5,9,4,2,1,4,-9
LAL,LAL vs. SAS,01/13/2025,L,12,27,10,22,45.5,4,8,50.0,3,6,50.0,7,2,9,5,6,4,2,3,-9
MIA,MIA @ LAC,01/13/2025,L,12,20,8,21,38.1,4,11,36.4,0,0,0.0,1,10,11,5,7,1,0,1,-16
IND,IND @ CLE,01/12/2025,W,12,37,16,25,64.0,3,11,27.3,2,5,40.0,1,12,13,10,5,5,2,9,19
OKC,OKC @ WAS,01/12/2025,W,12,37,10,20,50.0,5,8,62.5,12,14,85.7,2,8,10,6,4,2,1,6,11
DAL,DAL vs. DEN,01/12/2025,L,12,28,10,27,37.0,2,8,25.0,6,7,85.7,5,11,16,8,3,2,0,5,7
UTA,UTA vs. BKN,01/12/2025,W,12,36,12,19,63.2,7,10,70.0,5,7,71.4,0,9,9,7,3,1,2,6,6
NYK,NYK vs. MIL,01/12/2025,W,12,33,13,20,65.0,4,7,57.1,3,5,60.0,0,10,10,8,3,1,1,4,6
CHA,CHA @ PHX,01/12/2025,L,12,36,12,20,60.0,6,11,54.5,6,8,75.0,2,10,12,9,3,3,0,6,5
PHI,PHI @ ORL,01/12/2025,L,12,29,11,18,61.1,5,7,71.4,2,2,100.0,0,8,8,5,6,1,2,5,5
SAC,SAC @ CHI,01/12/2025,W,12,36,14,27,51.9,6,13,46.2,2,3,66.7,5,9,14,10,1,1,0,4,4
BOS,BOS vs. NOP,01/12/2025,W,12,28,12,27,44.4,3,12,25.0,1,1,100.0,4,12,16,7,4,1,2,5,1
NOP,NOP @ BOS,01/12/2025,L,12,27,9,22,40.9,3,8,37.5,6,9,66.7,1,10,11,3,2,3,1,3,-1
CHI,CHI vs. SAC,01/12/2025,L,12,32,11,21,52.4,6,13,46.2,4,6,66.7,2,8,10,7,2,0,0,4,-4
PHX,PHX vs. CHA,01/12/2025,W,12,31,11,23,47.8,4,9,44.4,5,8,62.5,3,7,10,10,3,1,1,4,-5
ORL,ORL vs. PHI,01/12/2025,W,12,24,10,22,45.5,1,9,11.1,3,6,50.0,3,4,7,4,4,3,2,6,-5
BKN,BKN @ UTA,01/12/2025,L,12,30,11,22,50.0,3,9,33.3,5,8,62.5,2,5,7,7,1,1,1,5,-6
MIL,MIL @ NYK,01/12/2025,L,12,27,12,22,54.5,3,9,33.3,0,3,0.0,3,7,10,5,5,1,2,5,-6
DEN,DEN @ DAL,01/12/2025,W,12,21,8,23,34.8,0,11,0.0,5,5,100.0,2,12,14,5,6,1,1,6,-7
WAS,WAS vs. OKC,01/12/2025,L,12,26,7,19,36.8,2,9,22.2,10,10,100.0,2,9,11,5,6,1,3,9,-11
CLE,CLE vs. IND,01/12/2025,L,12,18,4,20,20.0,0,6,0.0,10,11,90.9,2,9,11,1,7,3,0,5,-19
POR,POR vs. MIA,01/11/2025,L,12,35,14,26,53.8,5,14,35.7,2,3,66.7,6,7,13,8,2,1,1,6,7
DET,DET vs. TOR,01/11/2025,W,12,34,12,21,57.1,5,9,55.6,5,5,100.0,3,13,16,10,5,1,2,6,7
MIN,MIN vs. MEM,01/11/2025,L,12,38,13,19,68.4,3,7,42.9,9,9,100.0,0,9,9,10,5,3,1,2,3
UTA,UTA @ PHX,01/11/2025,L,12,25,9,22,40.9,2,12,16.7,5,6,83.3,5,9,14,4,3,2,0,3,3
MEM,MEM @ MIN,01/11/2025,W,12,35,13,31,41.9,6,14,42.9,3,3,100.0,6,4,10,6,3,4,0,7,-3
PHX,PHX vs. UTA,01/11/2025,W,12,22,9,24,37.5,3,14,21.4,1,2,50.0,4,7,11,5,3,2,1,5,-3
MIA,MIA @ POR,01/11/2025,W,12,28,9,19,47.4,5,10,50.0,5,6,83.3,2,3,5,5,2,1,1,2,-7
TOR,TOR @ DET,01/11/2025,L,12,27,10,26,38.5,5,11,45.5,2,3,66.7,3,5,8,9,1,4,1,4,-7
CHI,CHI vs. WAS,01/10/2025,W,12,41,15,27,55.6,9,16,56.3,2,2,100.0,4,9,13,9,1,2,2,5,17
DEN,DEN vs. BKN,01/10/2025,W,12,29,11,23,47.8,5,9,55.6,2,3,66.7,3,10,13,8,4,3,1,5,9
IND,IND vs. GSW,01/10/2025,W,12,30,12,22,54.5,2,8,25.0,4,8,50.0,3,10,13,8,4,1,2,5,5
NOP,NOP @ PHI,01/10/2025,W,12,34,14,25,56.0,4,9,44.4,2,4,50.0,3,6,9,9,3,4,2,2,3
ORL,ORL vs. MIL,01/10/2025,L,12,30,11,22,50.0,4,9,44.4,4,6,66.7,3,3,6,3,0,2,1,4,2
SAC,SAC @ BOS,01/10/2025,W,12,23,10,24,41.7,1,6,16.7,2,3,66.7,5,8,13,5,4,5,2,3,2
OKC,OKC @ NYK,01/10/2025,W,12,32,11,19,57.9,1,4,25.0,9,11,81.8,0,5,5,1,4,3,4,9,1
NYK,NYK vs. OKC,01/10/2025,L,12,31,12,25,48.0,1,6,16.7,6,6,100.0,4,7,11,6,4,1,0,8,-1
MIL,MIL @ ORL,01/10/2025,W,12,28,11,18,61.1,3,5,60.0,3,4,75.0,2,8,10,5,5,0,2,3,-2
BOS,BOS vs. SAC,01/10/2025,L,12,21,7,16,43.8,4,9,44.4,3,3,100.0,0,8,8,6,8,1,2,6,-2
PHI,PHI vs. NOP,01/10/2025,L,12,31,13,25,52.0,4,11,36.4,1,1,100.0,5,5,10,7,4,3,1,4,-3
GSW,GSW @ IND,01/10/2025,L,12,25,10,22,45.5,3,12,25.0,2,3,66.7,2,7,9,5,4,2,0,7,-5
BKN,BKN @ DEN,01/10/2025,L,12,20,8,20,40.0,3,10,30.0,1,1,100.0,0,8,8,7,6,2,2,3,-9
WAS,WAS @ CHI,01/10/2025,L,12,24,7,22,31.8,4,12,33.3,6,7,85.7,5,7,12,4,5,0,2,5,-17
PHX,PHX vs. ATL,01/09/2025,W,12,30,14,24,58.3,2,9,22.2,0,0,0.0,1,10,11,7,2,4,2,2,10
UTA,UTA vs. MIA,01/09/2025,L,12,29,12,22,54.5,5,9,55.6,0,0,0.0,1,14,15,7,4,0,3,2,7
TOR,TOR @ CLE,01/09/2025,L,12,42,19,25,76.0,4,6,66.7,0,1,0.0,2,2,4,11,2,4,0,5,5
HOU,HOU @ MEM,01/09/2025,W,12,33,13,28,46.4,3,5,60.0,4,9,44.4,6,7,13,6,0,3,0,8,4
POR,POR @ DAL,01/09/2025,L,12,31,10,25,40.0,3,9,33.3,8,10,80.0,4,9,13,5,2,2,1,5,3
MIN,MIN @ ORL,01/09/2025,W,12,26,6,23,26.1,3,7,42.9,11,12,91.7,6,9,15,4,3,3,1,4,3
DET,DET vs. GSW,01/09/2025,L,12,27,11,20,55.0,5,11,45.5,0,0,0.0,0,9,9,8,1,1,3,5,2
GSW,GSW @ DET,01/09/2025,W,12,25,10,24,41.7,3,11,27.3,2,5,40.0,7,6,13,9,1,0,1,3,-2
DAL,DAL vs. POR,01/09/2025,W,12,28,10,21,47.6,1,6,16.7,7,7,100.0,2,11,13,6,3,1,3,8,-3
ORL,ORL vs. MIN,01/09/2025,L,12,23,9,24,37.5,3,12,25.0,2,3,66.7,4,8,12,5,4,1,5,9,-3
MEM,MEM vs. HOU,01/09/2025,L,12,29,8,17,47.1,2,6,33.3,11,14,78.6,2,11,13,3,5,0,1,7,-4
CLE,CLE vs. TOR,01/09/2025,W,12,37,14,21,66.7,3,7,42.9,6,6,100.0,4,5,9,9,5,1,0,2,-5
MIA,MIA @ UTA,01/09/2025,W,12,22,10,27,37.0,2,13,15.4,0,0,0.0,1,9,10,6,1,3,2,0,-7
ATL,ATL @ PHX,01/09/2025,L,12,20,8,23,34.8,1,7,14.3,3,3,100.0,3,9,12,7,4,2,0,4,-10
NOP,NOP vs. POR,01/08/2025,L,12,34,14,26,53.8,5,9,55.6,1,1,100.0,7,6,13,8,4,3,2,6,11
DET,DET @ BKN,01/08/2025,W,12,32,13,21,61.9,3,9,33.3,3,5,60.0,1,11,12,8,3,2,3,4,11
SAS,SAS @ MIL,01/08/2025,L,12,32,10,23,43.5,7,16,43.8,5,5,100.0,3,9,12,8,2,3,2,3,6
NYK,NYK vs. TOR,01/08/2025,W,12,31,10,26,38.5,4,13,30.8,7,8,87.5,6,7,13,7,1,2,1,3,6
IND,IND vs. CHI,01/08/2025,W,12,37,17,28,60.7,3,6,50.0,0,0,0.0,5,7,12,12,4,2,1,8,5
DEN,DEN vs. LAC,01/08/2025,W,12,32,13,22,59.1,1,5,20.0,5,7,71.4,2,8,10,8,4,1,0,8,5
PHI,PHI vs. WAS,01/08/2025,W,12,29,12,24,50.0,5,12,41.7,0,0,0.0,4,4,8,7,1,2,1,3,3
OKC,OKC @ CLE,01/08/2025,L,12,43,18,26,69.2,3,8,37.5,4,5,80.0,3,7,10,12,2,2,1,5,2
CLE,CLE vs. OKC,01/08/2025,W,12,41,15,26,57.7,7,14,50.0,4,6,66.7,3,4,7,13,2,1,0,5,-2
WAS,WAS @ PHI,01/08/2025,L,12,26,11,20,55.0,3,8,37.5,1,1,100.0,4,7,11,9,4,0,3,1,-3
CHI,CHI @ IND,01/08/2025,L,12,32,12,22,54.5,4,9,44.4,4,5,80.0,1,3,4,7,2,2,3,4,-5
LAC,LAC @ DEN,01/08/2025,L,12,27,7,21,33.3,3,9,33.3,10,15,66.7,5,6,11,2,5,3,1,5,-5
MIL,MIL vs. SAS,01/08/2025,W,12,26,9,21,42.9,3,9,33.3,5,5,100.0,2,10,12,7,4,2,0,4,-6
TOR,TOR @ NYK,01/08/2025,L,12,25,9,19,47.4,2,6,33.3,5,6,83.3,4,7,11,7,4,0,3,4,-6
POR,POR @ NOP,01/08/2025,W,12,23,8,17,47.1,1,9,11.1,6,8,75.0,3,4,7,5,5,1,2,4,-11
BKN,BKN vs. DET,01/08/2025,L,12,21,6,19,31.6,3,9,33.3,6,6,100.0,1,7,8,5,4,2,0,4,-11
HOU,HOU @ WAS,01/07/2025,W,12,40,17,29,58.6,6,13,46.2,0,0,0.0,5,6,11,13,2,6,1,4,16
PHX,PHX @ CHA,01/07/2025,L,12,37,13,22,59.1,3,6,50.0,8,8,100.0,3,11,14,9,3,0,1,7,8
DAL,DAL vs. LAL,01/07/2025,W,12,34,14,25,56.0,6,12,50.0,0,0,0.0,4,6,10,9,2,2,0,4,8
MIN,MIN @ NOP,01/07/2025,W,12,29,10,19,52.6,5,11,45.5,4,5,80.0,4,9,13,9,7,2,0,5,8
GSW,GSW vs. MIA,01/07/2025,L,12,30,12,23,52.2,5,10,50.0,1,1,100.0,2,12,14,8,2,1,1,3,7
BOS,BOS @ DEN,01/07/2025,W,12,31,13,23,56.5,3,11,27.3,2,2,100.0,2,7,9,8,2,1,2,3,5
ATL,ATL @ UTA,01/07/2025,W,12,28,8,20,40.0,4,12,33.3,8,10,80.0,3,8,11,6,6,3,3,7,1
UTA,UTA vs. ATL,01/07/2025,L,12,27,8,24,33.3,4,14,28.6,7,8,87.5,4,9,13,5,6,5,0,5,-1
DEN,DEN vs. BOS,01/07/2025,L,12,26,10,22,45.5,3,11,27.3,3,4,75.0,4,5,9,6,3,0,1,4,-5
MIA,MIA @ GSW,01/07/2025,W,12,23,8,23,34.8,3,11,27.3,4,5,80.0,4,8,12,6,1,2,1,2,-7
CHA,CHA vs. PHX,01/07/2025,W,12,29,10,25,40.0,3,11,27.3,6,7,85.7,4,4,8,5,2,3,0,6,-8
LAL,LAL @ DAL,01/07/2025,L,12,26,10,18,55.6,3,7,42.9,3,5,60.0,0,7,7,5,3,1,1,0,-8
NOP,NOP vs. MIN,01/07/2025,L,12,21,8,20,40.0,1,8,12.5,4,6,66.7,1,4,5,3,5,5,0,4,-8
WAS,WAS vs. HOU,01/07/2025,L,12,24,9,23,39.1,2,10,20.0,4,4,100.0,7,5,12,2,8,1,1,5,-16
MIA,MIA @ SAC,01/06/2025,L,12,31,11,21,52.4,2,8,25.0,7,7,100.0,3,11,14,5,2,2,3,3,13
PHX,PHX @ PHI,01/06/2025,W,12,36,13,20,65.0,4,8,50.0,6,9,66.7,0,12,12,9,5,2,2,9,9
MIN,MIN vs. LAC,01/06/2025,W,12,31,12,26,46.2,4,10,40.0,3,5,60.0,5,11,16,6,3,1,0,4,8
BKN,BKN vs. IND,01/06/2025,L,12,31,13,25,52.0,2,7,28.6,3,3,100.0,5,12,17,8,4,3,2,7,8
DET,DET vs. POR,01/06/2025,W,12,37,13,26,50.0,5,10,50.0,6,7,85.7,6,6,12,7,4,3,0,2,7
MEM,MEM vs. DAL,01/06/2025,W,12,31,10,21,47.6,3,7,42.9,8,11,72.7,3,10,13,4,3,3,4,4,6
MIL,MIL @ TOR,01/06/2025,W,12,33,12,16,75.0,6,9,66.7,3,3,100.0,2,11,13,10,9,0,2,7,5
ORL,ORL @ NYK,01/06/2025,W,12,22,8,17,47.1,4,10,40.0,2,2,100.0,2,7,9,3,3,2,3,4,5
CHI,CHI vs. SAS,01/06/2025,W,12,32,14,28,50.0,1,7,14.3,3,4,75.0,3,10,13,7,1,4,1,3,2
SAS,SAS @ CHI,01/06/2025,L,12,30,10,25,40.0,6,15,40.0,4,4,100.0,4,10,14,6,4,0,2,4,-2
TOR,TOR vs. MIL,01/06/2025,L,12,28,11,28,39.3,3,16,18.8,3,5,60.0,5,2,7,6,1,4,0,3,-5
NYK,NYK vs. ORL,01/06/2025,L,12,17,8,19,42.1,0,3,0.0,1,2,50.0,3,7,10,4,3,1,0,4,-5
DAL,DAL @ MEM,01/06/2025,L,12,25,10,28,35.7,2,9,22.2,3,3,100.0,5,9,14,5,3,1,0,5,-6
POR,POR @ DET,01/06/2025,L,12,30,13,23,56.5,3,7,42.9,1,2,50.0,4,4,8,8,5,2,0,6,-7
IND,IND @ BKN,01/06/2025,W,12,23,7,22,31.8,2,11,18.2,7,8,87.5,0,6,6,5,3,3,2,3,-8
LAC,LAC @ MIN,01/06/2025,L,12,23,8,20,40.0,4,12,33.3,3,4,75.0,2,8,10,5,5,1,3,7,-8
PHI,PHI vs. PHX,01/06/2025,L,12,27,9,23,39.1,2,11,18.2,7,13,53.8,2,7,9,6,3,3,1,7,-9
SAC,SAC vs. MIA,01/06/2025,W,12,18,7,22,31.8,3,7,42.9,1,2,50.0,3,6,9,6,2,1,2,5,-13
LAL,LAL @ HOU,01/05/2025,L,12,40,12,21,57.1,9,16,56.3,7,8,87.5,3,9,12,8,1,2,0,6,16
UTA,UTA @ ORL,01/05/2025,W,12,28,9,17,52.9,3,9,33.3,7,8,87.5,3,8,11,4,5,2,2,4,9
SAC,SAC @ GSW,01/05/2025,W,12,30,10,22,45.5,3,11,27.3,7,7,100.0,3,8,11,6,5,4,1,4,6
OKC,OKC vs. BOS,01/05/2025,W,12,21,9,23,39.1,3,9,33.3,0,0,0.0,4,11,15,6,4,3,2,3,6
CHA,CHA @ CLE,01/05/2025,L,12,30,11,26,42.3,5,10,50.0,3,3,100.0,5,6,11,4,4,3,0,5,2
WAS,WAS vs. NOP,01/05/2025,L,12,25,10,19,52.6,3,7,42.9,2,3,66.7,2,10,12,7,7,0,2,4,1
NOP,NOP @ WAS,01/05/2025,W,12,24,9,23,39.1,2,10,20.0,4,4,100.0,1,6,7,5,1,4,2,4,-1
CLE,CLE vs. CHA,01/05/2025,W,12,28,11,20,55.0,4,11,36.4,2,2,100.0,1,7,8,7,4,0,3,5,-2
GSW,GSW vs. SAC,01/05/2025,L,12,24,10,21,47.6,2,8,25.0,2,2,100.0,2,6,8,6,6,3,0,8,-6
BOS,BOS @ OKC,01/05/2025,L,12,15,5,22,22.7,1,13,7.7,4,6,66.7,3,9,12,1,3,2,2,3,-6
ORL,ORL vs. UTA,01/05/2025,L,12,19,7,20,35.0,4,7,57.1,1,4,25.0,4,4,8,5,5,1,1,7,-9
HOU,HOU vs. LAL,01/05/2025,W,12,24,8,23,34.8,3,10,30.0,5,7,71.4,2,7,9,5,2,1,1,6,-16
CHI,CHI vs. NYK,01/04/2025,W,12,41,17,25,68.0,7,9,77.8,0,0,0.0,4,13,17,9,3,1,1,4,24
IND,IND vs. PHX,01/04/2025,W,12,40,13,22,59.1,5,10,50.0,9,11,81.8,2,9,11,11,2,2,2,7,12
UTA,UTA @ MIA,01/04/2025,W,12,36,12,24,50.0,7,15,46.7,5,7,71.4,7,9,16,8,5,3,0,8,11
SAS,SAS vs. DEN,01/04/2025,L,12,37,12,25,48.0,6,15,40.0,7,8,87.5,2,12,14,8,0,1,2,4,10
PHI,PHI @ BKN,01/04/2025,W,12,27,7,19,36.8,5,12,41.7,8,9,88.9,2,11,13,5,5,3,0,4,8
MIL,MIL vs. POR,01/04/2025,L,12,25,12,27,44.4,1,7,14.3,0,1,0.0,4,11,15,5,2,2,1,3,4
DET,DET vs. MIN,01/04/2025,W,12,41,14,23,60.9,5,12,41.7,8,9,88.9,2,5,7,10,3,2,1,8,3
GSW,GSW vs. MEM,01/04/2025,W,12,34,12,25,48.0,7,14,50.0,3,3,100.0,3,2,5,9,2,3,3,4,2
LAC,LAC vs. ATL,01/04/2025,W,12,24,9,21,42.9,2,10,20.0,4,7,57.1,2,9,11,4,4,3,1,3,2
MEM,MEM @ GSW,01/04/2025,L,12,32,14,22,63.6,3,8,37.5,1,1,100.0,2,8,10,8,4,1,3,4,-2
ATL,ATL @ LAC,01/04/2025,L,12,22,9,22,40.9,3,11,27.3,1,2,50.0,3,11,14,5,6,3,1,3,-2
MIN,MIN @ DET,01/04/2025,L,12,38,12,20,60.0,5,7,71.4,9,10,90.0,1,5,6,8,4,2,0,7,-3
POR,POR @ MIL,01/04/2025,W,12,21,9,21,42.9,3,9,33.3,0,0,0.0,1,12,13,3,4,2,0,2,-4
BKN,BKN vs. PHI,01/04/2025,L,12,19,8,22,36.4,2,11,18.2,1,1,100.0,2,10,12,4,6,1,2,5,-8
DEN,DEN @ SAS,01/04/2025,W,12,27,9,24,37.5,4,9,44.4,5,6,83.3,2,9,11,6,1,0,1,4,-10
MIA,MIA vs. UTA,01/04/2025,L,12,25,6,16,37.5,5,11,45.5,8,14,57.1,3,6,9,5,5,3,0,5,-11
PHX,PHX @ IND,01/04/2025,L,12,28,7,16,43.8,4,6,66.7,10,10,100.0,0,5,5,7,4,1,1,7,-12
NYK,NYK @ CHI,01/04/2025,L,12,17,7,25,28.0,0,7,0.0,3,4,75.0,6,4,10,4,3,2,1,0,-24
DET,DET vs. CHA,01/03/2025,W,12,32,13,30,43.3,5,13,38.5,1,1,100.0,9,10,19,8,1,3,1,3,15
DEN,DEN vs. SAS,01/03/2025,L,12,38,15,27,55.6,6,9,66.7,2,3,66.7,3,9,12,12,2,2,0,4,11
ORL,ORL @ TOR,01/03/2025,W,12,26,9,18,50.0,5,10,50.0,3,4,75.0,4,6,10,8,5,4,1,3,8
NOP,NOP vs. WAS,01/03/2025,W,12,35,12,25,48.0,5,10,50.0,6,7,85.7,6,6,12,6,2,2,1,3,6
MEM,MEM @ SAC,01/03/2025,L,12,28,8,24,33.3,4,12,33.3,8,8,100.0,6,13,19,6,6,1,1,4,4
OKC,OKC vs. NYK,01/03/2025,W,12,26,8,20,40.0,4,8,50.0,6,6,100.0,2,11,13,5,3,3,3,8,4
LAL,LAL vs. ATL,01/03/2025,W,12,31,10,19,52.6,5,6,83.3,6,8,75.0,4,11,15,8,7,2,2,9,2
DAL,DAL vs. CLE,01/03/2025,L,12,32,12,27,44.4,2,11,18.2,6,7,85.7,5,7,12,8,0,0,2,3,1
BOS,BOS @ HOU,01/03/2025,W,12,17,5,13,38.5,2,8,25.0,5,6,83.3,2,8,10,3,8,1,2,4,1
CLE,CLE @ DAL,01/03/2025,W,12,31,12,23,52.2,4,11,36.4,3,3,100.0,2,10,12,7,3,0,2,7,-1
HOU,HOU vs. BOS,01/03/2025,L,12,16,5,19,26.3,2,10,20.0,4,4,100.0,3,5,8,1,5,3,1,6,-1
ATL,ATL @ LAL,01/03/2025,L,12,29,10,25,40.0,1,9,11.1,8,10,80.0,4,4,8,4,2,5,1,6,-2
SAC,SAC vs. MEM,01/03/2025,W,12,24,9,24,37.5,1,11,9.1,5,5,100.0,2,8,10,6,3,3,0,7,-4
NYK,NYK @ OKC,01/03/2025,L,12,22,7,22,31.8,1,6,16.7,7,11,63.6,5,8,13,6,4,2,0,4,-4
WAS,WAS @ NOP,01/03/2025,L,12,29,12,22,54.5,3,8,37.5,2,5,40.0,4,7,11,9,4,1,0,7,-6
TOR,TOR vs. ORL,01/03/2025,L,12,18,8,16,50.0,2,5,40.0,0,0,0.0,1,3,4,6,4,1,0,2,-8
SAS,SAS @ DEN,01/03/2025,W,12,27,9,20,45.0,4,11,36.4,5,8,62.5,2,8,10,4,4,1,1,3,-11
CHA,CHA @ DET,01/03/2025,L,12,17,6,18,33.3,4,9,44.4,1,1,100.0,2,8,10,5,5,1,2,0,-15
OKC,OKC vs. LAC,01/02/2025,W,12,42,16,25,64.0,3,9,33.3,7,7,100.0,1,9,10,10,0,6,0,3,22
GSW,GSW vs. PHI,01/02/2025,W,12,35,12,19,63.2,5,7,71.4,6,7,85.7,1,10,11,9,3,0,2,8,9
IND,IND @ MIA,01/02/2025,W,12,41,16,24,66.7,7,12,58.3,2,6,33.3,5,7,12,10,3,0,2,3,8
MIN,MIN vs. BOS,01/02/2025,L,12,34,12,21,57.1,6,9,66.7,4,4,100.0,3,7,10,9,3,0,0,0,5
LAL,LAL vs. POR,01/02/2025,W,12,28,10,24,41.7,5,15,33.3,3,3,100.0,3,9,12,8,3,1,0,2,4
MIL,MIL vs. BKN,01/02/2025,L,12,31,10,21,47.6,3,8,37.5,8,13,61.5,4,7,11,5,3,1,1,4,3
BKN,BKN @ MIL,01/02/2025,W,12,28,9,21,42.9,5,12,41.7,5,6,83.3,5,8,13,6,5,3,1,8,-3
POR,POR @ LAL,01/02/2025,L,12,24,10,20,50.0,3,6,50.0,1,2,50.0,1,9,10,5,5,1,3,3,-4
BOS,BOS @ MIN,01/02/2025,W,12,29,12,22,54.5,5,13,38.5,0,0,0.0,1,3,4,5,0,2,1,3,-5
MIA,MIA vs. IND,01/02/2025,L,12,33,13,24,54.2,3,7,42.9,4,4,100.0,3,6,9,11,2,3,0,4,-8
PHI,PHI @ GSW,01/02/2025,L,12,26,7,19,36.8,2,5,40.0,10,13,76.9,3,6,9,4,2,3,1,7,-9
LAC,LAC @ OKC,01/02/2025,L,12,20,8,19,42.1,3,8,37.5,1,3,33.3,2,7,9,4,7,0,0,5,-22
DEN,DEN vs. ATL,01/01/2025,W,12,41,15,24,62.5,5,7,71.4,6,6,100.0,1,15,16,13,3,1,1,6,17
MIA,MIA vs. NOP,01/01/2025,W,12,34,14,21,66.7,6,7,85.7,0,2,0.0,1,12,13,12,4,0,1,5,9
PHI,PHI @ SAC,01/01/2025,L,12,32,12,20,60.0,6,9,66.7,2,2,100.0,1,7,8,7,5,4,2,5,9
WAS,WAS vs. CHI,01/01/2025,W,12,36,15,27,55.6,5,10,50.0,1,2,50.0,1,8,9,13,4,2,0,2,7
