TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
WAS,WAS vs. ORL,03/06/2024,L,12,26,10,25,40.0,1,8,12.5,5,7,71.4,3,4,7,6,1,0,0,5,-9
HOU,HOU vs. LAC,03/06/2024,L,12,30,13,23,56.5,3,5,60.0,1,4,25.0,4,3,7,10,2,0,1,10,-12
CLE,CLE @ ATL,03/06/2024,L,12,12,6,22,27.3,0,11,0.0,0,1,0.0,4,5,9,3,4,3,1,1,-13
PHI,PHI vs. MEM,03/06/2024,L,12,16,7,28,25.0,1,7,14.3,1,2,50.0,5,7,12,4,3,3,3,8,-18
MIL,MIL @ GSW,03/06/2024,L,12,9,4,24,16.7,1,13,7.7,0,0,0.0,0,6,6,1,4,3,0,2,-23
CLE,CLE vs. BOS,03/05/2024,W,12,34,11,15,73.3,8,11,72.7,4,8,50.0,1,10,11,8,3,2,1,1,17
ATL,ATL @ NYK,03/05/2024,W,12,33,13,18,72.2,1,4,25.0,6,9,66.7,3,11,14,9,4,1,1,4,11
NOP,NOP @ TOR,03/05/2024,W,12,33,13,33,39.4,6,15,40.0,1,1,100.0,8,12,20,9,1,1,2,7,11
HOU,HOU vs. SAS,03/05/2024,W,12,34,16,25,64.0,2,3,66.7,0,0,0.0,4,9,13,6,4,6,0,6,10
DEN,DEN vs. PHX,03/05/2024,L,12,21,8,24,33.3,3,13,23.1,2,2,100.0,4,12,16,5,4,2,2,1,9
BKN,BKN vs. PHI,03/05/2024,W,12,32,10,17,58.8,2,3,66.7,10,14,71.4,2,9,11,5,4,1,2,4,8
ORL,ORL @ CHA,03/05/2024,W,12,26,11,21,52.4,3,10,30.0,1,1,100.0,0,8,8,7,1,1,0,3,3
MIA,MIA vs. DET,03/05/2024,W,12,25,8,19,42.1,2,11,18.2,7,8,87.5,1,11,12,3,2,1,4,3,3
DAL,DAL vs. IND,03/05/2024,L,12,32,13,23,56.5,3,9,33.3,3,4,75.0,1,6,7,9,1,1,3,1,1
IND,IND @ DAL,03/05/2024,W,12,31,12,23,52.2,7,13,53.8,0,0,0.0,2,9,11,7,3,1,0,5,-1
CHA,CHA vs. ORL,03/05/2024,L,12,23,9,18,50.0,2,7,28.6,3,3,100.0,0,9,9,6,3,0,0,4,-3
DET,DET @ MIA,03/05/2024,L,12,22,8,24,33.3,3,12,25.0,3,3,100.0,1,10,11,4,3,1,0,6,-3
PHI,PHI @ BKN,03/05/2024,L,12,24,10,22,45.5,1,3,33.3,3,3,100.0,3,5,8,6,3,1,0,10,-8
PHX,PHX @ DEN,03/05/2024,W,12,12,5,24,20.8,2,9,22.2,0,0,0.0,6,7,13,3,3,2,1,3,-9
SAS,SAS @ HOU,03/05/2024,L,12,24,8,19,42.1,2,10,20.0,6,6,100.0,1,5,6,4,6,0,3,2,-10
TOR,TOR vs. NOP,03/05/2024,L,12,22,7,25,28.0,1,12,8.3,7,8,87.5,5,11,16,5,1,0,2,3,-11
NYK,NYK vs. ATL,03/05/2024,L,12,22,8,27,29.6,5,18,27.8,1,2,50.0,8,2,10,6,3,1,0,7,-11
BOS,BOS @ CLE,03/05/2024,L,12,17,8,26,30.8,0,8,0.0,1,1,100.0,4,4,8,4,2,1,0,5,-17
CHI,CHI @ SAC,03/04/2024,W,12,36,13,19,68.4,2,3,66.7,8,9,88.9,2,6,8,8,1,3,1,6,18
MIL,MIL vs. LAC,03/04/2024,W,12,40,13,21,61.9,6,10,60.0,8,9,88.9,3,12,15,8,2,3,1,8,15
UTA,UTA vs. WAS,03/04/2024,W,12,25,10,24,41.7,4,12,33.3,1,1,100.0,2,14,16,5,3,0,3,6,11
OKC,OKC @ LAL,03/04/2024,L,12,32,12,22,54.5,4,11,36.4,4,5,80.0,3,7,10,9,3,2,1,3,5
POR,POR @ MIN,03/04/2024,L,12,32,11,24,45.8,5,13,38.5,5,5,100.0,4,7,11,8,5,1,0,6,1
MEM,MEM @ BKN,03/04/2024,W,12,26,8,19,42.1,1,8,12.5,9,10,90.0,7,7,14,4,7,2,1,7,1
MIN,MIN vs. POR,03/04/2024,W,12,31,11,21,52.4,4,6,66.7,5,8,62.5,3,7,10,8,3,4,2,5,-1
BKN,BKN vs. MEM,03/04/2024,L,12,25,7,19,36.8,3,12,25.0,8,11,72.7,4,4,8,5,4,4,1,8,-1
LAL,LAL vs. OKC,03/04/2024,W,12,27,9,20,45.0,7,13,53.8,2,4,50.0,3,7,10,7,5,2,0,4,-5
WAS,WAS @ UTA,03/04/2024,L,12,14,4,20,20.0,0,7,0.0,6,8,75.0,1,7,8,0,4,0,0,6,-11
LAC,LAC @ MIL,03/04/2024,L,12,25,7,20,35.0,5,14,35.7,6,11,54.5,1,4,5,5,4,1,1,5,-15
SAC,SAC vs. CHI,03/04/2024,L,12,18,6,20,30.0,0,6,0.0,6,8,75.0,6,4,10,6,6,1,1,7,-18
DAL,DAL vs. PHI,03/03/2024,L,12,40,14,24,58.3,6,12,50.0,6,6,100.0,4,8,12,5,2,2,0,7,10
OKC,OKC @ PHX,03/03/2024,W,12,29,12,21,57.1,1,4,25.0,4,6,66.7,1,7,8,3,0,6,2,1,4
ORL,ORL vs. DET,03/03/2024,W,12,24,10,20,50.0,2,8,25.0,2,5,40.0,3,10,13,7,6,5,0,4,4
SAS,SAS vs. IND,03/03/2024,W,12,31,11,15,73.3,2,4,50.0,7,9,77.8,1,7,8,8,5,0,1,4,3
CHA,CHA @ TOR,03/03/2024,L,12,31,11,22,50.0,4,9,44.4,5,5,100.0,2,11,13,8,5,1,4,7,2
LAC,LAC @ MIN,03/03/2024,W,12,22,8,20,40.0,2,8,25.0,4,5,80.0,1,8,9,4,1,2,0,1,2
GSW,GSW @ BOS,03/03/2024,L,12,26,11,25,44.0,3,13,23.1,1,2,50.0,4,11,15,7,5,0,2,1,1
CLE,CLE vs. NYK,03/03/2024,L,12,20,7,17,41.2,5,8,62.5,1,2,50.0,1,8,9,3,2,0,3,2,0
NYK,NYK @ CLE,03/03/2024,W,12,20,7,22,31.8,5,14,35.7,1,1,100.0,5,7,12,6,3,1,2,3,0
BOS,BOS vs. GSW,03/03/2024,W,12,25,10,25,40.0,5,13,38.5,0,0,0.0,3,10,13,8,5,4,1,5,-1
TOR,TOR vs. CHA,03/03/2024,W,12,29,9,23,39.1,4,10,40.0,7,8,87.5,2,9,11,7,2,1,1,4,-2
MIN,MIN vs. LAC,03/03/2024,L,12,20,8,22,36.4,2,10,20.0,2,2,100.0,6,11,17,7,6,0,2,6,-2
IND,IND @ SAS,03/03/2024,L,12,28,11,21,52.4,2,7,28.6,4,6,66.7,3,3,6,6,1,2,1,7,-3
PHX,PHX vs. OKC,03/03/2024,L,12,25,10,21,47.6,4,10,40.0,1,2,50.0,4,6,10,7,6,0,1,5,-4
DET,DET @ ORL,03/03/2024,L,12,20,7,18,38.9,1,9,11.1,5,6,83.3,0,9,9,7,5,4,0,5,-4
PHI,PHI @ DAL,03/03/2024,W,12,30,8,18,44.4,2,7,28.6,12,13,92.3,3,4,7,7,4,1,1,6,-10
POR,POR @ MEM,03/02/2024,W,12,34,11,21,52.4,4,9,44.4,8,11,72.7,5,8,13,7,3,1,1,7,17
DEN,DEN @ LAL,03/02/2024,W,12,35,15,22,68.2,4,7,57.1,1,1,100.0,2,7,9,10,1,1,2,1,10
MIA,MIA vs. UTA,03/02/2024,W,12,36,13,22,59.1,1,6,16.7,9,12,75.0,2,6,8,7,0,2,2,4,6
BKN,BKN vs. ATL,03/02/2024,W,12,24,9,20,45.0,2,5,40.0,4,4,100.0,2,6,8,6,4,4,0,7,2
PHX,PHX vs. HOU,03/02/2024,L,12,30,11,19,57.9,3,7,42.9,5,8,62.5,3,9,12,6,7,3,2,6,1
HOU,HOU @ PHX,03/02/2024,W,12,29,10,24,41.7,2,10,20.0,7,11,63.6,6,5,11,5,4,5,1,5,-1
ATL,ATL @ BKN,03/02/2024,L,12,22,7,18,38.9,0,6,0.0,8,10,80.0,3,7,10,2,5,1,2,4,-2
UTA,UTA @ MIA,03/02/2024,L,12,30,11,20,55.0,4,8,50.0,4,4,100.0,2,8,10,6,5,0,0,7,-6
LAL,LAL vs. DEN,03/02/2024,L,12,25,11,21,52.4,3,8,37.5,0,1,0.0,4,3,7,7,3,1,1,2,-10
MEM,MEM vs. POR,03/02/2024,L,12,17,4,16,25.0,2,7,28.6,7,9,77.8,3,3,6,3,7,0,0,6,-17
BOS,BOS vs. DAL,03/01/2024,W,12,36,14,23,60.9,5,9,55.6,3,3,100.0,4,10,14,9,2,0,4,3,16
POR,POR @ MEM,03/01/2024,W,12,31,10,21,47.6,4,7,57.1,7,7,100.0,5,7,12,8,5,2,2,4,11
DET,DET vs. CLE,03/01/2024,L,12,30,7,20,35.0,3,10,30.0,13,14,92.9,1,10,11,6,2,4,2,6,11
MIN,MIN vs. SAC,03/01/2024,L,12,33,11,19,57.9,5,10,50.0,6,9,66.7,3,10,13,8,4,1,2,5,9
IND,IND @ NOP,03/01/2024,L,12,30,12,25,48.0,3,7,42.9,3,4,75.0,7,5,12,7,5,4,3,5,9
MIL,MIL @ CHI,03/01/2024,W,12,31,9,19,47.4,3,11,27.3,10,13,76.9,3,9,12,7,2,1,0,5,6
GSW,GSW @ TOR,03/01/2024,W,12,27,10,20,50.0,3,7,42.9,4,7,57.1,3,11,14,5,4,3,1,4,5
PHI,PHI vs. CHA,03/01/2024,W,12,33,12,25,48.0,5,12,41.7,4,4,100.0,4,8,12,9,0,0,3,6,3
LAC,LAC vs. WAS,03/01/2024,W,12,30,12,21,57.1,2,6,33.3,4,9,44.4,3,8,11,7,3,1,1,4,0
WAS,WAS @ LAC,03/01/2024,L,12,30,12,23,52.2,2,6,33.3,4,6,66.7,2,7,9,6,3,1,1,5,0
CHA,CHA @ PHI,03/01/2024,L,12,30,10,19,52.6,4,7,57.1,6,7,85.7,0,5,5,3,0,0,2,6,-3
TOR,TOR vs. GSW,03/01/2024,L,12,22,9,23,39.1,3,12,25.0,1,4,25.0,3,6,9,9,3,2,1,5,-5
CHI,CHI vs. MIL,03/01/2024,L,12,25,9,20,45.0,3,6,50.0,4,5,80.0,1,8,9,7,3,2,0,7,-6
SAC,SAC @ MIN,03/01/2024,W,12,24,10,26,38.5,2,9,22.2,2,2,100.0,4,4,8,4,2,3,1,6,-9
NOP,NOP vs. IND,03/01/2024,W,12,21,7,18,38.9,2,9,22.2,5,7,71.4,5,6,11,3,9,2,0,5,-9
MEM,MEM vs. POR,03/01/2024,L,12,20,7,20,35.0,1,7,14.3,5,8,62.5,2,5,7,2,6,2,1,6,-11
CLE,CLE @ DET,03/01/2024,W,12,19,6,19,31.6,2,9,22.2,5,6,83.3,3,9,12,4,6,2,1,8,-11
DAL,DAL @ BOS,03/01/2024,L,12,20,9,20,45.0,0,3,0.0,2,3,66.7,1,5,6,4,2,2,1,2,-16
SAS,SAS vs. OKC,02/29/2024,W,12,34,12,20,60.0,5,10,50.0,5,6,83.3,1,10,11,8,2,0,2,1,12
ORL,ORL vs. UTA,02/29/2024,W,12,35,10,16,62.5,3,5,60.0,12,14,85.7,2,9,11,5,3,3,1,5,10
BKN,BKN vs. ATL,02/29/2024,W,12,30,10,20,50.0,5,11,45.5,5,6,83.3,2,7,9,7,4,2,2,8,8
MIA,MIA @ DEN,02/29/2024,L,12,27,13,24,54.2,0,4,0.0,1,3,33.3,4,9,13,5,3,2,1,6,7
HOU,HOU @ PHX,02/29/2024,L,12,30,9,28,32.1,3,11,27.3,9,10,90.0,9,13,22,3,1,0,2,11,6
CHA,CHA vs. MIL,02/29/2024,L,12,25,8,20,40.0,4,9,44.4,5,7,71.4,3,11,14,4,3,0,1,2,6
WAS,WAS @ LAL,02/29/2024,L,12,31,13,21,61.9,4,8,50.0,1,1,100.0,1,7,8,9,2,0,2,1,4
GSW,GSW @ NYK,02/29/2024,W,12,30,11,24,45.8,3,12,25.0,5,9,55.6,5,9,14,7,3,2,1,4,1
NYK,NYK vs. GSW,02/29/2024,L,12,29,10,23,43.5,3,10,30.0,6,6,100.0,3,12,15,7,2,2,0,6,-1
LAL,LAL vs. WAS,02/29/2024,W,12,27,13,24,54.2,1,4,25.0,0,0,0.0,2,5,7,8,1,2,2,4,-4
PHX,PHX vs. HOU,02/29/2024,W,12,24,5,23,21.7,2,7,28.6,12,17,70.6,6,8,14,1,1,1,4,9,-6
MIL,MIL @ CHA,02/29/2024,W,12,19,8,22,36.4,3,8,37.5,0,0,0.0,2,9,11,4,3,3,1,5,-6
DEN,DEN vs. MIA,02/29/2024,W,12,20,6,17,35.3,2,9,22.2,6,6,100.0,2,5,7,3,6,1,3,6,-7
ATL,ATL @ BKN,02/29/2024,L,12,22,7,16,43.8,2,7,28.6,6,8,75.0,0,6,6,5,6,0,2,5,-8
UTA,UTA @ ORL,02/29/2024,L,12,25,8,18,44.4,3,9,33.3,6,7,85.7,1,5,6,6,4,2,0,7,-10
OKC,OKC @ SAS,02/29/2024,L,12,22,10,22,45.5,1,9,11.1,1,1,100.0,1,7,8,4,3,1,0,5,-12
LAL,LAL @ LAC,02/28/2024,W,12,39,13,23,56.5,9,14,64.3,4,4,100.0,4,6,10,9,2,2,0,2,23
SAC,SAC @ DEN,02/28/2024,L,12,24,10,23,43.5,2,7,28.6,2,4,50.0,4,10,14,6,4,4,2,3,7
MIN,MIN vs. MEM,02/28/2024,W,12,22,9,24,37.5,1,10,10.0,3,4,75.0,4,11,15,6,2,2,3,8,6
TOR,TOR vs. DAL,02/28/2024,L,12,33,13,21,61.9,3,6,50.0,4,9,44.4,2,9,11,10,3,4,0,5,3
CHI,CHI vs. CLE,02/28/2024,W,12,25,9,23,39.1,4,10,40.0,3,4,75.0,4,8,12,6,4,3,2,2,3
NOP,NOP @ IND,02/28/2024,L,12,28,10,20,50.0,3,5,60.0,5,6,83.3,0,6,6,6,1,1,0,3,1
IND,IND vs. NOP,02/28/2024,W,12,27,12,21,57.1,1,6,16.7,2,2,100.0,2,8,10,5,3,1,2,6,-1
DAL,DAL @ TOR,02/28/2024,W,12,30,13,25,52.0,2,11,18.2,2,3,66.7,4,9,13,7,4,1,1,6,-3
CLE,CLE @ CHI,02/28/2024,L,12,22,8,17,47.1,5,10,50.0,1,1,100.0,0,6,6,7,5,1,3,3,-3
MEM,MEM @ MIN,02/28/2024,L,12,16,5,19,26.3,0,9,0.0,6,7,85.7,0,10,10,4,4,1,1,5,-6
DEN,DEN vs. SAC,02/28/2024,W,12,17,7,20,35.0,3,10,30.0,0,0,0.0,2,8,10,3,6,2,3,4,-7
LAC,LAC vs. LAL,02/28/2024,L,12,16,7,17,41.2,1,7,14.3,1,2,50.0,3,5,8,4,7,2,0,4,-23
NOP,NOP @ NYK,02/27/2024,W,12,41,12,14,85.7,7,7,100.0,10,11,90.9,0,9,9,9,4,0,0,8,16
WAS,WAS vs. GSW,02/27/2024,L,12,37,16,27,59.3,3,11,27.3,2,2,100.0,3,9,12,9,3,3,0,2,12
SAS,SAS @ MIN,02/27/2024,L,12,38,14,25,56.0,7,17,41.2,3,4,75.0,4,8,12,11,2,3,2,5,9
CHA,CHA @ MIL,02/27/2024,L,12,36,12,21,57.1,7,13,53.8,5,6,83.3,0,7,7,9,3,3,1,3,9
DET,DET @ CHI,02/27/2024,W,12,26,7,21,33.3,5,15,33.3,7,9,77.8,6,11,17,4,5,0,1,5,8
ATL,ATL vs. UTA,02/27/2024,W,12,35,12,20,60.0,5,9,55.6,6,6,100.0,2,10,12,7,4,2,2,6,7
BOS,BOS vs. PHI,02/27/2024,W,12,31,11,23,47.8,1,7,14.3,8,8,100.0,5,10,15,5,2,3,0,5,7
OKC,OKC vs. HOU,02/27/2024,W,12,28,12,25,48.0,1,2,50.0,3,5,60.0,5,10,15,4,1,2,0,4,7
MIA,MIA @ POR,02/27/2024,W,12,26,8,14,57.1,4,5,80.0,6,8,75.0,0,8,8,7,5,2,0,4,6
BKN,BKN @ ORL,02/27/2024,L,12,22,7,18,38.9,1,7,14.3,7,7,100.0,3,8,11,5,6,3,0,8,2
CLE,CLE vs. DAL,02/27/2024,W,12,38,14,20,70.0,7,9,77.8,3,4,75.0,1,7,8,11,5,0,0,4,1
DAL,DAL @ CLE,02/27/2024,L,12,37,16,24,66.7,5,11,45.5,0,1,0.0,2,4,6,9,2,2,2,3,-1
ORL,ORL vs. BKN,02/27/2024,W,12,20,5,16,31.3,2,7,28.6,8,11,72.7,1,6,7,3,7,4,0,6,-2
POR,POR vs. MIA,02/27/2024,L,12,20,8,19,42.1,0,6,0.0,4,4,100.0,3,4,7,5,5,2,1,9,-6
UTA,UTA @ ATL,02/27/2024,L,12,28,9,23,39.1,3,8,37.5,7,9,77.8,3,6,9,7,2,3,2,4,-7
PHI,PHI @ BOS,02/27/2024,L,12,24,9,19,47.4,3,8,37.5,3,3,100.0,0,4,4,5,3,1,2,6,-7
HOU,HOU @ OKC,02/27/2024,L,12,21,7,19,36.8,2,10,20.0,5,5,100.0,1,8,9,4,4,0,3,3,-7
CHI,CHI vs. DET,02/27/2024,L,12,18,6,23,26.1,1,7,14.3,5,6,83.3,2,7,9,3,0,2,1,6,-8
MIN,MIN vs. SAS,02/27/2024,W,12,29,10,19,52.6,3,7,42.9,6,8,75.0,2,8,10,7,4,2,1,5,-9
MIL,MIL vs. CHA,02/27/2024,W,12,27,10,18,55.6,4,9,44.4,3,5,60.0,1,7,8,7,5,2,0,6,-9
GSW,GSW @ WAS,02/27/2024,W,12,25,11,25,44.0,3,12,25.0,0,0,0.0,4,7,11,9,5,1,1,3,-12
NYK,NYK vs. NOP,02/27/2024,L,12,25,7,20,35.0,5,15,33.3,6,11,54.5,3,1,4,7,2,1,1,7,-16
SAC,SAC vs. MIA,02/26/2024,L,12,29,12,22,54.5,5,12,41.7,0,0,0.0,2,5,7,7,3,5,2,6,9
DET,DET @ NYK,02/26/2024,L,12,27,9,19,47.4,5,8,62.5,4,5,80.0,2,8,10,7,4,4,0,6,6
TOR,TOR @ IND,02/26/2024,W,12,40,15,20,75.0,6,8,75.0,4,6,66.7,0,7,7,10,3,2,3,5,5
BKN,BKN @ MEM,02/26/2024,W,12,22,9,22,40.9,2,10,20.0,2,4,50.0,5,7,12,5,2,0,2,6,2
MEM,MEM vs. BKN,02/26/2024,L,12,20,8,23,34.8,1,8,12.5,3,4,75.0,5,8,13,2,2,1,0,2,-2
IND,IND vs. TOR,02/26/2024,L,12,35,13,25,52.0,4,14,28.6,5,8,62.5,4,6,10,9,2,2,0,6,-5
NYK,NYK vs. DET,02/26/2024,W,12,21,7,18,38.9,2,8,25.0,5,8,62.5,4,7,11,4,4,3,1,3,-6
MIA,MIA @ SAC,02/26/2024,W,12,20,7,18,38.9,0,5,0.0,6,8,75.0,2,6,8,2,5,3,1,1,-9
IND,IND vs. DAL,02/25/2024,W,12,33,12,19,63.2,6,10,60.0,3,4,75.0,1,8,9,10,4,3,0,1,13
DEN,DEN @ GSW,02/25/2024,W,12,28,10,21,47.6,2,6,33.3,6,6,100.0,5,11,16,7,5,2,3,8,12
OKC,OKC @ HOU,02/25/2024,W,12,36,13,23,56.5,7,9,77.8,3,4,75.0,5,6,11,10,3,3,3,6,9
CHI,CHI @ NOP,02/25/2024,W,12,33,11,26,42.3,3,12,25.0,8,10,80.0,5,10,15,5,2,3,0,7,9
MIL,MIL @ PHI,02/25/2024,W,12,24,9,17,52.9,3,9,33.3,3,3,100.0,1,9,10,6,4,2,4,3,8
SAC,SAC @ LAC,02/25/2024,W,12,34,12,19,63.2,5,9,55.6,5,6,83.3,4,3,7,6,1,3,0,4,7
PHX,PHX vs. LAL,02/25/2024,W,12,28,9,24,37.5,4,10,40.0,6,6,100.0,5,9,14,6,3,1,3,1,5
ATL,ATL vs. ORL,02/25/2024,W,12,26,10,19,52.6,2,4,50.0,4,4,100.0,1,7,8,9,3,4,1,5,4
CLE,CLE @ WAS,02/25/2024,W,12,27,8,20,40.0,4,10,40.0,7,8,87.5,2,10,12,5,3,2,1,5,2
CHA,CHA @ POR,02/25/2024,W,12,23,9,19,47.4,1,4,25.0,4,5,80.0,2,8,10,7,5,3,0,2,2
SAS,SAS @ UTA,02/25/2024,L,12,35,12,21,57.1,4,6,66.7,7,7,100.0,3,5,8,8,4,2,0,2,0
UTA,UTA vs. SAS,02/25/2024,W,12,35,13,21,61.9,7,10,70.0,2,2,100.0,2,6,8,12,6,2,1,7,0
WAS,WAS vs. CLE,02/25/2024,L,12,25,9,20,45.0,4,11,36.4,3,6,50.0,1,10,11,6,2,2,1,7,-2
POR,POR vs. CHA,02/25/2024,L,12,21,8,23,34.8,2,12,16.7,3,4,75.0,6,9,15,3,5,4,1,6,-2
ORL,ORL @ ATL,02/25/2024,L,12,22,8,17,47.1,3,7,42.9,3,5,60.0,2,8,10,5,7,2,0,3,-4
LAL,LAL @ PHX,02/25/2024,L,12,23,10,22,45.5,3,9,33.3,0,0,0.0,1,8,9,7,3,2,1,5,-5
LAC,LAC vs. SAC,02/25/2024,L,12,27,9,18,50.0,1,7,14.3,8,8,100.0,6,4,10,4,5,1,0,3,-7
PHI,PHI vs. MIL,02/25/2024,L,12,16,6,23,26.1,3,13,23.1,1,2,50.0,4,7,11,4,3,1,0,4,-8
HOU,HOU vs. OKC,02/25/2024,L,12,27,9,21,42.9,3,9,33.3,6,7,85.7,4,5,9,5,3,1,0,2,-9
NOP,NOP vs. CHI,02/25/2024,L,12,24,9,19,47.4,2,6,33.3,4,7,57.1,2,8,10,5,5,1,3,7,-9
GSW,GSW vs. DEN,02/25/2024,L,12,16,5,17,29.4,1,6,16.7,5,10,50.0,2,4,6,4,6,2,1,4,-12
DAL,DAL @ IND,02/25/2024,L,12,20,9,20,45.0,2,9,22.2,0,0,0.0,1,6,7,4,4,2,1,2,-13
MIN,MIN vs. BKN,02/24/2024,W,12,31,11,22,50.0,4,12,33.3,5,7,71.4,4,11,15,7,1,0,1,4,11
DET,DET vs. ORL,02/24/2024,L,12,24,10,19,52.6,2,7,28.6,2,2,100.0,3,7,10,6,3,0,2,6,2
BOS,BOS @ NYK,02/24/2024,W,12,19,7,24,29.2,0,8,0.0,5,6,83.3,8,7,15,4,2,3,3,3,1
NYK,NYK vs. BOS,02/24/2024,L,12,18,7,19,36.8,2,11,18.2,2,2,100.0,3,8,11,5,5,0,0,3,-1
ORL,ORL @ DET,02/24/2024,W,12,22,8,22,36.4,2,4,50.0,4,7,57.1,5,5,10,3,2,2,1,3,-2
BKN,BKN @ MIN,02/24/2024,L,12,20,8,23,34.8,2,9,22.2,2,2,100.0,3,8,11,3,1,0,0,5,-11
MIN,MIN vs. MIL,02/23/2024,L,12,37,15,26,57.7,6,13,46.2,1,1,100.0,4,7,11,9,1,2,0,6,12
PHX,PHX @ HOU,02/23/2024,L,12,34,11,24,45.8,3,9,33.3,9,14,64.3,6,10,16,7,0,2,5,8,9
CHA,CHA @ GSW,02/23/2024,L,12,32,12,26,46.2,4,13,30.8,4,5,80.0,5,8,13,7,1,3,0,3,8
MIA,MIA @ NOP,02/23/2024,W,12,22,9,23,39.1,2,7,28.6,2,2,100.0,6,10,16,5,4,1,3,4,7
OKC,OKC vs. WAS,02/23/2024,W,12,30,10,23,43.5,5,14,35.7,5,5,100.0,3,15,18,6,5,0,2,5,5
ATL,ATL vs. TOR,02/23/2024,L,12,31,11,26,42.3,3,13,23.1,6,6,100.0,5,9,14,7,2,0,2,3,4
POR,POR vs. DEN,02/23/2024,L,12,35,16,31,51.6,1,5,20.0,2,5,40.0,9,7,16,5,1,1,0,5,3
PHI,PHI vs. CLE,02/23/2024,W,12,30,10,21,47.6,3,7,42.9,7,8,87.5,1,10,11,4,2,1,0,7,3
SAS,SAS @ LAL,02/23/2024,L,12,28,10,23,43.5,4,10,40.0,4,6,66.7,4,8,12,6,4,0,3,2,2
LAC,LAC @ MEM,02/23/2024,W,12,22,8,23,34.8,4,9,44.4,2,3,66.7,6,6,12,3,4,1,1,7,2
LAL,LAL vs. SAS,02/23/2024,W,12,26,11,24,45.8,2,6,33.3,2,2,100.0,1,9,10,6,2,2,2,5,-2
MEM,MEM vs. LAC,02/23/2024,L,12,20,8,18,44.4,0,4,0.0,4,4,100.0,3,7,10,4,4,1,1,4,-2
DEN,DEN @ POR,02/23/2024,W,12,32,12,20,60.0,3,8,37.5,5,8,62.5,2,7,9,9,2,1,2,5,-3
CLE,CLE @ PHI,02/23/2024,L,12,27,7,17,41.2,2,9,22.2,11,13,84.6,1,10,11,7,4,1,0,7,-3
TOR,TOR @ ATL,02/23/2024,W,12,27,12,28,42.9,2,7,28.6,1,1,100.0,5,8,13,8,0,0,3,5,-4
WAS,WAS @ OKC,02/23/2024,L,12,25,11,28,39.3,2,9,22.2,1,2,50.0,3,8,11,6,2,4,1,3,-5
NOP,NOP vs. MIA,02/23/2024,L,12,15,6,23,26.1,2,9,22.2,1,4,25.0,5,7,12,4,4,2,2,5,-7
GSW,GSW vs. CHA,02/23/2024,W,12,24,9,22,40.9,4,13,30.8,2,2,100.0,3,9,12,6,6,0,2,5,-8
HOU,HOU vs. PHX,02/23/2024,W,12,25,6,22,27.3,2,11,18.2,11,15,73.3,6,9,15,3,3,0,2,9,-9
MIL,MIL @ MIN,02/23/2024,W,12,25,8,18,44.4,1,5,20.0,8,10,80.0,2,7,9,4,2,0,1,2,-12
TOR,TOR vs. BKN,02/22/2024,W,12,39,12,19,63.2,4,8,50.0,11,11,100.0,0,9,9,7,2,4,1,6,17
CHA,CHA @ UTA,02/22/2024,W,12,30,11,25,44.0,6,16,37.5,2,4,50.0,4,7,11,7,1,3,2,6,13
OKC,OKC vs. LAC,02/22/2024,W,12,33,14,27,51.9,2,7,28.6,3,4,75.0,5,9,14,3,2,2,1,4,8
DAL,DAL vs. PHX,02/22/2024,W,12,27,10,20,50.0,3,7,42.9,4,4,100.0,1,8,9,7,3,5,0,4,5
BOS,BOS @ CHI,02/22/2024,W,12,33,11,22,50.0,6,14,42.9,5,5,100.0,2,7,9,8,4,0,1,3,4
NYK,NYK @ PHI,02/22/2024,W,12,19,7,20,35.0,3,10,30.0,2,6,33.3,3,7,10,5,4,4,1,1,4
ORL,ORL @ CLE,02/22/2024,W,12,30,10,19,52.6,3,3,100.0,7,7,100.0,3,6,9,4,4,2,1,6,3
GSW,GSW vs. LAL,02/22/2024,W,12,30,11,27,40.7,3,11,27.3,5,6,83.3,5,6,11,10,1,0,1,5,2
DEN,DEN vs. WAS,02/22/2024,W,12,29,13,25,52.0,2,9,22.2,1,2,50.0,3,9,12,9,2,3,1,4,2
SAS,SAS @ SAC,02/22/2024,L,12,35,13,25,52.0,5,10,50.0,4,5,80.0,2,6,8,12,0,3,2,6,1
IND,IND vs. DET,02/22/2024,W,12,27,11,20,55.0,1,4,25.0,4,5,80.0,3,5,8,6,3,1,0,4,0
DET,DET @ IND,02/22/2024,L,12,27,11,17,64.7,3,8,37.5,2,4,50.0,0,7,7,7,3,2,2,5,0
NOP,NOP vs. HOU,02/22/2024,W,12,26,9,23,39.1,4,12,33.3,4,6,66.7,2,7,9,8,4,7,0,4,0
HOU,HOU @ NOP,02/22/2024,L,12,26,11,20,55.0,3,11,27.3,1,3,33.3,2,11,13,10,9,2,1,6,0
SAC,SAC vs. SAS,02/22/2024,W,12,34,13,22,59.1,1,2,50.0,7,8,87.5,3,10,13,5,3,0,1,3,-1
LAL,LAL @ GSW,02/22/2024,L,12,28,10,20,50.0,4,11,36.4,4,7,57.1,2,6,8,6,1,0,2,6,-2
WAS,WAS @ DEN,02/22/2024,L,12,27,9,18,50.0,4,7,57.1,5,7,71.4,1,8,9,7,5,2,0,4,-2
