KEY,(H)TEAM,(H)MATCH UP,(H)GAME DATE,(H)W/L,(H)MIN,(H)PTS,(H)FGM,(H)FGA,(H)FG%,(H)3PM,(H)3PA,(H)3P%,(H)FTM,(H)FTA,(H)FT%,(H)OREB,(H)DREB,(H)REB,(H)AST,(H)TOV,(H)STL,(H)BLK,(H)PF,(H)+/-,(A)TEAM,(A)MATCH UP,(A)GAME DATE,(A)W/L,(A)MIN,(A)PTS,(A)FGM,(A)FGA,(A)FG%,(A)3PM,(A)3PA,(A)3P%,(A)FTM,(A)FTA,(A)FT%,(A)OREB,(A)DREB,(A)REB,(A)AST,(A)TOV,(A)STL,(A)BLK,(A)PF,(A)+/-
CHA-MIL-01/10/2022,CHA,CHA vs. MIL,01/10/2022,W,12.0,19,8,26,0.308,3,12,0.25,0,0,0.0,4,5,9,4,4.0,3,2,7,-10.0,MIL,MIL @ CHA,01/10/2022,L,12.0,29,7,17,0.412,4,6,0.667,11,12,0.917,2,12,14,6,6.0,2,1,5,10.0
SAC-CLE-01/10/2022,SAC,SAC vs. CLE,01/10/2022,L,12.0,27,10,23,0.435,1,3,0.333,6,10,0.6,4,8,12,4,4.0,2,1,5,-7.0,CLE,CLE @ SAC,01/10/2022,W,12.0,34,11,20,0.55,5,8,0.625,7,7,1.0,1,9,10,9,4.0,3,2,8,7.0
NYK-SAS-01/10/2022,NYK,NYK vs. SAS,01/10/2022,W,12.0,28,11,24,0.458,1,6,0.167,5,5,1.0,3,10,13,6,1.0,2,2,4,5.0,SAS,SAS @ NYK,01/10/2022,L,12.0,23,11,26,0.423,0,4,0.0,1,2,0.5,6,8,14,7,3.0,1,1,6,-5.0
HOU-PHI-01/10/2022,HOU,HOU vs. PHI,01/10/2022,L,12.0,23,8,20,0.4,4,11,0.364,3,4,0.75,0,10,10,6,3.0,1,2,2,-3.0,PHI,PHI @ HOU,01/10/2022,W,12.0,26,11,27,0.407,2,11,0.182,2,4,0.5,6,11,17,5,2.0,3,1,5,3.0
BOS-IND-01/10/2022,BOS,BOS vs. IND,01/10/2022,W,12.0,19,8,22,0.364,1,6,0.167,2,2,1.0,5,8,13,3,5.0,2,2,6,-3.0,IND,IND @ BOS,01/10/2022,L,12.0,22,8,19,0.421,1,7,0.143,5,6,0.833,1,6,7,3,3.0,4,0,4,3.0
DET-UTA-01/10/2022,DET,DET vs. UTA,01/10/2022,W,12.0,27,12,24,0.5,3,6,0.5,0,0,0.0,2,10,12,8,3.0,1,2,5,1.0,UTA,UTA @ DET,01/10/2022,L,12.0,26,10,23,0.435,2,10,0.2,4,6,0.667,3,9,12,8,2.0,3,2,3,-1.0
LAL-MEM-01/09/2022,LAL,LAL vs. MEM,01/09/2022,L,12.0,25,9,24,0.375,4,11,0.364,3,3,1.0,3,3,6,5,1.0,1,2,5,-13.0,MEM,MEM @ LAL,01/09/2022,W,12.0,38,16,23,0.696,5,7,0.714,1,2,0.5,2,12,14,11,4.0,1,4,6,13.0
HOU-MIN-01/09/2022,HOU,HOU vs. MIN,01/09/2022,L,12.0,28,11,24,0.458,3,8,0.375,3,6,0.5,2,7,9,7,4.0,1,2,4,-11.0,MIN,MIN @ HOU,01/09/2022,W,12.0,39,16,28,0.571,3,9,0.333,4,4,1.0,4,10,14,11,3.0,3,1,5,11.0
DAL-CHI-01/09/2022,DAL,DAL vs. CHI,01/09/2022,W,12.0,32,14,27,0.519,3,7,0.429,1,1,1.0,3,13,16,9,1.0,1,0,2,9.0,CHI,CHI @ DAL,01/09/2022,L,12.0,23,9,22,0.409,3,7,0.429,2,3,0.667,1,9,10,5,2.0,1,1,3,-9.0
BKN-SAS-01/09/2022,BKN,BKN vs. SAS,01/09/2022,W,12.0,28,10,19,0.526,1,5,0.2,7,9,0.778,1,14,15,7,5.0,0,1,4,9.0,SAS,SAS @ BKN,01/09/2022,L,12.0,19,9,29,0.31,1,8,0.125,0,1,0.0,5,7,12,5,3.0,2,0,7,-9.0
POR-SAC-01/09/2022,POR,POR vs. SAC,01/09/2022,W,12.0,26,8,20,0.4,2,10,0.2,8,9,0.889,2,11,13,6,3.0,2,1,4,7.0,SAC,SAC @ POR,01/09/2022,L,12.0,19,7,20,0.35,2,11,0.182,3,4,0.75,1,9,10,4,5.0,2,2,6,-7.0
LAC-ATL-01/09/2022,LAC,LAC vs. ATL,01/09/2022,W,12.0,28,11,24,0.458,4,9,0.444,2,2,1.0,4,5,9,5,2.0,1,2,5,-2.0,ATL,ATL @ LAC,01/09/2022,L,12.0,30,11,19,0.579,5,6,0.833,3,4,0.75,2,8,10,7,3.0,1,1,3,2.0
GSW-CLE-01/09/2022,GSW,GSW vs. CLE,01/09/2022,W,12.0,27,12,30,0.4,3,11,0.273,0,1,0.0,8,10,18,8,3.0,3,2,6,2.0,CLE,CLE @ GSW,01/09/2022,L,12.0,25,9,21,0.429,1,7,0.143,6,8,0.75,2,10,12,8,3.0,1,1,1,-2.0
OKC-DEN-01/09/2022,OKC,OKC vs. DEN,01/09/2022,L,12.0,26,12,24,0.5,1,8,0.125,1,2,0.5,4,7,11,11,2.0,2,3,2,1.0,DEN,DEN @ OKC,01/09/2022,W,12.0,25,10,19,0.526,4,9,0.444,1,2,0.5,0,8,8,8,3.0,1,2,2,-1.0
ORL-WAS-01/09/2022,ORL,ORL vs. WAS,01/09/2022,L,12.0,23,6,22,0.273,3,5,0.6,8,9,0.889,2,11,13,3,3.0,3,2,8,1.0,WAS,WAS @ ORL,01/09/2022,W,12.0,22,5,17,0.294,2,6,0.333,10,13,0.769,0,13,13,4,6.0,0,0,6,-1.0
TOR-NOP-01/09/2022,TOR,TOR vs. NOP,01/09/2022,W,12.0,22,8,20,0.4,1,7,0.143,5,5,1.0,3,8,11,4,4.0,4,1,5,0.0,NOP,NOP @ TOR,01/09/2022,L,12.0,22,7,16,0.438,3,8,0.375,5,5,1.0,1,8,9,4,6.0,2,0,5,0.0
LAC-MEM-01/08/2022,LAC,LAC vs. MEM,01/08/2022,L,12.0,20,8,23,0.348,2,8,0.25,2,2,1.0,2,7,9,4,6.0,1,0,10,-18.0,MEM,MEM @ LAC,01/08/2022,W,12.0,38,12,24,0.5,2,6,0.333,12,16,0.75,4,11,15,9,1.0,4,2,4,18.0
PHX-MIA-01/08/2022,PHX,PHX vs. MIA,01/08/2022,L,12.0,21,7,19,0.368,1,5,0.2,6,6,1.0,2,8,10,6,4.0,2,1,2,-17.0,MIA,MIA @ PHX,01/08/2022,W,12.0,38,14,27,0.519,7,15,0.467,3,3,1.0,3,8,11,9,2.0,2,0,4,17.0
CHA-MIL-01/08/2022,CHA,CHA vs. MIL,01/08/2022,W,12.0,20,8,26,0.308,4,14,0.286,0,1,0.0,4,13,17,5,4.0,2,1,3,8.0,MIL,MIL @ CHA,01/08/2022,L,12.0,12,5,26,0.192,2,13,0.154,0,0,0.0,4,13,17,2,3.0,1,0,5,-8.0
BOS-NYK-01/08/2022,BOS,BOS vs. NYK,01/08/2022,W,12.0,23,10,21,0.476,1,5,0.2,2,3,0.667,2,11,13,8,3.0,2,1,6,7.0,NYK,NYK @ BOS,01/08/2022,L,12.0,16,6,18,0.333,2,8,0.25,2,8,0.25,2,9,11,1,4.0,2,2,4,-7.0
IND-UTA-01/08/2022,IND,IND vs. UTA,01/08/2022,W,12.0,28,12,22,0.545,4,7,0.571,0,0,0.0,1,9,10,9,4.0,3,1,7,3.0,UTA,UTA @ IND,01/08/2022,L,12.0,25,7,18,0.389,3,7,0.429,8,8,1.0,2,8,10,2,4.0,4,1,3,-3.0
DET-ORL-01/08/2022,DET,DET vs. ORL,01/08/2022,W,12.0,21,9,20,0.45,2,7,0.286,1,3,0.333,1,13,14,4,4.0,2,3,5,2.0,ORL,ORL @ DET,01/08/2022,L,12.0,19,7,25,0.28,4,14,0.286,1,2,0.5,2,9,11,6,3.0,1,3,5,-2.0
OKC-MIN-01/07/2022,OKC,OKC vs. MIN,01/07/2022,L,12.0,29,9,21,0.429,4,13,0.308,7,10,0.7,4,4,8,6,6.0,1,1,5,-12.0,MIN,MIN @ OKC,01/07/2022,W,12.0,41,15,21,0.714,5,10,0.5,6,6,1.0,1,8,9,14,4.0,4,0,7,12.0
POR-CLE-01/07/2022,POR,POR vs. CLE,01/07/2022,L,12.0,26,11,25,0.44,2,4,0.5,2,3,0.667,4,8,12,5,3.0,2,0,9,-7.0,CLE,CLE @ POR,01/07/2022,W,12.0,33,8,15,0.533,6,11,0.545,11,16,0.688,1,7,8,4,2.0,3,1,4,7.0
LAL-ATL-01/07/2022,LAL,LAL vs. ATL,01/07/2022,W,12.0,30,11,22,0.5,5,10,0.5,3,5,0.6,1,10,11,9,1.0,2,0,7,-3.0,ATL,ATL @ LAL,01/07/2022,L,12.0,33,11,24,0.458,6,11,0.545,5,7,0.714,3,11,14,8,3.0,0,0,5,3.0
BKN-MIL-01/07/2022,BKN,BKN vs. MIL,01/07/2022,L,12.0,28,10,21,0.476,1,3,0.333,7,7,1.0,3,11,14,4,2.0,0,2,2,-3.0,MIL,MIL @ BKN,01/07/2022,W,12.0,31,13,29,0.448,4,11,0.364,1,1,1.0,3,8,11,7,0.0,1,1,5,3.0
CHI-WAS-01/07/2022,CHI,CHI vs. WAS,01/07/2022,W,12.0,36,13,24,0.542,5,10,0.5,5,6,0.833,4,5,9,10,1.0,3,1,4,2.0,WAS,WAS @ CHI,01/07/2022,L,12.0,34,13,23,0.565,3,5,0.6,5,5,1.0,4,6,10,7,3.0,1,0,5,-2.0
PHI-SAS-01/07/2022,PHI,PHI vs. SAS,01/07/2022,W,12.0,32,13,20,0.65,3,6,0.5,3,4,0.75,4,6,10,6,4.0,0,0,7,-2.0,SAS,SAS @ PHI,01/07/2022,L,12.0,34,12,26,0.462,2,9,0.222,8,9,0.889,5,4,9,8,1.0,1,1,5,2.0
TOR-UTA-01/07/2022,TOR,TOR vs. UTA,01/07/2022,W,12.0,24,9,28,0.321,3,15,0.2,3,4,0.75,8,10,18,3,2.0,2,0,5,2.0,UTA,UTA @ TOR,01/07/2022,L,12.0,22,8,18,0.444,3,9,0.333,3,5,0.6,0,11,11,5,4.0,1,2,6,-2.0
HOU-DAL-01/07/2022,HOU,HOU vs. DAL,01/07/2022,L,12.0,37,12,20,0.6,5,9,0.556,8,11,0.727,2,7,9,7,3.0,1,1,3,0.0,DAL,DAL @ HOU,01/07/2022,W,12.0,37,14,26,0.538,5,10,0.5,4,6,0.667,6,8,14,11,3.0,1,0,7,0.0
DEN-SAC-01/07/2022,DEN,DEN vs. SAC,01/07/2022,W,12.0,31,12,20,0.6,6,11,0.545,1,4,0.25,2,10,12,8,3.0,0,5,8,0.0,SAC,SAC @ DEN,01/07/2022,L,12.0,31,11,27,0.407,2,8,0.25,7,9,0.778,6,7,13,5,1.0,2,1,3,0.0
PHX-LAC-01/06/2022,PHX,PHX vs. LAC,01/06/2022,W,12.0,35,14,24,0.583,3,6,0.5,4,5,0.8,4,10,14,6,1.0,2,1,6,15.0,LAC,LAC @ PHX,01/06/2022,L,12.0,20,7,21,0.333,3,11,0.273,3,5,0.6,2,6,8,5,4.0,0,3,5,-15.0
NYK-BOS-01/06/2022,NYK,NYK vs. BOS,01/06/2022,W,12.0,29,11,25,0.44,3,7,0.429,4,4,1.0,5,4,9,2,2.0,2,0,2,-9.0,BOS,BOS @ NYK,01/06/2022,L,12.0,38,15,23,0.652,8,14,0.571,0,0,0.0,3,8,11,7,3.0,1,2,3,9.0
NOP-GSW-01/06/2022,NOP,NOP vs. GSW,01/06/2022,W,12.0,31,12,22,0.545,1,8,0.125,6,8,0.75,1,9,10,7,2.0,1,1,4,7.0,GSW,GSW @ NOP,01/06/2022,L,12.0,24,10,25,0.4,1,8,0.125,3,4,0.75,4,10,14,6,4.0,1,1,7,-7.0
MEM-DET-01/06/2022,MEM,MEM vs. DET,01/06/2022,W,12.0,30,11,25,0.44,3,7,0.429,5,12,0.417,7,8,15,9,1.0,3,3,4,2.0,DET,DET @ MEM,01/06/2022,L,12.0,28,10,25,0.4,4,11,0.364,4,6,0.667,4,8,12,7,5.0,0,0,7,-2.0
DAL-GSW-01/05/2022,DAL,DAL vs. GSW,01/05/2022,W,12.0,29,9,21,0.429,3,9,0.333,8,10,0.8,1,9,10,5,3.0,2,2,3,11.0,GSW,GSW @ DAL,01/05/2022,L,12.0,18,8,23,0.348,1,9,0.111,1,2,0.5,2,11,13,3,6.0,3,1,7,-11.0
IND-BKN-01/05/2022,IND,IND vs. BKN,01/05/2022,L,12.0,36,12,21,0.571,5,9,0.556,7,8,0.875,3,6,9,10,4.0,2,1,3,8.0,BKN,BKN @ IND,01/05/2022,W,12.0,28,11,19,0.579,0,3,0.0,6,7,0.857,2,5,7,7,5.0,3,0,7,-8.0
MIN-OKC-01/05/2022,MIN,MIN vs. OKC,01/05/2022,W,12.0,19,8,23,0.348,2,10,0.2,1,3,0.333,4,10,14,4,4.0,1,0,1,-7.0,OKC,OKC @ MIN,01/05/2022,L,12.0,26,11,25,0.44,2,7,0.286,2,2,1.0,4,12,16,7,2.0,4,3,3,7.0
CHA-DET-01/05/2022,CHA,CHA vs. DET,01/05/2022,W,12.0,28,8,18,0.444,3,10,0.3,9,13,0.692,2,7,9,6,2.0,1,1,7,-4.0,DET,DET @ CHA,01/05/2022,L,12.0,32,12,23,0.522,3,9,0.333,5,9,0.556,3,10,13,7,3.0,1,0,9,4.0
WAS-HOU-01/05/2022,WAS,WAS vs. HOU,01/05/2022,L,12.0,29,9,22,0.409,3,9,0.333,8,10,0.8,2,10,12,6,4.0,4,1,7,4.0,HOU,HOU @ WAS,01/05/2022,W,12.0,25,8,20,0.4,1,7,0.143,8,10,0.8,3,9,12,3,6.0,2,1,7,-4.0
POR-MIA-01/05/2022,POR,POR vs. MIA,01/05/2022,L,12.0,24,5,18,0.278,2,8,0.25,12,18,0.667,2,9,11,3,1.0,3,0,5,-4.0,MIA,MIA @ POR,01/05/2022,W,12.0,28,10,20,0.5,6,13,0.462,2,3,0.667,2,12,14,9,4.0,0,0,9,4.0
ORL-PHI-01/05/2022,ORL,ORL vs. PHI,01/05/2022,L,12.0,26,8,20,0.4,3,8,0.375,7,9,0.778,5,9,14,5,8.0,3,2,8,-3.0,PHI,PHI @ ORL,01/05/2022,W,12.0,29,11,25,0.44,1,9,0.111,6,8,0.75,4,7,11,5,3.0,3,0,5,3.0
MIL-TOR-01/05/2022,MIL,MIL vs. TOR,01/05/2022,L,12.0,35,12,19,0.632,5,7,0.714,6,7,0.857,1,8,9,8,4.0,3,2,3,2.0,TOR,TOR @ MIL,01/05/2022,W,12.0,33,13,25,0.52,6,11,0.545,1,2,0.5,3,7,10,8,3.0,2,0,5,-2.0
BOS-SAS-01/05/2022,BOS,BOS vs. SAS,01/05/2022,L,12.0,26,11,24,0.458,2,9,0.222,2,2,1.0,2,10,12,4,1.0,2,5,5,-2.0,SAS,SAS @ BOS,01/05/2022,W,12.0,28,10,25,0.4,4,7,0.571,4,4,1.0,3,11,14,6,3.0,1,0,3,2.0
DEN-UTA-01/05/2022,DEN,DEN vs. UTA,01/05/2022,L,12.0,30,11,21,0.524,4,10,0.4,4,5,0.8,1,9,10,9,4.0,0,0,5,-1.0,UTA,UTA @ DEN,01/05/2022,W,12.0,31,11,21,0.524,5,15,0.333,4,6,0.667,0,8,8,5,1.0,2,0,4,1.0
SAC-ATL-01/05/2022,SAC,SAC vs. ATL,01/05/2022,L,12.0,21,8,26,0.308,2,7,0.286,3,3,1.0,5,9,14,1,2.0,3,1,4,0.0,ATL,ATL @ SAC,01/05/2022,W,12.0,21,7,19,0.368,1,6,0.167,6,6,1.0,2,12,14,6,5.0,1,3,2,0.0
TOR-SAS-01/04/2022,TOR,TOR vs. SAS,01/04/2022,W,12.0,38,12,27,0.444,7,14,0.5,7,10,0.7,7,9,16,9,1.0,3,5,5,14.0,SAS,SAS @ TOR,01/04/2022,L,12.0,24,10,25,0.4,1,5,0.2,3,4,0.75,5,7,12,8,4.0,0,2,5,-14.0
NYK-IND-01/04/2022,NYK,NYK vs. IND,01/04/2022,W,12.0,23,8,17,0.471,2,9,0.222,5,7,0.714,2,8,10,4,3.0,2,0,6,-7.0,IND,IND @ NYK,01/04/2022,L,12.0,30,11,20,0.55,2,8,0.25,6,7,0.857,1,8,9,7,2.0,1,0,4,7.0
CLE-MEM-01/04/2022,CLE,CLE vs. MEM,01/04/2022,L,12.0,25,10,27,0.37,2,10,0.2,3,4,0.75,4,8,12,8,2.0,2,1,2,-5.0,MEM,MEM @ CLE,01/04/2022,W,12.0,30,12,23,0.522,4,10,0.4,2,4,0.5,3,9,12,8,3.0,1,4,4,5.0
LAL-SAC-01/04/2022,LAL,LAL vs. SAC,01/04/2022,W,12.0,31,13,26,0.5,1,8,0.125,4,5,0.8,2,6,8,9,0.0,3,0,6,3.0,SAC,SAC @ LAL,01/04/2022,L,12.0,28,9,17,0.529,3,8,0.375,7,9,0.778,3,10,13,4,6.0,0,0,6,-3.0
NOP-PHX-01/04/2022,NOP,NOP vs. PHX,01/04/2022,L,12.0,23,6,25,0.24,2,10,0.2,9,12,0.75,7,10,17,5,2.0,2,0,4,1.0,PHX,PHX @ NOP,01/04/2022,W,12.0,22,9,20,0.45,3,7,0.429,1,3,0.333,1,12,13,6,4.0,2,0,9,-1.0
WAS-CHA-01/03/2022,WAS,WAS vs. CHA,01/03/2022,W,12.0,18,7,25,0.28,1,11,0.091,3,3,1.0,4,6,10,2,5.0,0,0,2,-21.0,CHA,CHA @ WAS,01/03/2022,L,12.0,39,17,27,0.63,4,8,0.5,1,3,0.333,5,10,15,9,2.0,5,2,4,21.0
LAC-MIN-01/03/2022,LAC,LAC vs. MIN,01/03/2022,L,12.0,25,11,22,0.5,1,5,0.2,2,2,1.0,3,5,8,5,6.0,3,0,4,-13.0,MIN,MIN @ LAC,01/03/2022,W,12.0,38,15,23,0.652,5,11,0.455,3,3,1.0,3,6,9,10,3.0,2,0,4,13.0
CHI-ORL-01/03/2022,CHI,CHI vs. ORL,01/03/2022,W,12.0,30,12,23,0.522,5,9,0.556,1,2,0.5,2,12,14,8,3.0,3,1,5,11.0,ORL,ORL @ CHI,01/03/2022,L,12.0,19,8,20,0.4,2,6,0.333,1,3,0.333,0,8,8,6,4.0,1,1,2,-11.0
PHI-HOU-01/03/2022,PHI,PHI vs. HOU,01/03/2022,W,12.0,28,12,28,0.429,3,12,0.25,1,1,1.0,4,8,12,8,1.0,0,1,3,-5.0,HOU,HOU @ PHI,01/03/2022,L,12.0,33,13,25,0.52,5,8,0.625,2,4,0.5,4,11,15,9,2.0,0,0,1,5.0
DAL-DEN-01/03/2022,DAL,DAL vs. DEN,01/03/2022,W,12.0,22,7,20,0.35,2,9,0.222,6,6,1.0,4,6,10,6,4.0,3,0,8,5.0,DEN,DEN @ DAL,01/03/2022,L,12.0,17,5,15,0.333,1,6,0.167,6,10,0.6,2,8,10,4,7.0,1,0,7,-5.0
NOP-UTA-01/03/2022,NOP,NOP vs. UTA,01/03/2022,L,12.0,25,8,24,0.333,3,12,0.25,6,7,0.857,4,7,11,7,1.0,1,3,3,-4.0,UTA,UTA @ NOP,01/03/2022,W,12.0,29,11,26,0.423,4,11,0.364,3,3,1.0,7,9,16,3,2.0,0,1,6,4.0
BKN-MEM-01/03/2022,BKN,BKN vs. MEM,01/03/2022,L,12.0,23,8,22,0.364,2,9,0.222,5,8,0.625,3,7,10,6,2.0,3,2,4,-4.0,MEM,MEM @ BKN,01/03/2022,W,12.0,27,12,23,0.522,1,6,0.167,2,6,0.333,5,11,16,4,4.0,1,1,5,4.0
GSW-MIA-01/03/2022,GSW,GSW vs. MIA,01/03/2022,W,12.0,26,12,26,0.462,2,8,0.25,0,0,0.0,2,9,11,8,2.0,3,2,4,-3.0,MIA,MIA @ GSW,01/03/2022,L,12.0,29,11,27,0.407,4,13,0.308,3,3,1.0,4,12,16,6,5.0,0,0,1,3.0
MIL-DET-01/03/2022,MIL,MIL vs. DET,01/03/2022,L,12.0,34,13,24,0.542,3,10,0.3,5,7,0.714,3,7,10,10,1.0,2,1,2,1.0,DET,DET @ MIL,01/03/2022,W,12.0,33,13,23,0.565,5,10,0.5,2,3,0.667,1,8,9,9,4.0,0,0,6,-1.0
POR-ATL-01/03/2022,POR,POR vs. ATL,01/03/2022,W,12.0,34,12,21,0.571,4,8,0.5,6,7,0.857,2,8,10,7,1.0,2,2,4,1.0,ATL,ATL @ POR,01/03/2022,L,12.0,33,11,25,0.44,4,12,0.333,7,7,1.0,5,8,13,7,2.0,1,1,6,-1.0
CHA-PHX-01/02/2022,CHA,CHA vs. PHX,01/02/2022,L,12.0,20,8,21,0.381,2,10,0.2,2,2,1.0,0,9,9,7,5.0,0,2,4,-17.0,PHX,PHX @ CHA,01/02/2022,W,12.0,37,15,32,0.469,4,9,0.444,3,3,1.0,6,11,17,9,1.0,4,0,5,17.0
TOR-NYK-01/02/2022,TOR,TOR vs. NYK,01/02/2022,W,12.0,26,9,21,0.429,2,8,0.25,6,8,0.75,3,5,8,5,6.0,4,2,8,8.0,NYK,NYK @ TOR,01/02/2022,L,12.0,18,5,14,0.357,0,5,0.0,8,9,0.889,3,4,7,3,9.0,4,0,6,-8.0
OKC-DAL-01/02/2022,OKC,OKC vs. DAL,01/02/2022,L,12.0,17,6,19,0.316,2,6,0.333,3,4,0.75,0,7,7,2,2.0,3,1,4,-8.0,DAL,DAL @ OKC,01/02/2022,W,12.0,25,11,22,0.5,3,9,0.333,0,0,0.0,2,14,16,8,4.0,2,2,5,8.0
BOS-ORL-01/02/2022,BOS,BOS vs. ORL,01/02/2022,W,12.0,17,7,19,0.368,3,8,0.375,0,0,0.0,3,11,14,3,9.0,0,1,5,-6.0,ORL,ORL @ BOS,01/02/2022,L,12.0,23,10,25,0.4,0,2,0.0,3,4,0.75,4,5,9,5,1.0,5,1,1,6.0
SAC-MIA-01/02/2022,SAC,SAC vs. MIA,01/02/2022,W,12.0,35,13,23,0.565,2,9,0.222,7,8,0.875,1,7,8,9,3.0,0,0,4,-4.0,MIA,MIA @ SAC,01/02/2022,L,12.0,39,15,28,0.536,5,7,0.714,4,4,1.0,4,9,13,6,0.0,0,1,4,4.0
LAL-MIN-01/02/2022,LAL,LAL vs. MIN,01/02/2022,W,12.0,26,10,20,0.5,4,10,0.4,2,3,0.667,2,6,8,6,6.0,2,2,6,-4.0,MIN,MIN @ LAL,01/02/2022,L,12.0,30,13,28,0.464,1,8,0.125,3,3,1.0,7,9,16,6,4.0,4,1,4,4.0
CLE-IND-01/02/2022,CLE,CLE vs. IND,01/02/2022,W,12.0,28,11,26,0.423,2,8,0.25,4,5,0.8,5,11,16,7,3.0,1,1,4,2.0,IND,IND @ CLE,01/02/2022,L,12.0,26,9,22,0.409,4,10,0.4,4,4,1.0,1,10,11,5,3.0,2,1,4,-2.0
HOU-DEN-01/01/2022,HOU,HOU vs. DEN,01/01/2022,L,12.0,24,5,17,0.294,2,10,0.2,12,14,0.857,3,2,5,2,3.0,2,0,6,-23.0,DEN,DEN @ HOU,01/01/2022,W,12.0,47,17,23,0.739,6,12,0.5,7,8,0.875,3,10,13,13,2.0,2,0,10,23.0
UTA-GSW-01/01/2022,UTA,UTA vs. GSW,01/01/2022,L,12.0,26,9,23,0.391,2,10,0.2,6,9,0.667,5,5,10,2,2.0,0,0,5,-9.0,GSW,GSW @ UTA,01/01/2022,W,12.0,35,14,23,0.609,5,10,0.5,2,4,0.5,3,9,12,11,4.0,1,0,7,9.0
MIL-NOP-01/01/2022,MIL,MIL vs. NOP,01/01/2022,W,12.0,37,13,25,0.52,7,13,0.538,4,4,1.0,2,11,13,8,3.0,0,1,7,5.0,NOP,NOP @ MIL,01/01/2022,L,12.0,32,11,25,0.44,4,11,0.364,6,12,0.5,4,9,13,11,2.0,3,1,5,-5.0
WAS-CHI-01/01/2022,WAS,WAS vs. CHI,01/01/2022,L,12.0,32,14,22,0.636,4,9,0.444,0,0,0.0,1,9,10,10,4.0,2,2,4,5.0,CHI,CHI @ WAS,01/01/2022,W,12.0,27,9,21,0.429,3,8,0.375,6,6,1.0,2,7,9,3,4.0,1,0,2,-5.0
BKN-LAC-01/01/2022,BKN,BKN vs. LAC,01/01/2022,L,12.0,23,10,27,0.37,1,8,0.125,2,3,0.667,7,11,18,6,4.0,3,0,2,3.0,LAC,LAC @ BKN,01/01/2022,W,12.0,20,9,20,0.45,2,9,0.222,0,2,0.0,1,6,7,3,4.0,1,2,3,-3.0
DET-SAS-01/01/2022,DET,DET vs. SAS,01/01/2022,W,12.0,32,11,20,0.55,2,7,0.286,8,8,1.0,2,10,12,4,8.0,3,3,4,2.0,SAS,SAS @ DET,01/01/2022,L,12.0,30,11,30,0.367,3,10,0.3,5,6,0.833,3,7,10,9,3.0,5,1,7,-2.0
BOS-PHX-12/31/2021,BOS,BOS vs. PHX,12/31/2021,W,12.0,35,12,19,0.632,5,8,0.625,6,6,1.0,2,12,14,10,3.0,0,2,4,14.0,PHX,PHX @ BOS,12/31/2021,L,12.0,21,8,26,0.308,1,10,0.1,4,4,1.0,4,4,8,5,0.0,2,1,6,-14.0
SAC-DAL-12/31/2021,SAC,SAC vs. DAL,12/31/2021,L,12.0,17,7,19,0.368,1,7,0.143,2,4,0.5,1,5,6,3,2.0,1,1,6,-11.0,DAL,DAL @ SAC,12/31/2021,W,12.0,28,11,20,0.55,2,5,0.4,4,5,0.8,4,9,13,8,3.0,0,0,4,11.0
TOR-LAC-12/31/2021,TOR,TOR vs. LAC,12/31/2021,W,12.0,24,10,25,0.4,2,10,0.2,2,3,0.667,1,7,8,4,2.0,3,1,7,-9.0,LAC,LAC @ TOR,12/31/2021,L,12.0,33,10,17,0.588,4,9,0.444,9,11,0.818,0,13,13,6,6.0,2,2,4,9.0
CLE-ATL-12/31/2021,CLE,CLE vs. ATL,12/31/2021,L,12.0,34,14,22,0.636,1,5,0.2,5,8,0.625,2,9,11,9,0.0,0,3,7,8.0,ATL,ATL @ CLE,12/31/2021,W,12.0,26,9,21,0.429,3,9,0.333,5,7,0.714,2,8,10,3,1.0,0,2,6,-8.0
UTA-MIN-12/31/2021,UTA,UTA vs. MIN,12/31/2021,W,12.0,34,10,18,0.556,3,6,0.5,11,12,0.917,3,8,11,5,2.0,1,1,4,6.0,MIN,MIN @ UTA,12/31/2021,L,12.0,28,10,25,0.4,5,14,0.357,3,6,0.5,7,6,13,8,3.0,1,2,10,-6.0
MEM-SAS-12/31/2021,MEM,MEM vs. SAS,12/31/2021,W,12.0,31,12,24,0.5,5,11,0.455,2,4,0.5,3,11,14,7,2.0,0,4,3,-4.0,SAS,SAS @ MEM,12/31/2021,L,12.0,35,12,26,0.462,5,10,0.5,6,7,0.857,3,9,12,8,0.0,0,0,4,4.0
HOU-MIA-12/31/2021,HOU,HOU vs. MIA,12/31/2021,L,12.0,30,9,21,0.429,5,13,0.385,7,7,1.0,3,11,14,5,7.0,2,2,7,-3.0,MIA,MIA @ HOU,12/31/2021,W,12.0,33,11,23,0.478,4,8,0.5,7,9,0.778,2,9,11,6,4.0,3,1,4,3.0
IND-CHI-12/31/2021,IND,IND vs. CHI,12/31/2021,L,12.0,27,10,21,0.476,0,4,0.0,7,8,0.875,3,9,12,7,4.0,2,2,4,-2.0,CHI,CHI @ IND,12/31/2021,W,12.0,29,10,21,0.476,5,8,0.625,4,4,1.0,1,7,8,8,2.0,2,2,6,2.0
OKC-NYK-12/31/2021,OKC,OKC vs. NYK,12/31/2021,W,12.0,28,11,25,0.44,6,15,0.4,0,0,0.0,3,9,12,5,1.0,2,0,5,-1.0,NYK,NYK @ OKC,12/31/2021,L,12.0,29,11,21,0.524,3,11,0.273,4,6,0.667,2,11,13,2,3.0,1,1,3,1.0
