KEY,(H)TEAM,(H)MATCH UP,(H)GAME DATE,(H)W/L,(H)MIN,(H)PTS,(H)FGM,(H)FGA,(H)FG%,(H)3PM,(H)3PA,(H)3P%,(H)FTM,(H)FTA,(H)FT%,(H)OREB,(H)DREB,(H)REB,(H)AST,(H)TOV,(H)STL,(H)BLK,(H)PF,(H)+/-,(A)TEAM,(A)MATCH UP,(A)GAME DATE,(A)W/L,(A)MIN,(A)PTS,(A)FGM,(A)FGA,(A)FG%,(A)3PM,(A)3PA,(A)3P%,(A)FTM,(A)FTA,(A)FT%,(A)OREB,(A)DREB,(A)REB,(A)AST,(A)TOV,(A)STL,(A)BLK,(A)PF,(A)+/-
CHI-CLE-03/04/2025,CHI,CHI vs. CLE,03/04/2025,L,12,36,13,26.0,50.0,2,8.0,25.0,8,13.0,61.5,3,9,12,6,1,1,2,9,-3.0,CLE,CLE @ CHI,03/04/2025,W,12.0,39.0,10.0,25.0,40.0,3.0,13.0,23.1,16.0,16.0,100.0,5.0,8.0,13.0,4.0,1.0,1.0,1.0,9.0,3.0
PHX-LAC-03/04/2025,PHX,PHX vs. LAC,03/04/2025,W,12,27,10,20.0,50.0,3,6.0,50.0,4,4.0,100.0,2,6,8,8,3,0,0,3,-3.0,LAC,LAC @ PHX,03/04/2025,L,12.0,30.0,13.0,22.0,59.1,1.0,8.0,12.5,3.0,3.0,100.0,1.0,7.0,8.0,10.0,2.0,3.0,2.0,7.0,3.0
ATL-MIL-03/04/2025,ATL,ATL vs. MIL,03/04/2025,L,12,29,10,25.0,40.0,5,9.0,55.6,4,4.0,100.0,3,11,14,8,5,3,0,6,3.0,MIL,MIL @ ATL,03/04/2025,W,12.0,26.0,10.0,23.0,43.5,2.0,10.0,20.0,4.0,4.0,100.0,1.0,10.0,11.0,7.0,6.0,4.0,1.0,4.0,-3.0
IND-HOU-03/04/2025,IND,IND vs. HOU,03/04/2025,W,12,23,10,21.0,47.6,3,9.0,33.3,0,0.0,0.0,1,7,8,9,4,3,2,5,-3.0,HOU,HOU @ IND,03/04/2025,L,12.0,26.0,10.0,24.0,41.7,1.0,6.0,16.7,5.0,8.0,62.5,6.0,9.0,15.0,4.0,4.0,3.0,0.0,1.0,3.0
MIN-PHI-03/04/2025,MIN,MIN vs. PHI,03/04/2025,W,12,26,10,20.0,50.0,3,9.0,33.3,3,3.0,100.0,3,9,12,6,7,1,0,5,-1.0,PHI,PHI @ MIN,03/04/2025,L,12.0,27.0,10.0,23.0,43.5,2.0,10.0,20.0,5.0,7.0,71.4,2.0,6.0,8.0,5.0,1.0,4.0,1.0,4.0,1.0
DAL-SAC-03/03/2025,DAL,DAL vs. SAC,03/03/2025,L,12,16,5,19.0,26.3,0,5.0,0.0,6,8.0,75.0,1,8,9,3,3,0,0,3,-18.0,SAC,SAC @ DAL,03/03/2025,W,12.0,34.0,13.0,27.0,48.1,5.0,10.0,50.0,3.0,3.0,100.0,5.0,10.0,15.0,8.0,0.0,2.0,3.0,5.0,18.0
PHI-POR-03/03/2025,PHI,PHI vs. POR,03/03/2025,L,12,20,8,18.0,44.4,0,3.0,0.0,4,6.0,66.7,2,4,6,5,4,1,1,5,-15.0,POR,POR @ PHI,03/03/2025,W,12.0,35.0,13.0,25.0,52.0,4.0,6.0,66.7,5.0,8.0,62.5,7.0,9.0,16.0,7.0,2.0,2.0,1.0,6.0,15.0
OKC-HOU-03/03/2025,OKC,OKC vs. HOU,03/03/2025,W,12,39,14,23.0,60.9,6,12.0,50.0,5,5.0,100.0,1,13,14,12,4,1,2,4,12.0,HOU,HOU @ OKC,03/03/2025,L,12.0,27.0,9.0,27.0,33.3,6.0,11.0,54.5,3.0,4.0,75.0,4.0,7.0,11.0,7.0,3.0,2.0,0.0,6.0,-12.0
MEM-ATL-03/03/2025,MEM,MEM vs. ATL,03/03/2025,L,12,42,13,23.0,56.5,4,10.0,40.0,12,13.0,92.3,5,8,13,9,1,1,1,4,11.0,ATL,ATL @ MEM,03/03/2025,W,12.0,31.0,12.0,21.0,57.1,6.0,9.0,66.7,1.0,5.0,20.0,3.0,4.0,7.0,9.0,3.0,1.0,0.0,8.0,-11.0
MIA-WAS-03/03/2025,MIA,MIA vs. WAS,03/03/2025,W,12,26,10,19.0,52.6,4,8.0,50.0,2,2.0,100.0,0,9,9,9,4,2,2,4,-6.0,WAS,WAS @ MIA,03/03/2025,L,12.0,32.0,12.0,22.0,54.5,5.0,10.0,50.0,3.0,5.0,60.0,1.0,8.0,9.0,11.0,2.0,3.0,0.0,3.0,6.0
UTA-DET-03/03/2025,UTA,UTA vs. DET,03/03/2025,L,12,30,9,21.0,42.9,3,10.0,30.0,9,12.0,75.0,1,10,11,5,3,2,1,6,-1.0,DET,DET @ UTA,03/03/2025,W,12.0,31.0,12.0,24.0,50.0,2.0,8.0,25.0,5.0,7.0,71.4,2.0,11.0,13.0,8.0,4.0,2.0,1.0,7.0,1.0
CHA-GSW-03/03/2025,CHA,CHA vs. GSW,03/03/2025,L,12,28,9,28.0,32.1,3,11.0,27.3,7,11.0,63.6,5,12,17,6,4,1,1,6,0.0,GSW,GSW @ CHA,03/03/2025,W,12.0,28.0,7.0,23.0,30.4,4.0,11.0,36.4,10.0,12.0,83.3,3.0,12.0,15.0,4.0,1.0,3.0,1.0,6.0,0.0
SAS-OKC-03/02/2025,SAS,SAS vs. OKC,03/02/2025,L,12,23,10,22.0,45.5,0,8.0,0.0,3,5.0,60.0,1,10,11,5,4,0,0,3,-13.0,OKC,OKC @ SAS,03/02/2025,W,12.0,36.0,15.0,31.0,48.4,6.0,15.0,40.0,0.0,2.0,0.0,6.0,11.0,17.0,9.0,1.0,2.0,2.0,4.0,13.0
PHX-MIN-03/02/2025,PHX,PHX vs. MIN,03/02/2025,L,12,21,7,20.0,35.0,4,13.0,30.8,3,4.0,75.0,2,10,12,5,7,0,2,4,-13.0,MIN,MIN @ PHX,03/02/2025,W,12.0,34.0,10.0,22.0,45.5,8.0,15.0,53.3,6.0,6.0,100.0,1.0,8.0,9.0,8.0,3.0,6.0,0.0,4.0,13.0
MIA-NYK-03/02/2025,MIA,MIA vs. NYK,03/02/2025,L,12,25,9,18.0,50.0,4,11.0,36.4,3,3.0,100.0,1,6,7,6,5,2,1,3,-11.0,NYK,NYK @ MIA,03/02/2025,W,12.0,36.0,15.0,24.0,62.5,5.0,11.0,45.5,1.0,2.0,50.0,3.0,8.0,11.0,12.0,2.0,1.0,0.0,2.0,11.0
UTA-NOP-03/02/2025,UTA,UTA vs. NOP,03/02/2025,L,12,34,13,24.0,54.2,2,9.0,22.2,6,7.0,85.7,3,10,13,10,3,0,0,3,9.0,NOP,NOP @ UTA,03/02/2025,W,12.0,25.0,11.0,25.0,44.0,3.0,9.0,33.3,0.0,0.0,0.0,2.0,6.0,8.0,7.0,2.0,2.0,2.0,5.0,-9.0
ORL-TOR-03/02/2025,ORL,ORL vs. TOR,03/02/2025,L,12,25,7,17.0,41.2,1,7.0,14.3,10,13.0,76.9,2,8,10,3,2,0,2,9,-8.0,TOR,TOR @ ORL,03/02/2025,W,12.0,33.0,11.0,21.0,52.4,2.0,5.0,40.0,9.0,11.0,81.8,3.0,8.0,11.0,5.0,0.0,2.0,1.0,10.0,8.0
BOS-DEN-03/02/2025,BOS,BOS vs. DEN,03/02/2025,W,12,22,8,19.0,42.1,2,6.0,33.3,4,8.0,50.0,4,10,14,3,6,1,1,6,-7.0,DEN,DEN @ BOS,03/02/2025,L,12.0,29.0,12.0,24.0,50.0,4.0,9.0,44.4,1.0,1.0,100.0,1.0,9.0,10.0,10.0,1.0,4.0,0.0,6.0,7.0
IND-CHI-03/02/2025,IND,IND vs. CHI,03/02/2025,W,12,29,11,20.0,55.0,4,11.0,36.4,3,4.0,75.0,1,8,9,8,4,2,2,3,4.0,CHI,CHI @ IND,03/02/2025,L,12.0,25.0,9.0,21.0,42.9,3.0,11.0,27.3,4.0,5.0,80.0,4.0,7.0,11.0,4.0,4.0,2.0,0.0,4.0,-4.0
CLE-POR-03/02/2025,CLE,CLE vs. POR,03/02/2025,W,12,37,11,23.0,47.8,7,11.0,63.6,8,8.0,100.0,1,8,9,8,2,4,0,9,2.0,POR,POR @ CLE,03/02/2025,L,12.0,35.0,9.0,21.0,42.9,5.0,12.0,41.7,12.0,13.0,92.3,4.0,10.0,14.0,7.0,7.0,0.0,1.0,6.0,-2.0
LAL-LAC-03/02/2025,LAL,LAL vs. LAC,03/02/2025,W,12,33,14,20.0,70.0,5,8.0,62.5,0,2.0,0.0,0,7,7,8,4,2,3,5,-1.0,LAC,LAC @ LAL,03/02/2025,L,12.0,34.0,12.0,26.0,46.2,5.0,12.0,41.7,5.0,5.0,100.0,4.0,8.0,12.0,6.0,3.0,2.0,0.0,4.0,1.0
DET-BKN-03/01/2025,DET,DET vs. BKN,03/01/2025,W,12,13,5,18.0,27.8,1,9.0,11.1,2,4.0,50.0,3,6,9,3,7,1,6,5,-17.0,BKN,BKN @ DET,03/01/2025,L,12.0,30.0,11.0,27.0,40.7,2.0,10.0,20.0,6.0,6.0,100.0,6.0,9.0,15.0,9.0,2.0,3.0,3.0,3.0,17.0
MEM-SAS-03/01/2025,MEM,MEM vs. SAS,03/01/2025,L,12,38,14,25.0,56.0,2,8.0,25.0,8,10.0,80.0,5,11,16,10,2,4,4,4,16.0,SAS,SAS @ MEM,03/01/2025,W,12.0,22.0,10.0,27.0,37.0,2.0,10.0,20.0,0.0,1.0,0.0,4.0,7.0,11.0,7.0,5.0,2.0,2.0,7.0,-16.0
DAL-MIL-03/01/2025,DAL,DAL vs. MIL,03/01/2025,L,12,16,6,19.0,31.6,0,8.0,0.0,4,8.0,50.0,1,7,8,3,5,1,0,7,-14.0,MIL,MIL @ DAL,03/01/2025,W,12.0,30.0,9.0,21.0,42.9,2.0,10.0,20.0,10.0,11.0,90.9,3.0,12.0,15.0,5.0,3.0,4.0,1.0,7.0,14.0
CHA-WAS-03/01/2025,CHA,CHA vs. WAS,03/01/2025,L,12,16,7,23.0,30.4,2,9.0,22.2,0,0.0,0.0,3,8,11,5,5,1,1,2,-14.0,WAS,WAS @ CHA,03/01/2025,W,12.0,30.0,10.0,21.0,47.6,6.0,14.0,42.9,4.0,4.0,100.0,1.0,11.0,12.0,9.0,2.0,3.0,2.0,1.0,14.0
PHI-GSW-03/01/2025,PHI,PHI vs. GSW,03/01/2025,W,12,29,13,23.0,56.5,2,6.0,33.3,1,5.0,20.0,5,6,11,7,6,4,1,5,-6.0,GSW,GSW @ PHI,03/01/2025,L,12.0,35.0,14.0,26.0,53.8,5.0,11.0,45.5,2.0,4.0,50.0,7.0,5.0,12.0,11.0,6.0,2.0,1.0,4.0,6.0
HOU-SAC-03/01/2025,HOU,HOU vs. SAC,03/01/2025,L,12,23,8,19.0,42.1,2,6.0,33.3,5,6.0,83.3,2,9,11,3,6,1,1,4,-3.0,SAC,SAC @ HOU,03/01/2025,W,12.0,26.0,11.0,21.0,52.4,2.0,7.0,28.6,2.0,4.0,50.0,2.0,6.0,8.0,4.0,3.0,4.0,1.0,4.0,3.0
ATL-OKC-02/28/2025,ATL,ATL vs. OKC,02/28/2025,L,12,20,7,22.0,31.8,4,11.0,36.4,2,3.0,66.7,1,11,12,2,6,2,0,3,-17.0,OKC,OKC @ ATL,02/28/2025,W,12.0,37.0,14.0,27.0,51.9,9.0,15.0,60.0,0.0,0.0,0.0,1.0,13.0,14.0,11.0,2.0,4.0,1.0,3.0,17.0
DET-DEN-02/28/2025,DET,DET vs. DEN,02/28/2025,L,12,24,8,25.0,32.0,2,10.0,20.0,6,9.0,66.7,3,7,10,5,3,4,0,5,-15.0,DEN,DEN @ DET,02/28/2025,W,12.0,39.0,14.0,20.0,70.0,6.0,10.0,60.0,5.0,6.0,83.3,0.0,14.0,14.0,8.0,5.0,2.0,1.0,6.0,15.0
UTA-MIN-02/28/2025,UTA,UTA vs. MIN,02/28/2025,W,12,38,16,24.0,66.7,4,8.0,50.0,2,3.0,66.7,1,15,16,16,4,2,1,5,13.0,MIN,MIN @ UTA,02/28/2025,L,12.0,25.0,8.0,25.0,32.0,4.0,12.0,33.3,5.0,7.0,71.4,2.0,8.0,10.0,6.0,4.0,4.0,1.0,2.0,-13.0
BKN-POR-02/28/2025,BKN,BKN vs. POR,02/28/2025,L,12,35,11,23.0,47.8,2,9.0,22.2,11,15.0,73.3,8,9,17,5,4,4,1,6,8.0,POR,POR @ BKN,02/28/2025,W,12.0,27.0,10.0,21.0,47.6,2.0,7.0,28.6,5.0,7.0,71.4,2.0,6.0,8.0,6.0,4.0,3.0,1.0,9.0,-8.0
BOS-CLE-02/28/2025,BOS,BOS vs. CLE,02/28/2025,L,12,24,9,21.0,42.9,2,8.0,25.0,4,5.0,80.0,4,5,9,4,2,0,2,5,-7.0,CLE,CLE @ BOS,02/28/2025,W,12.0,31.0,12.0,25.0,48.0,3.0,8.0,37.5,4.0,4.0,100.0,4.0,6.0,10.0,7.0,1.0,0.0,0.0,5.0,7.0
MIA-IND-02/28/2025,MIA,MIA vs. IND,02/28/2025,W,12,29,10,20.0,50.0,3,8.0,37.5,6,6.0,100.0,4,9,13,8,7,3,2,2,6.0,IND,IND @ MIA,02/28/2025,L,12.0,23.0,10.0,23.0,43.5,2.0,9.0,22.2,1.0,2.0,50.0,2.0,5.0,7.0,9.0,4.0,3.0,1.0,4.0,-6.0
MEM-NYK-02/28/2025,MEM,MEM vs. NYK,02/28/2025,L,12,29,12,27.0,44.4,0,7.0,0.0,5,5.0,100.0,7,11,18,7,3,0,0,4,3.0,NYK,NYK @ MEM,02/28/2025,W,12.0,26.0,10.0,23.0,43.5,3.0,10.0,30.0,3.0,3.0,100.0,2.0,7.0,9.0,7.0,3.0,0.0,3.0,3.0,-3.0
PHX-NOP-02/28/2025,PHX,PHX vs. NOP,02/28/2025,W,12,29,11,21.0,52.4,5,10.0,50.0,2,2.0,100.0,3,8,11,9,5,2,1,6,1.0,NOP,NOP @ PHX,02/28/2025,L,12.0,28.0,11.0,21.0,52.4,2.0,9.0,22.2,4.0,5.0,80.0,2.0,6.0,8.0,5.0,3.0,3.0,2.0,3.0,-1.0
LAL-LAC-02/28/2025,LAL,LAL vs. LAC,02/28/2025,W,12,24,7,19.0,36.8,2,5.0,40.0,8,11.0,72.7,2,9,11,2,4,4,2,6,1.0,LAC,LAC @ LAL,02/28/2025,L,12.0,23.0,8.0,21.0,38.1,1.0,8.0,12.5,6.0,9.0,66.7,2.0,9.0,11.0,7.0,6.0,4.0,1.0,9.0,-1.0
CHI-TOR-02/28/2025,CHI,CHI vs. TOR,02/28/2025,W,12,27,10,25.0,40.0,0,11.0,0.0,7,7.0,100.0,4,8,12,4,3,2,3,5,0.0,TOR,TOR @ CHI,02/28/2025,L,12.0,27.0,11.0,27.0,40.7,1.0,7.0,14.3,4.0,4.0,100.0,6.0,9.0,15.0,6.0,3.0,1.0,0.0,4.0,0.0
ORL-GSW-02/27/2025,ORL,ORL vs. GSW,02/27/2025,L,12,21,9,21.0,42.9,2,6.0,33.3,1,2.0,50.0,4,5,9,4,6,1,2,7,-19.0,GSW,GSW @ ORL,02/27/2025,W,12.0,40.0,13.0,21.0,61.9,8.0,11.0,72.7,6.0,6.0,100.0,2.0,9.0,11.0,10.0,3.0,3.0,0.0,5.0,19.0
MIL-DEN-02/27/2025,MIL,MIL vs. DEN,02/27/2025,W,12,30,10,23.0,43.5,5,9.0,55.6,5,8.0,62.5,2,13,15,6,1,1,1,2,6.0,DEN,DEN @ MIL,02/27/2025,L,12.0,24.0,10.0,26.0,38.5,2.0,12.0,16.7,2.0,2.0,100.0,2.0,11.0,13.0,8.0,2.0,0.0,1.0,4.0,-6.0
DAL-CHA-02/27/2025,DAL,DAL vs. CHA,02/27/2025,W,12,23,8,23.0,34.8,3,8.0,37.5,4,5.0,80.0,3,12,15,5,2,3,2,2,5.0,CHA,CHA @ DAL,02/27/2025,L,12.0,18.0,8.0,25.0,32.0,1.0,5.0,20.0,1.0,1.0,100.0,3.0,13.0,16.0,6.0,3.0,0.0,1.0,4.0,-5.0
PHX-NOP-02/27/2025,PHX,PHX vs. NOP,02/27/2025,L,12,29,12,23.0,52.2,5,12.0,41.7,0,0.0,0.0,1,11,12,8,0,0,3,2,2.0,NOP,NOP @ PHX,02/27/2025,W,12.0,27.0,11.0,27.0,40.7,3.0,12.0,25.0,2.0,3.0,66.7,5.0,10.0,15.0,5.0,1.0,0.0,0.0,1.0,-2.0
LAL-MIN-02/27/2025,LAL,LAL vs. MIN,02/27/2025,W,12,26,8,19.0,42.1,2,10.0,20.0,8,12.0,66.7,4,9,13,4,3,2,2,5,0.0,MIN,MIN @ LAL,02/27/2025,L,12.0,26.0,9.0,24.0,37.5,3.0,10.0,30.0,5.0,5.0,100.0,4.0,7.0,11.0,6.0,2.0,3.0,1.0,7.0,0.0
MIA-ATL-02/26/2025,MIA,MIA vs. ATL,02/26/2025,W,12,42,12,18.0,66.7,6,11.0,54.5,12,13.0,92.3,1,8,9,12,3,3,1,3,14.0,ATL,ATL @ MIA,02/26/2025,L,12.0,28.0,10.0,22.0,45.5,4.0,10.0,40.0,4.0,5.0,80.0,2.0,4.0,6.0,8.0,4.0,0.0,0.0,7.0,-14.0
DET-BOS-02/26/2025,DET,DET vs. BOS,02/26/2025,W,12,35,13,21.0,61.9,5,7.0,71.4,4,6.0,66.7,3,11,14,8,2,1,2,5,11.0,BOS,BOS @ DET,02/26/2025,L,12.0,24.0,8.0,21.0,38.1,3.0,11.0,27.3,5.0,6.0,83.3,1.0,4.0,5.0,5.0,2.0,2.0,0.0,5.0,-11.0
BKN-OKC-02/26/2025,BKN,BKN vs. OKC,02/26/2025,L,12,20,5,19.0,26.3,4,15.0,26.7,6,6.0,100.0,4,6,10,5,6,0,0,8,-9.0,OKC,OKC @ BKN,02/26/2025,W,12.0,29.0,9.0,19.0,47.4,2.0,5.0,40.0,9.0,10.0,90.0,4.0,9.0,13.0,6.0,3.0,3.0,1.0,6.0,9.0
HOU-SAS-02/26/2025,HOU,HOU vs. SAS,02/26/2025,W,12,37,14,29.0,48.3,5,13.0,38.5,4,4.0,100.0,6,10,16,6,1,1,1,3,8.0,SAS,SAS @ HOU,02/26/2025,L,12.0,29.0,12.0,28.0,42.9,3.0,11.0,27.3,2.0,3.0,66.7,4.0,7.0,11.0,8.0,1.0,1.0,1.0,3.0,-8.0
IND-TOR-02/26/2025,IND,IND vs. TOR,02/26/2025,W,12,30,12,22.0,54.5,4,12.0,33.3,2,4.0,50.0,0,7,7,8,3,4,2,4,7.0,TOR,TOR @ IND,02/26/2025,L,12.0,23.0,9.0,17.0,52.9,1.0,3.0,33.3,4.0,5.0,80.0,2.0,8.0,10.0,6.0,8.0,0.0,0.0,3.0,-7.0
NYK-PHI-02/26/2025,NYK,NYK vs. PHI,02/26/2025,W,12,22,9,19.0,47.4,2,5.0,40.0,2,3.0,66.7,2,8,10,5,7,3,4,6,-7.0,PHI,PHI @ NYK,02/26/2025,L,12.0,29.0,10.0,21.0,47.6,3.0,7.0,42.9,6.0,6.0,100.0,2.0,6.0,8.0,4.0,4.0,6.0,0.0,4.0,7.0
CHI-LAC-02/26/2025,CHI,CHI vs. LAC,02/26/2025,L,12,33,12,20.0,60.0,8,11.0,72.7,1,2.0,50.0,3,6,9,7,9,2,0,3,-6.0,LAC,LAC @ CHI,02/26/2025,W,12.0,39.0,13.0,21.0,61.9,8.0,11.0,72.7,5.0,5.0,100.0,2.0,5.0,7.0,9.0,4.0,5.0,2.0,5.0,6.0
WAS-POR-02/26/2025,WAS,WAS vs. POR,02/26/2025,L,12,34,13,20.0,65.0,3,5.0,60.0,5,11.0,45.5,1,8,9,6,5,3,2,4,-5.0,POR,POR @ WAS,02/26/2025,W,12.0,39.0,16.0,26.0,61.5,5.0,8.0,62.5,2.0,4.0,50.0,3.0,7.0,10.0,11.0,5.0,2.0,2.0,8.0,5.0
UTA-SAC-02/26/2025,UTA,UTA vs. SAC,02/26/2025,L,12,23,9,23.0,39.1,3,11.0,27.3,2,4.0,50.0,2,8,10,7,2,4,1,2,-5.0,SAC,SAC @ UTA,02/26/2025,W,12.0,28.0,11.0,22.0,50.0,4.0,11.0,36.4,2.0,2.0,100.0,1.0,12.0,13.0,8.0,5.0,2.0,2.0,4.0,5.0
GSW-CHA-02/25/2025,GSW,GSW vs. CHA,02/25/2025,W,12,41,15,25.0,60.0,5,10.0,50.0,6,7.0,85.7,4,9,13,13,4,3,1,6,17.0,CHA,CHA @ GSW,02/25/2025,L,12.0,24.0,8.0,23.0,34.8,3.0,10.0,30.0,5.0,6.0,83.3,6.0,3.0,9.0,3.0,6.0,4.0,3.0,4.0,-17.0
ORL-CLE-02/25/2025,ORL,ORL vs. CLE,02/25/2025,L,12,23,10,23.0,43.5,1,7.0,14.3,2,2.0,100.0,3,4,7,6,7,4,1,4,-12.0,CLE,CLE @ ORL,02/25/2025,W,12.0,35.0,13.0,18.0,72.2,6.0,7.0,85.7,3.0,4.0,75.0,1.0,6.0,7.0,8.0,4.0,3.0,1.0,4.0,12.0
LAL-DAL-02/25/2025,LAL,LAL vs. DAL,02/25/2025,W,12,19,6,19.0,31.6,2,12.0,16.7,5,6.0,83.3,1,10,11,4,4,2,2,3,-7.0,DAL,DAL @ LAL,02/25/2025,L,12.0,26.0,9.0,21.0,42.9,5.0,9.0,55.6,3.0,3.0,100.0,1.0,12.0,13.0,7.0,5.0,2.0,2.0,3.0,7.0
MEM-PHX-02/25/2025,MEM,MEM vs. PHX,02/25/2025,W,12,43,17,23.0,73.9,6,11.0,54.5,3,3.0,100.0,0,4,4,11,2,3,1,6,2.0,PHX,PHX @ MEM,02/25/2025,L,12.0,41.0,14.0,20.0,70.0,8.0,9.0,88.9,5.0,6.0,83.3,1.0,5.0,6.0,9.0,5.0,2.0,0.0,5.0,-2.0
NOP-SAS-02/25/2025,NOP,NOP vs. SAS,02/25/2025,W,12,30,11,26.0,42.3,3,9.0,33.3,5,6.0,83.3,6,7,13,6,6,2,2,6,-2.0,SAS,SAS @ NOP,02/25/2025,L,12.0,32.0,12.0,26.0,46.2,3.0,10.0,30.0,5.0,5.0,100.0,5.0,7.0,12.0,10.0,4.0,4.0,1.0,4.0,2.0
HOU-MIL-02/25/2025,HOU,HOU vs. MIL,02/25/2025,W,12,28,9,23.0,39.1,5,12.0,41.7,5,6.0,83.3,4,9,13,6,3,3,0,5,2.0,MIL,MIL @ HOU,02/25/2025,L,12.0,26.0,8.0,19.0,42.1,5.0,12.0,41.7,5.0,6.0,83.3,0.0,11.0,11.0,6.0,3.0,2.0,2.0,4.0,-2.0
TOR-BOS-02/25/2025,TOR,TOR vs. BOS,02/25/2025,L,12,22,8,17.0,47.1,1,6.0,16.7,5,7.0,71.4,2,7,9,4,6,3,0,5,-1.0,BOS,BOS @ TOR,02/25/2025,W,12.0,23.0,7.0,20.0,35.0,4.0,16.0,25.0,5.0,5.0,100.0,4.0,7.0,11.0,5.0,6.0,3.0,2.0,5.0,1.0
PHI-CHI-02/24/2025,PHI,PHI vs. CHI,02/24/2025,L,12,18,4,18.0,22.2,0,7.0,0.0,10,12.0,83.3,3,8,11,2,8,2,3,7,-22.0,CHI,CHI @ PHI,02/24/2025,W,12.0,40.0,13.0,23.0,56.5,6.0,9.0,66.7,8.0,9.0,88.9,3.0,7.0,10.0,9.0,4.0,7.0,1.0,7.0,22.0
IND-DEN-02/24/2025,IND,IND vs. DEN,02/24/2025,L,12,25,10,21.0,47.6,2,10.0,20.0,3,4.0,75.0,1,5,6,6,7,2,0,3,-11.0,DEN,DEN @ IND,02/24/2025,W,12.0,36.0,16.0,25.0,64.0,1.0,6.0,16.7,3.0,4.0,75.0,3.0,9.0,12.0,12.0,5.0,4.0,0.0,4.0,11.0
WAS-BKN-02/24/2025,WAS,WAS vs. BKN,02/24/2025,W,12,18,4,13.0,30.8,2,9.0,22.2,8,8.0,100.0,1,9,10,4,9,4,0,8,-10.0,BKN,BKN @ WAS,02/24/2025,L,12.0,28.0,9.0,19.0,47.4,5.0,10.0,50.0,5.0,9.0,55.6,1.0,7.0,8.0,8.0,5.0,7.0,0.0,7.0,10.0
DET-LAC-02/24/2025,DET,DET vs. LAC,02/24/2025,W,12,34,11,18.0,61.1,1,3.0,33.3,11,17.0,64.7,2,7,9,7,3,4,3,6,8.0,LAC,LAC @ DET,02/24/2025,L,12.0,26.0,10.0,23.0,43.5,2.0,9.0,22.2,4.0,6.0,66.7,3.0,6.0,9.0,6.0,4.0,3.0,0.0,11.0,-8.0
UTA-POR-02/24/2025,UTA,UTA vs. POR,02/24/2025,L,12,31,10,24.0,41.7,5,10.0,50.0,6,7.0,85.7,1,9,10,4,3,3,1,6,6.0,POR,POR @ UTA,02/24/2025,W,12.0,25.0,8.0,24.0,33.3,3.0,12.0,25.0,6.0,10.0,60.0,7.0,9.0,16.0,5.0,4.0,0.0,0.0,5.0,-6.0
SAC-CHA-02/24/2025,SAC,SAC vs. CHA,02/24/2025,W,12,23,7,17.0,41.2,3,9.0,33.3,6,6.0,100.0,1,9,10,4,8,2,0,3,-4.0,CHA,CHA @ SAC,02/24/2025,L,12.0,27.0,11.0,25.0,44.0,2.0,9.0,22.2,3.0,4.0,75.0,5.0,7.0,12.0,7.0,3.0,6.0,1.0,8.0,4.0
OKC-MIN-02/24/2025,OKC,OKC vs. MIN,02/24/2025,L,12,38,14,24.0,58.3,6,12.0,50.0,4,6.0,66.7,4,8,12,11,4,2,1,10,3.0,MIN,MIN @ OKC,02/24/2025,W,12.0,35.0,12.0,23.0,52.2,4.0,9.0,44.4,7.0,10.0,70.0,3.0,5.0,8.0,9.0,3.0,1.0,1.0,5.0,-3.0
ATL-MIA-02/24/2025,ATL,ATL vs. MIA,02/24/2025,W,12,23,9,20.0,45.0,1,8.0,12.5,4,6.0,66.7,5,10,15,6,5,2,1,5,0.0,MIA,MIA @ ATL,02/24/2025,L,12.0,23.0,7.0,22.0,31.8,3.0,11.0,27.3,6.0,6.0,100.0,5.0,6.0,11.0,6.0,2.0,0.0,1.0,2.0,0.0
ORL-WAS-02/23/2025,ORL,ORL vs. WAS,02/23/2025,W,12,32,12,24.0,50.0,5,10.0,50.0,3,4.0,75.0,3,8,11,9,3,2,0,5,15.0,WAS,WAS @ ORL,02/23/2025,L,12.0,17.0,8.0,20.0,40.0,0.0,6.0,0.0,1.0,1.0,100.0,1.0,9.0,10.0,6.0,7.0,1.0,1.0,6.0,-15.0
BOS-NYK-02/23/2025,BOS,BOS vs. NYK,02/23/2025,W,12,25,9,22.0,40.9,5,13.0,38.5,2,2.0,100.0,2,5,7,7,4,2,1,5,-14.0,NYK,NYK @ BOS,02/23/2025,L,12.0,39.0,15.0,25.0,60.0,6.0,9.0,66.7,3.0,3.0,100.0,4.0,10.0,14.0,6.0,3.0,1.0,0.0,3.0,14.0
MIN-OKC-02/23/2025,MIN,MIN vs. OKC,02/23/2025,L,12,33,10,21.0,47.6,6,12.0,50.0,7,7.0,100.0,3,4,7,6,6,1,0,7,-9.0,OKC,OKC @ MIN,02/23/2025,W,12.0,42.0,16.0,23.0,69.6,5.0,10.0,50.0,5.0,6.0,83.3,2.0,7.0,9.0,11.0,3.0,3.0,1.0,5.0,9.0
NOP-SAS-02/23/2025,NOP,NOP vs. SAS,02/23/2025,W,12,35,13,28.0,46.4,2,9.0,22.2,7,9.0,77.8,7,11,18,9,4,2,2,5,9.0,SAS,SAS @ NOP,02/23/2025,L,12.0,26.0,9.0,27.0,33.3,3.0,13.0,23.1,5.0,7.0,71.4,5.0,7.0,12.0,6.0,3.0,4.0,2.0,7.0,-9.0
