KEY,(H)TEAM,(H)MATCH UP,(H)GAME DATE,(H)W/L,(H)MIN,(H)PTS,(H)FGM,(H)FGA,(H)FG%,(H)3PM,(H)3PA,(H)3P%,(H)FTM,(H)FTA,(H)FT%,(H)OREB,(H)DREB,(H)REB,(H)AST,(H)TOV,(H)STL,(H)BLK,(H)PF,(H)+/-,(A)TEAM,(A)MATCH UP,(A)GAME DATE,(A)W/L,(A)MIN,(A)PTS,(A)FGM,(A)FGA,(A)FG%,(A)3PM,(A)3PA,(A)3P%,(A)FTM,(A)FTA,(A)FT%,(A)OREB,(A)DREB,(A)REB,(A)AST,(A)TOV,(A)STL,(A)BLK,(A)PF,(A)+/-
DEN-HOU-03/04/2022,DEN,DEN vs. HOU,03/04/2022,W,12,25,10,27,37.0,1,7,14.3,4,5,80.0,4,9,13,6,1,2,2,6,-1,HOU,HOU @ DEN,03/04/2022,L,12,26,10,22,45.5,2,8,25.0,4,8,50.0,4,13,17,7,3,1,1,5,1
CHI-MIL-03/04/2022,CHI,CHI vs. MIL,03/04/2022,L,12,25,12,24,50.0,1,7,14.3,0,0,0.0,2,9,11,6,4,1,0,5,0,MIL,MIL @ CHI,03/04/2022,W,12,25,9,20,45.0,3,8,37.5,4,6,66.7,2,10,12,5,6,2,0,3,0
BKN-MIA-03/03/2022,BKN,BKN vs. MIA,03/03/2022,L,12,35,14,26,53.8,4,10,40.0,3,4,75.0,4,7,11,10,2,2,2,6,12,MIA,MIA @ BKN,03/03/2022,W,12,23,8,18,44.4,1,6,16.7,6,7,85.7,1,7,8,6,4,1,3,5,-12
DAL-GSW-03/03/2022,DAL,DAL vs. GSW,03/03/2022,W,12,38,12,20,60.0,5,9,55.6,9,11,81.8,2,9,11,10,3,1,1,6,11,GSW,GSW @ DAL,03/03/2022,L,12,27,9,23,39.1,3,8,37.5,6,8,75.0,5,5,10,5,2,2,1,6,-11
TOR-DET-03/03/2022,TOR,TOR vs. DET,03/03/2022,L,12,22,8,24,33.3,1,7,14.3,5,8,62.5,4,7,11,3,1,2,0,3,-9,DET,DET @ TOR,03/03/2022,W,12,31,13,22,59.1,5,11,45.5,0,0,0.0,1,11,12,8,2,0,2,5,9
ATL-CHI-03/03/2022,ATL,ATL vs. CHI,03/03/2022,W,12,29,11,20,55.0,3,9,33.3,4,4,100.0,0,7,7,8,1,0,0,2,-6,CHI,CHI @ ATL,03/03/2022,L,12,35,14,23,60.9,7,11,63.6,0,0,0.0,0,8,8,11,1,0,0,3,6
BOS-MEM-03/03/2022,BOS,BOS vs. MEM,03/03/2022,W,12,26,9,22,40.9,4,11,36.4,4,4,100.0,4,14,18,5,6,2,2,4,6,MEM,MEM @ BOS,03/03/2022,L,12,20,8,29,27.6,2,14,14.3,2,4,50.0,5,9,14,6,2,5,1,3,-6
LAC-LAL-03/03/2022,LAC,LAC vs. LAL,03/03/2022,W,12,36,15,27,55.6,3,4,75.0,3,4,75.0,4,9,13,10,2,2,2,5,5,LAL,LAL @ LAC,03/03/2022,L,12,31,12,23,52.2,3,8,37.5,4,5,80.0,2,8,10,6,2,1,2,4,-5
SAS-SAC-03/03/2022,SAS,SAS vs. SAC,03/03/2022,L,12,27,11,26,42.3,3,9,33.3,2,2,100.0,1,10,11,5,2,1,0,7,-3,SAC,SAC @ SAS,03/03/2022,W,12,30,9,22,40.9,3,8,37.5,9,10,90.0,2,13,15,6,2,1,0,5,3
ORL-IND-03/02/2022,ORL,ORL vs. IND,03/02/2022,L,12,31,11,23,47.8,4,8,50.0,5,6,83.3,1,9,10,8,1,3,2,6,9,IND,IND @ ORL,03/02/2022,W,12,22,8,22,36.4,0,6,0.0,6,7,85.7,4,11,15,3,5,1,2,5,-9
MIL-MIA-03/02/2022,MIL,MIL vs. MIA,03/02/2022,W,12,36,14,28,50.0,6,13,46.2,2,2,100.0,3,13,16,9,1,1,1,5,8,MIA,MIA @ MIL,03/02/2022,L,12,28,10,26,38.5,3,7,42.9,5,7,71.4,4,10,14,5,1,1,2,3,-8
PHI-NYK-03/02/2022,PHI,PHI vs. NYK,03/02/2022,W,12,25,8,18,44.4,3,8,37.5,6,9,66.7,1,11,12,4,4,0,2,5,-8,NYK,NYK @ PHI,03/02/2022,L,12,33,12,28,42.9,3,8,37.5,6,8,75.0,4,11,15,3,0,3,0,6,8
CLE-CHA-03/02/2022,CLE,CLE vs. CHA,03/02/2022,L,12,31,11,21,52.4,2,8,25.0,7,9,77.8,1,7,8,7,2,1,1,4,-7,CHA,CHA @ CLE,03/02/2022,W,12,38,12,20,60.0,6,9,66.7,8,8,100.0,1,8,9,9,1,1,1,7,7
HOU-UTA-03/02/2022,HOU,HOU vs. UTA,03/02/2022,L,12,20,6,18,33.3,4,12,33.3,4,8,50.0,0,10,10,4,3,4,2,4,-5,UTA,UTA @ HOU,03/02/2022,W,12,25,11,23,47.8,3,8,37.5,0,1,0.0,2,14,16,6,5,2,1,5,5
NOP-SAC-03/02/2022,NOP,NOP vs. SAC,03/02/2022,W,12,31,13,22,59.1,2,6,33.3,3,4,75.0,3,7,10,7,6,1,0,4,-2,SAC,SAC @ NOP,03/02/2022,L,12,33,12,22,54.5,5,10,50.0,4,5,80.0,3,5,8,6,4,4,1,5,2
PHX-POR-03/02/2022,PHX,PHX vs. POR,03/02/2022,W,12,29,11,22,50.0,4,10,40.0,3,5,60.0,0,9,9,9,4,5,2,5,1,POR,POR @ PHX,03/02/2022,L,12,28,10,21,47.6,4,9,44.4,4,5,80.0,1,11,12,7,6,3,0,5,-1
DEN-OKC-03/02/2022,DEN,DEN vs. OKC,03/02/2022,L,12,24,8,21,38.1,2,10,20.0,6,7,85.7,2,10,12,4,5,5,1,2,0,OKC,OKC @ DEN,03/02/2022,W,12,24,11,22,50.0,1,5,20.0,1,1,100.0,1,12,13,6,6,4,3,5,0
BOS-ATL-03/01/2022,BOS,BOS vs. ATL,03/01/2022,W,12,19,9,23,39.1,1,7,14.3,0,0,0.0,2,12,14,7,5,1,4,7,-9,ATL,ATL @ BOS,03/01/2022,L,12,28,9,25,36.0,1,8,12.5,9,10,90.0,1,12,13,4,1,2,2,0,9
MIN-GSW-03/01/2022,MIN,MIN vs. GSW,03/01/2022,W,12,34,11,25,44.0,4,12,33.3,8,8,100.0,1,9,10,8,2,4,2,4,7,GSW,GSW @ MIN,03/01/2022,L,12,27,9,21,42.9,4,10,40.0,5,8,62.5,3,11,14,7,6,1,0,8,-7
TOR-BKN-03/01/2022,TOR,TOR vs. BKN,03/01/2022,W,12,32,13,23,56.5,2,8,25.0,4,4,100.0,3,9,12,5,4,1,0,5,7,BKN,BKN @ TOR,03/01/2022,L,12,25,9,20,45.0,4,9,44.4,3,6,50.0,2,6,8,7,3,0,1,5,-7
LAL-DAL-03/01/2022,LAL,LAL vs. DAL,03/01/2022,L,12,25,8,20,40.0,3,8,37.5,6,6,100.0,2,8,10,6,4,2,1,5,-5,DAL,DAL @ LAL,03/01/2022,W,12,30,11,21,52.4,2,8,25.0,6,9,66.7,4,9,13,5,3,3,2,5,5
WAS-DET-03/01/2022,WAS,WAS vs. DET,03/01/2022,W,12,27,10,20,50.0,3,6,50.0,4,4,100.0,2,8,10,8,3,3,1,3,3,DET,DET @ WAS,03/01/2022,L,12,24,10,24,41.7,1,6,16.7,3,4,75.0,5,7,12,5,3,2,1,2,-3
HOU-LAC-03/01/2022,HOU,HOU vs. LAC,03/01/2022,L,12,27,10,26,38.5,2,9,22.2,5,6,83.3,5,11,16,6,2,0,4,2,-2,LAC,LAC @ HOU,03/01/2022,W,12,29,11,27,40.7,3,6,50.0,4,4,100.0,3,9,12,4,2,1,2,4,2
BKN-TOR-02/28/2022,BKN,BKN vs. TOR,02/28/2022,L,12,27,9,22,40.9,5,11,45.5,4,6,66.7,3,6,9,6,6,0,2,7,-15,TOR,TOR @ BKN,02/28/2022,W,12,42,15,26,57.7,6,9,66.7,6,8,75.0,5,6,11,10,1,5,2,5,15
CLE-MIN-02/28/2022,CLE,CLE vs. MIN,02/28/2022,L,12,37,14,27,51.9,4,13,30.8,5,5,100.0,4,8,12,10,2,2,0,4,11,MIN,MIN @ CLE,02/28/2022,W,12,26,9,21,42.9,4,11,36.4,4,4,100.0,2,7,9,5,4,1,3,5,-11
MIA-CHI-02/28/2022,MIA,MIA vs. CHI,02/28/2022,W,12,30,10,22,45.5,2,8,25.0,8,10,80.0,3,6,9,7,2,6,0,4,9,CHI,CHI @ MIA,02/28/2022,L,12,21,9,18,50.0,1,8,12.5,2,4,50.0,1,9,10,4,8,1,0,7,-9
MEM-SAS-02/28/2022,MEM,MEM vs. SAS,02/28/2022,W,12,42,17,23,73.9,4,6,66.7,4,6,66.7,1,13,14,9,4,0,4,4,8,SAS,SAS @ MEM,02/28/2022,L,12,34,13,29,44.8,4,12,33.3,4,6,66.7,3,6,9,8,0,4,1,5,-8
OKC-SAC-02/28/2022,OKC,OKC vs. SAC,02/28/2022,L,12,32,12,20,60.0,4,9,44.4,4,7,57.1,1,8,9,8,4,2,0,9,-3,SAC,SAC @ OKC,02/28/2022,W,12,35,11,20,55.0,4,11,36.4,9,12,75.0,3,7,10,8,2,3,1,6,3
ORL-IND-02/28/2022,ORL,ORL vs. IND,02/28/2022,W,12,31,13,22,59.1,1,7,14.3,4,5,80.0,2,9,11,8,4,1,1,4,-1,IND,IND @ ORL,02/28/2022,L,12,32,11,22,50.0,7,13,53.8,3,4,75.0,1,5,6,9,2,3,2,4,1
MIL-CHA-02/28/2022,MIL,MIL vs. CHA,02/28/2022,W,12,32,12,27,44.4,4,9,44.4,4,4,100.0,7,10,17,4,2,0,3,4,0,CHA,CHA @ MIL,02/28/2022,L,12,32,12,28,42.9,6,13,46.2,2,2,100.0,3,7,10,7,1,1,1,5,0
GSW-DAL-02/27/2022,GSW,GSW vs. DAL,02/27/2022,L,12,37,14,23,60.9,6,10,60.0,3,5,60.0,1,9,10,10,1,5,2,4,13,DAL,DAL @ GSW,02/27/2022,W,12,24,7,19,36.8,4,9,44.4,6,6,100.0,2,8,10,2,6,1,1,5,-13
HOU-LAC-02/27/2022,HOU,HOU vs. LAC,02/27/2022,L,12,28,10,23,43.5,7,13,53.8,1,1,100.0,1,8,9,8,1,1,0,2,9,LAC,LAC @ HOU,02/27/2022,W,12,19,8,20,40.0,3,11,27.3,0,0,0.0,3,10,13,4,4,1,3,3,-9
POR-DEN-02/27/2022,POR,POR vs. DEN,02/27/2022,L,12,27,11,22,50.0,3,11,27.3,2,5,40.0,3,8,11,6,4,2,0,5,-5,DEN,DEN @ POR,02/27/2022,W,12,32,12,23,52.2,3,9,33.3,5,6,83.3,1,9,10,9,2,2,1,4,5
LAL-NOP-02/27/2022,LAL,LAL vs. NOP,02/27/2022,L,12,20,8,18,44.4,1,7,14.3,3,3,100.0,0,10,10,5,9,2,1,5,-4,NOP,NOP @ LAL,02/27/2022,W,12,24,10,21,47.6,2,6,33.3,2,4,50.0,1,9,10,6,6,7,0,5,4
NYK-PHI-02/27/2022,NYK,NYK vs. PHI,02/27/2022,L,12,35,12,24,50.0,4,9,44.4,7,14,50.0,4,11,15,7,4,1,1,7,-3,PHI,PHI @ NYK,02/27/2022,W,12,38,11,20,55.0,5,9,55.6,11,14,78.6,0,10,10,7,3,3,0,9,3
CHA-DET-02/27/2022,CHA,CHA vs. DET,02/27/2022,L,12,28,12,20,60.0,3,7,42.9,1,4,25.0,3,8,11,8,5,0,1,4,-3,DET,DET @ CHA,02/27/2022,W,12,31,14,28,50.0,1,10,10.0,2,2,100.0,5,7,12,9,1,4,0,6,3
IND-BOS-02/27/2022,IND,IND vs. BOS,02/27/2022,W,12,27,8,19,42.1,4,9,44.4,7,8,87.5,1,10,11,2,3,1,1,4,-3,BOS,BOS @ IND,02/27/2022,L,12,30,12,24,50.0,4,10,40.0,2,2,100.0,2,9,11,5,1,0,2,5,3
PHX-UTA-02/27/2022,PHX,PHX vs. UTA,02/27/2022,L,12,32,14,25,56.0,4,6,66.7,0,0,0.0,3,8,11,6,2,2,1,5,0,UTA,UTA @ PHX,02/27/2022,W,12,32,12,23,52.2,6,10,60.0,2,3,66.7,2,7,9,5,2,2,2,2,0
MIA-SAS-02/26/2022,MIA,MIA vs. SAS,02/26/2022,W,12,28,9,21,42.9,4,8,50.0,6,7,85.7,1,5,6,3,1,0,0,2,-12,SAS,SAS @ MIA,02/26/2022,L,12,40,18,27,66.7,3,7,42.9,1,1,100.0,3,11,14,12,1,1,0,5,12
CHI-MEM-02/26/2022,CHI,CHI vs. MEM,02/26/2022,L,12,22,9,27,33.3,1,5,20.0,3,4,75.0,3,10,13,4,3,3,1,4,-9,MEM,MEM @ CHI,02/26/2022,W,12,31,13,32,40.6,2,7,28.6,3,5,60.0,8,11,19,7,3,2,2,4,9
DEN-SAC-02/26/2022,DEN,DEN vs. SAC,02/26/2022,W,12,38,14,22,63.6,6,13,46.2,4,4,100.0,0,8,8,12,3,3,1,3,8,SAC,SAC @ DEN,02/26/2022,L,12,30,11,22,50.0,4,9,44.4,4,5,80.0,2,8,10,7,6,1,0,7,-8
MIL-BKN-02/26/2022,MIL,MIL vs. BKN,02/26/2022,L,12,32,11,22,50.0,4,11,36.4,6,9,66.7,2,10,12,6,2,0,0,6,7,BKN,BKN @ MIL,02/26/2022,W,12,25,9,24,37.5,1,7,14.3,6,8,75.0,5,7,12,6,3,1,1,5,-7
ATL-TOR-02/26/2022,ATL,ATL vs. TOR,02/26/2022,W,12,32,12,23,52.2,3,8,37.5,5,7,71.4,3,7,10,6,4,2,2,4,-5,TOR,TOR @ ATL,02/26/2022,L,12,37,15,26,57.7,5,10,50.0,2,2,100.0,1,9,10,9,4,3,0,7,5
CLE-WAS-02/26/2022,CLE,CLE vs. WAS,02/26/2022,W,12,18,8,26,30.8,1,5,20.0,1,2,50.0,4,8,12,3,3,4,1,2,-5,WAS,WAS @ CLE,02/26/2022,L,12,23,8,18,44.4,3,6,50.0,4,4,100.0,1,14,15,4,6,2,3,4,5
DET-BOS-02/26/2022,DET,DET vs. BOS,02/26/2022,L,12,26,11,18,61.1,1,3,33.3,3,3,100.0,0,8,8,4,4,1,0,5,-4,BOS,BOS @ DET,02/26/2022,W,12,30,12,25,48.0,3,8,37.5,3,3,100.0,4,7,11,9,3,2,0,2,4
MIN-PHI-02/25/2022,MIN,MIN vs. PHI,02/25/2022,L,12,25,9,19,47.4,2,7,28.6,5,5,100.0,1,9,10,4,5,1,0,9,-9,PHI,PHI @ MIN,02/25/2022,W,12,34,8,19,42.1,5,9,55.6,13,16,81.3,1,8,9,5,2,3,0,5,9
PHX-NOP-02/25/2022,PHX,PHX vs. NOP,02/25/2022,L,12,22,7,20,35.0,1,6,16.7,7,10,70.0,2,6,8,5,4,3,2,4,-9,NOP,NOP @ PHX,02/25/2022,W,12,31,11,19,57.9,3,8,37.5,6,9,66.7,2,10,12,6,4,3,2,6,9
CHA-TOR-02/25/2022,CHA,CHA vs. TOR,02/25/2022,W,12,28,11,25,44.0,4,13,30.8,2,2,100.0,5,8,13,8,6,4,1,5,9,TOR,TOR @ CHA,02/25/2022,L,12,19,8,20,40.0,0,3,0.0,3,4,75.0,4,6,10,3,8,1,2,4,-9
IND-OKC-02/25/2022,IND,IND vs. OKC,02/25/2022,L,12,36,15,24,62.5,4,7,57.1,2,4,50.0,1,10,11,11,2,2,4,3,7,OKC,OKC @ IND,02/25/2022,W,12,29,10,23,43.5,4,8,50.0,5,5,100.0,2,8,10,4,3,2,0,5,-7
ORL-HOU-02/25/2022,ORL,ORL vs. HOU,02/25/2022,W,12,27,10,21,47.6,3,8,37.5,4,6,66.7,3,11,14,5,7,1,0,8,-6,HOU,HOU @ ORL,02/25/2022,L,12,33,12,24,50.0,5,11,45.5,4,7,57.1,3,9,12,7,3,5,2,6,6
UTA-DAL-02/25/2022,UTA,UTA vs. DAL,02/25/2022,W,12,31,12,22,54.5,5,12,41.7,2,4,50.0,3,7,10,7,2,1,1,2,-3,DAL,DAL @ UTA,02/25/2022,L,12,34,13,22,59.1,6,11,54.5,2,2,100.0,1,8,9,11,2,2,0,6,3
WAS-SAS-02/25/2022,WAS,WAS vs. SAS,02/25/2022,L,12,33,13,21,61.9,5,9,55.6,2,4,50.0,0,8,8,11,4,1,1,5,3,SAS,SAS @ WAS,02/25/2022,W,12,30,12,23,52.2,0,7,0.0,6,8,75.0,2,8,10,8,1,2,1,5,-3
NYK-MIA-02/25/2022,NYK,NYK vs. MIA,02/25/2022,L,12,32,11,26,42.3,3,14,21.4,7,9,77.8,0,12,12,7,0,0,1,7,2,MIA,MIA @ NYK,02/25/2022,W,12,30,10,22,45.5,3,6,50.0,7,9,77.8,1,12,13,6,2,0,2,7,-2
LAL-LAC-02/25/2022,LAL,LAL vs. LAC,02/25/2022,L,12,22,8,25,32.0,0,10,0.0,6,8,75.0,6,10,16,2,3,2,2,2,-2,LAC,LAC @ LAL,02/25/2022,W,12,24,10,25,40.0,2,7,28.6,2,2,100.0,3,11,14,7,4,2,1,4,2
OKC-PHX-02/24/2022,OKC,OKC vs. PHX,02/24/2022,L,12,14,6,19,31.6,0,5,0.0,2,2,100.0,1,12,13,5,9,2,1,5,-17,PHX,PHX @ OKC,02/24/2022,W,12,31,12,23,52.2,1,8,12.5,6,7,85.7,0,12,12,8,3,9,1,1,17
BKN-BOS-02/24/2022,BKN,BKN vs. BOS,02/24/2022,L,12,22,9,26,34.6,2,11,18.2,2,3,66.7,2,7,9,6,2,2,2,6,-13,BOS,BOS @ BKN,02/24/2022,W,12,35,10,17,58.8,5,10,50.0,10,12,83.3,0,13,13,6,3,2,2,5,13
SAC-DEN-02/24/2022,SAC,SAC vs. DEN,02/24/2022,L,12,25,9,23,39.1,3,10,30.0,4,5,80.0,2,8,10,4,5,2,3,4,-10,DEN,DEN @ SAC,02/24/2022,W,12,35,13,23,56.5,5,12,41.7,4,4,100.0,0,12,12,9,6,4,2,5,10
MIN-MEM-02/24/2022,MIN,MIN vs. MEM,02/24/2022,W,12,21,8,23,34.8,3,9,33.3,2,4,50.0,1,10,11,6,5,2,2,5,-10,MEM,MEM @ MIN,02/24/2022,L,12,31,11,28,39.3,3,7,42.9,6,7,85.7,6,11,17,9,2,4,4,3,10
DET-CLE-02/24/2022,DET,DET vs. CLE,02/24/2022,W,12,27,8,20,40.0,3,10,30.0,8,8,100.0,3,10,13,6,4,1,2,8,-6,CLE,CLE @ DET,02/24/2022,L,12,33,10,19,52.6,5,9,55.6,8,15,53.3,2,9,11,6,2,1,0,5,6
CHI-ATL-02/24/2022,CHI,CHI vs. ATL,02/24/2022,W,12,24,11,24,45.8,1,9,11.1,1,2,50.0,2,13,15,3,3,2,1,6,5,ATL,ATL @ CHI,02/24/2022,L,12,19,6,23,26.1,0,3,0.0,7,7,100.0,2,11,13,2,4,1,0,1,-5
POR-GSW-02/24/2022,POR,POR vs. GSW,02/24/2022,L,12,32,12,23,52.2,3,7,42.9,5,8,62.5,1,10,11,7,4,2,1,5,1,GSW,GSW @ POR,02/24/2022,W,12,31,11,26,42.3,4,12,33.3,5,6,83.3,4,9,13,8,3,4,3,7,-1
NOP-DAL-02/17/2022,NOP,NOP vs. DAL,02/17/2022,L,12,27,12,28,42.9,1,6,16.7,2,2,100.0,7,5,12,5,4,1,0,7,-18,DAL,DAL @ NOP,02/17/2022,W,12,45,14,20,70.0,9,12,75.0,8,11,72.7,1,9,10,6,1,1,2,3,18
LAC-HOU-02/17/2022,LAC,LAC vs. HOU,02/17/2022,W,12,36,15,24,62.5,6,8,75.0,0,0,0.0,4,9,13,9,6,2,0,4,9,HOU,HOU @ LAC,02/17/2022,L,12,27,11,23,47.8,1,8,12.5,4,6,66.7,3,4,7,6,4,3,0,2,-9
CHA-MIA-02/17/2022,CHA,CHA vs. MIA,02/17/2022,L,12,30,12,22,54.5,4,11,36.4,2,4,50.0,2,5,7,9,1,1,0,2,-7,MIA,MIA @ CHA,02/17/2022,W,12,37,15,20,75.0,4,8,50.0,3,4,75.0,1,9,10,14,3,0,1,2,7
MIL-PHI-02/17/2022,MIL,MIL vs. PHI,02/17/2022,L,12,27,9,23,39.1,4,10,40.0,5,6,83.3,4,9,13,5,1,1,0,3,3,PHI,PHI @ MIL,02/17/2022,W,12,24,10,25,40.0,2,12,16.7,2,2,100.0,3,10,13,4,1,1,1,5,-3
BKN-WAS-02/17/2022,BKN,BKN vs. WAS,02/17/2022,L,12,28,10,20,50.0,3,7,42.9,5,9,55.6,3,9,12,3,4,1,0,6,2,WAS,WAS @ BKN,02/17/2022,W,12,26,10,25,40.0,2,7,28.6,4,4,100.0,4,7,11,5,2,2,1,4,-2
NYK-BKN-02/16/2022,NYK,NYK vs. BKN,02/16/2022,L,12,38,13,19,68.4,8,11,72.7,4,4,100.0,1,13,14,3,4,2,4,4,20,BKN,BKN @ NYK,02/16/2022,W,12,18,6,27,22.2,1,13,7.7,5,7,71.4,5,5,10,4,2,1,0,2,-20
ORL-ATL-02/16/2022,ORL,ORL vs. ATL,02/16/2022,L,12,25,11,24,45.8,2,10,20.0,1,2,50.0,2,9,11,7,3,0,3,6,-12,ATL,ATL @ ORL,02/16/2022,W,12,37,12,22,54.5,7,10,70.0,6,7,85.7,2,9,11,6,2,0,1,4,12
GSW-DEN-02/16/2022,GSW,GSW vs. DEN,02/16/2022,L,12,33,13,27,48.1,5,14,35.7,2,2,100.0,4,10,14,11,2,4,0,4,8,DEN,DEN @ GSW,02/16/2022,W,12,25,10,22,45.5,2,8,25.0,3,3,100.0,1,10,11,5,6,1,0,2,-8
MIN-TOR-02/16/2022,MIN,MIN vs. TOR,02/16/2022,L,12,23,7,17,41.2,2,8,25.0,7,11,63.6,2,8,10,4,5,2,1,3,-7,TOR,TOR @ MIN,02/16/2022,W,12,30,12,23,52.2,4,6,66.7,2,2,100.0,0,7,7,7,4,3,1,6,7
OKC-SAS-02/16/2022,OKC,OKC vs. SAS,02/16/2022,L,12,29,13,31,41.9,2,6,33.3,1,3,33.3,4,6,10,9,0,1,1,6,-5,SAS,SAS @ OKC,02/16/2022,W,12,34,13,28,46.4,2,8,25.0,6,7,85.7,5,14,19,8,4,0,1,3,5
PHX-HOU-02/16/2022,PHX,PHX vs. HOU,02/16/2022,W,12,27,8,20,40.0,2,5,40.0,9,10,90.0,1,11,12,6,2,1,1,6,-5,HOU,HOU @ PHX,02/16/2022,L,12,32,9,24,37.5,3,12,25.0,11,13,84.6,5,10,15,3,1,1,3,8,5
MEM-POR-02/16/2022,MEM,MEM vs. POR,02/16/2022,L,12,32,9,18,50.0,2,3,66.7,12,15,80.0,3,7,10,5,3,2,2,2,-4,POR,POR @ MEM,02/16/2022,W,12,36,14,25,56.0,7,11,63.6,1,1,100.0,4,5,9,10,2,3,0,8,4
CHI-SAC-02/16/2022,CHI,CHI vs. SAC,02/16/2022,W,12,33,14,28,50.0,4,10,40.0,1,2,50.0,5,10,15,9,1,1,0,3,3,SAC,SAC @ CHI,02/16/2022,L,12,30,11,22,50.0,3,7,42.9,5,6,83.3,2,8,10,4,1,1,0,1,-3
BOS-DET-02/16/2022,BOS,BOS vs. DET,02/16/2022,L,12,25,9,17,52.9,3,10,30.0,4,6,66.7,1,10,11,8,4,1,3,3,2,DET,DET @ BOS,02/16/2022,W,12,23,9,24,37.5,3,5,60.0,2,2,100.0,4,7,11,5,3,2,0,5,-2
LAL-UTA-02/16/2022,LAL,LAL vs. UTA,02/16/2022,W,12,27,11,19,57.9,2,5,40.0,3,6,50.0,1,9,10,9,2,1,4,4,0,UTA,UTA @ LAL,02/16/2022,L,12,27,8,19,42.1,4,11,36.4,7,7,100.0,1,9,10,2,2,1,1,5,0
IND-WAS-02/16/2022,IND,IND vs. WAS,02/16/2022,W,12,25,10,19,52.6,1,7,14.3,4,5,80.0,2,8,10,7,5,2,4,2,0,WAS,WAS @ IND,02/16/2022,L,12,25,10,24,41.7,3,9,33.3,2,2,100.0,2,7,9,6,2,3,0,3,0
NOP-MEM-02/15/2022,NOP,NOP vs. MEM,02/15/2022,L,12,27,11,22,50.0,2,9,22.2,3,3,100.0,2,7,9,5,2,1,0,7,-10,MEM,MEM @ NOP,02/15/2022,W,12,37,15,25,60.0,3,10,30.0,4,8,50.0,3,9,12,11,1,2,0,2,10
PHI-BOS-02/15/2022,PHI,PHI vs. BOS,02/15/2022,L,12,22,6,19,31.6,3,8,37.5,7,8,87.5,1,8,9,5,2,1,0,6,-10,BOS,BOS @ PHI,02/15/2022,W,12,32,10,18,55.6,6,9,66.7,6,7,85.7,1,12,13,6,3,0,2,6,10
MIL-IND-02/15/2022,MIL,MIL vs. IND,02/15/2022,W,12,34,13,22,59.1,3,7,42.9,5,7,71.4,1,11,12,8,3,0,0,6,7,IND,IND @ MIL,02/15/2022,L,12,27,9,22,40.9,4,9,44.4,5,8,62.5,1,8,9,5,2,1,0,5,-7
MIA-DAL-02/15/2022,MIA,MIA vs. DAL,02/15/2022,L,12,28,12,21,57.1,2,4,50.0,2,2,100.0,1,10,11,9,4,0,2,4,5,DAL,DAL @ MIA,02/15/2022,W,12,23,8,19,42.1,5,9,55.6,2,4,50.0,0,6,6,7,1,1,1,5,-5
PHX-LAC-02/15/2022,PHX,PHX vs. LAC,02/15/2022,W,12,22,10,22,45.5,2,6,33.3,0,1,0.0,2,9,11,7,3,2,0,3,-4,LAC,LAC @ PHX,02/15/2022,L,12,26,11,24,45.8,3,10,30.0,1,1,100.0,2,11,13,7,3,1,3,1,4
MIN-CHA-02/15/2022,MIN,MIN vs. CHA,02/15/2022,W,12,27,11,31,35.5,4,18,22.2,1,2,50.0,4,12,16,6,2,5,3,6,3,CHA,CHA @ MIN,02/15/2022,L,12,24,9,24,37.5,1,11,9.1,5,8,62.5,4,13,17,6,5,2,3,3,-3
ATL-CLE-02/15/2022,ATL,ATL vs. CLE,02/15/2022,W,12,34,13,24,54.2,3,10,30.0,5,5,100.0,3,6,9,8,2,4,2,3,-2,CLE,CLE @ ATL,02/15/2022,L,12,36,13,23,56.5,8,12,66.7,2,2,100.0,4,8,12,10,4,2,0,5,2
DEN-ORL-02/14/2022,DEN,DEN vs. ORL,02/14/2022,W,12,29,12,23,52.2,5,11,45.5,0,0,0.0,2,14,16,7,7,2,1,6,15,ORL,ORL @ DEN,02/14/2022,L,12,14,5,21,23.8,2,13,15.4,2,4,50.0,2,7,9,3,6,6,0,2,-15
UTA-HOU-02/14/2022,UTA,UTA vs. HOU,02/14/2022,W,12,36,14,27,51.9,6,13,46.2,2,4,50.0,6,10,16,11,1,3,1,5,12,HOU,HOU @ UTA,02/14/2022,L,12,24,10,20,50.0,2,7,28.6,2,6,33.3,2,6,8,8,3,1,4,5,-12
NOP-TOR-02/14/2022,NOP,NOP vs. TOR,02/14/2022,W,12,29,10,17,58.8,3,7,42.9,6,6,100.0,2,11,13,9,4,2,3,3,12,TOR,TOR @ NOP,02/14/2022,L,12,17,8,26,30.8,1,7,14.3,0,0,0.0,7,4,11,1,3,1,0,4,-12
BKN-SAC-02/14/2022,BKN,BKN vs. SAC,02/14/2022,W,12,35,13,24,54.2,5,10,50.0,4,4,100.0,1,12,13,9,1,2,0,6,11,SAC,SAC @ BKN,02/14/2022,L,12,24,7,22,31.8,4,13,30.8,6,7,85.7,4,9,13,1,4,1,0,3,-11
LAC-GSW-02/14/2022,LAC,LAC vs. GSW,02/14/2022,W,12,34,14,26,53.8,5,10,50.0,1,1,100.0,3,8,11,4,1,1,0,2,-3,GSW,GSW @ LAC,02/14/2022,L,12,37,14,23,60.9,9,14,64.3,0,0,0.0,1,7,8,11,1,1,0,4,3
