KEY,(H)TEAM,(H)MATCH UP,(H)GAME DATE,(H)W/L,(H)MIN,(H)PTS,(H)FGM,(H)FGA,(H)FG%,(H)3PM,(H)3PA,(H)3P%,(H)FTM,(H)FTA,(H)FT%,(H)OREB,(H)DREB,(H)REB,(H)AST,(H)TOV,(H)STL,(H)BLK,(H)PF,(H)+/-,(A)TEAM,(A)MATCH UP,(A)GAME DATE,(A)W/L,(A)MIN,(A)PTS,(A)FGM,(A)FGA,(A)FG%,(A)3PM,(A)3PA,(A)3P%,(A)FTM,(A)FTA,(A)FT%,(A)OREB,(A)DREB,(A)REB,(A)AST,(A)TOV,(A)STL,(A)BLK,(A)PF,(A)+/-
DEN-LAC-01/05/2023,DEN,DEN vs. LAC,01/05/2023,W,12.0,32,12,25,0.48,5,11,0.455,3,4,0.75,2,15,17,8,1.0,1,0,3,17.0,LAC,LAC @ DEN,01/05/2023,L,12.0,15,4,21,0.19,1,11,0.091,6,6,1.0,1,10,11,3,2.0,1,2,2,-17.0
DAL-BOS-01/05/2023,DAL,DAL vs. BOS,01/05/2023,L,12.0,20,5,19,0.263,1,9,0.111,9,12,0.75,2,6,8,2,2.0,1,1,3,-9.0,BOS,BOS @ DAL,01/05/2023,W,12.0,29,12,24,0.5,5,12,0.417,0,0,0.0,4,11,15,9,4.0,1,0,9,9.0
HOU-UTA-01/05/2023,HOU,HOU vs. UTA,01/05/2023,L,12.0,23,9,24,0.375,3,9,0.333,2,2,1.0,6,6,12,4,6.0,1,0,3,-8.0,UTA,UTA @ HOU,01/05/2023,W,12.0,31,13,23,0.565,5,12,0.417,0,0,0.0,2,8,10,11,4.0,5,2,2,8.0
ORL-MEM-01/05/2023,ORL,ORL vs. MEM,01/05/2023,L,12.0,20,8,24,0.333,2,11,0.182,2,3,0.667,2,13,15,4,4.0,2,1,3,-2.0,MEM,MEM @ ORL,01/05/2023,W,12.0,22,9,26,0.346,4,10,0.4,0,2,0.0,4,14,18,5,3.0,2,3,3,2.0
NOP-HOU-01/04/2023,NOP,NOP vs. HOU,01/04/2023,W,12.0,45,16,25,0.64,5,8,0.625,8,9,0.889,4,7,11,10,1.0,2,3,3,23.0,HOU,HOU @ NOP,01/04/2023,L,12.0,22,8,19,0.421,2,5,0.4,4,6,0.667,2,6,8,5,5.0,1,1,7,-23.0
CHA-MEM-01/04/2023,CHA,CHA vs. MEM,01/04/2023,L,12.0,26,7,21,0.333,5,11,0.455,7,7,1.0,1,9,10,6,5.0,3,1,8,-14.0,MEM,MEM @ CHA,01/04/2023,W,12.0,40,14,24,0.583,4,9,0.444,8,12,0.667,2,13,15,9,3.0,4,3,4,14.0
NYK-SAS-01/04/2023,NYK,NYK vs. SAS,01/04/2023,W,12.0,39,14,27,0.519,4,9,0.444,7,10,0.7,5,10,15,5,3.0,4,1,5,10.0,SAS,SAS @ NYK,01/04/2023,L,12.0,29,10,23,0.435,2,8,0.25,7,9,0.778,4,6,10,7,4.0,1,1,7,-10.0
LAL-MIA-01/04/2023,LAL,LAL vs. MIA,01/04/2023,W,12.0,32,13,24,0.542,3,8,0.375,3,3,1.0,3,7,10,7,4.0,3,0,2,9.0,MIA,MIA @ LAL,01/04/2023,L,12.0,23,10,21,0.476,2,5,0.4,1,2,0.5,2,7,9,6,4.0,2,2,4,-9.0
GSW-DET-01/04/2023,GSW,GSW vs. DET,01/04/2023,L,12.0,26,10,22,0.455,5,9,0.556,1,1,1.0,1,4,5,9,2.0,0,0,5,-8.0,DET,DET @ GSW,01/04/2023,W,12.0,34,12,18,0.667,4,5,0.8,6,8,0.75,2,10,12,8,2.0,2,0,1,8.0
CHI-BKN-01/04/2023,CHI,CHI vs. BKN,01/04/2023,W,12.0,40,17,23,0.739,4,7,0.571,2,2,1.0,1,8,9,9,3.0,3,2,1,7.0,BKN,BKN @ CHI,01/04/2023,L,12.0,33,13,22,0.591,5,11,0.455,2,2,1.0,1,4,5,9,4.0,2,1,3,-7.0
MIN-POR-01/04/2023,MIN,MIN vs. POR,01/04/2023,W,12.0,29,9,18,0.5,3,5,0.6,8,11,0.727,1,8,9,4,4.0,3,1,7,5.0,POR,POR @ MIN,01/04/2023,L,12.0,24,8,18,0.444,2,8,0.25,6,9,0.667,1,8,9,6,6.0,3,1,5,-5.0
ORL-OKC-01/04/2023,ORL,ORL vs. OKC,01/04/2023,W,12.0,31,12,24,0.5,3,9,0.333,4,4,1.0,5,11,16,8,5.0,1,1,7,3.0,OKC,OKC @ ORL,01/04/2023,L,12.0,28,9,22,0.409,3,8,0.375,7,7,1.0,0,6,6,4,2.0,3,2,3,-3.0
PHI-IND-01/04/2023,PHI,PHI vs. IND,01/04/2023,W,12.0,27,10,22,0.455,1,7,0.143,6,6,1.0,4,10,14,4,3.0,0,3,2,-1.0,IND,IND @ PHI,01/04/2023,L,12.0,28,12,28,0.429,4,10,0.4,0,0,0.0,4,5,9,9,1.0,1,3,3,1.0
CLE-PHX-01/04/2023,CLE,CLE vs. PHX,01/04/2023,W,12.0,15,4,16,0.25,0,7,0.0,7,9,0.778,2,10,12,2,6.0,3,1,3,1.0,PHX,PHX @ CLE,01/04/2023,L,12.0,14,6,17,0.353,2,7,0.286,0,0,0.0,0,10,10,6,6.0,3,0,6,-1.0
TOR-MIL-01/04/2023,TOR,TOR vs. MIL,01/04/2023,L,12.0,12,2,23,0.087,0,8,0.0,8,10,0.8,3,10,13,0,2.0,5,3,2,-1.0,MIL,MIL @ TOR,01/04/2023,W,12.0,13,5,24,0.208,3,9,0.333,0,0,0.0,4,18,22,3,8.0,1,0,8,1.0
SAC-ATL-01/04/2023,SAC,SAC vs. ATL,01/04/2023,L,12.0,30,13,28,0.464,2,6,0.333,2,2,1.0,6,9,15,7,5.0,5,1,6,0.0,ATL,ATL @ SAC,01/04/2023,W,12.0,30,11,20,0.55,0,4,0.0,8,9,0.889,1,9,10,4,6.0,3,1,2,0.0
UTA-SAC-01/03/2023,UTA,UTA vs. SAC,01/03/2023,L,12.0,23,7,20,0.35,3,11,0.273,6,6,1.0,0,11,11,6,5.0,1,1,5,-12.0,SAC,SAC @ UTA,01/03/2023,W,12.0,35,12,24,0.5,5,13,0.385,6,7,0.857,2,12,14,7,2.0,3,0,4,12.0
MIL-WAS-01/03/2023,MIL,MIL vs. WAS,01/03/2023,W,12.0,32,13,27,0.481,4,14,0.286,2,2,1.0,2,9,11,10,4.0,3,1,5,4.0,WAS,WAS @ MIL,01/03/2023,L,12.0,28,10,23,0.435,1,6,0.167,7,8,0.875,3,9,12,7,4.0,3,1,1,-4.0
OKC-BOS-01/03/2023,OKC,OKC vs. BOS,01/03/2023,W,12.0,34,13,26,0.5,3,10,0.3,5,7,0.714,4,9,13,6,2.0,3,1,4,1.0,BOS,BOS @ OKC,01/03/2023,L,12.0,33,13,26,0.5,3,10,0.3,4,5,0.8,3,8,11,6,3.0,0,2,4,-1.0
GSW-ATL-01/02/2023,GSW,GSW vs. ATL,01/02/2023,W,12.0,38,15,27,0.556,7,14,0.5,1,2,0.5,1,12,13,10,2.0,2,0,1,12.0,ATL,ATL @ GSW,01/02/2023,L,12.0,26,11,24,0.458,2,11,0.182,2,2,1.0,1,12,13,5,3.0,0,2,2,-12.0
BKN-SAS-01/02/2023,BKN,BKN vs. SAS,01/02/2023,W,12.0,37,16,25,0.64,4,6,0.667,1,1,1.0,1,10,11,9,4.0,4,3,3,12.0,SAS,SAS @ BKN,01/02/2023,L,12.0,25,11,23,0.478,2,5,0.4,1,1,1.0,1,7,8,8,5.0,1,1,1,-12.0
NYK-PHX-01/02/2023,NYK,NYK vs. PHX,01/02/2023,W,12.0,23,8,21,0.381,3,9,0.333,4,4,1.0,2,15,17,6,2.0,0,0,0,12.0,PHX,PHX @ NYK,01/02/2023,L,12.0,11,5,22,0.227,1,10,0.1,0,0,0.0,1,7,8,3,1.0,1,0,3,-12.0
PHI-NOP-01/02/2023,PHI,PHI vs. NOP,01/02/2023,W,12.0,33,11,18,0.611,4,7,0.571,7,7,1.0,1,7,8,5,5.0,4,1,4,8.0,NOP,NOP @ PHI,01/02/2023,L,12.0,25,9,20,0.45,4,7,0.571,3,4,0.75,3,5,8,5,7.0,2,2,5,-8.0
HOU-DAL-01/02/2023,HOU,HOU vs. DAL,01/02/2023,L,12.0,26,11,25,0.44,1,7,0.143,3,4,0.75,3,12,15,6,1.0,1,0,4,8.0,DAL,DAL @ HOU,01/02/2023,W,12.0,18,7,20,0.35,3,12,0.25,1,2,0.5,1,11,12,5,4.0,1,1,3,-8.0
CLE-CHI-01/02/2023,CLE,CLE vs. CHI,01/02/2023,W,12.0,27,8,17,0.471,4,10,0.4,7,11,0.636,1,5,6,5,3.0,1,0,3,-7.0,CHI,CHI @ CLE,01/02/2023,L,12.0,34,13,21,0.619,4,6,0.667,4,4,1.0,0,10,10,8,1.0,3,1,7,7.0
LAC-MIA-01/02/2023,LAC,LAC vs. MIA,01/02/2023,L,12.0,28,9,18,0.5,3,6,0.5,7,9,0.778,2,6,8,7,4.0,1,1,2,-6.0,MIA,MIA @ LAC,01/02/2023,W,12.0,34,14,24,0.583,4,12,0.333,2,2,1.0,4,7,11,11,3.0,3,1,5,6.0
POR-DET-01/02/2023,POR,POR vs. DET,01/02/2023,W,12.0,22,8,20,0.4,2,8,0.25,4,4,1.0,0,10,10,6,5.0,3,1,3,-5.0,DET,DET @ POR,01/02/2023,L,12.0,27,11,23,0.478,2,5,0.4,3,4,0.75,2,11,13,7,4.0,3,0,5,5.0
IND-TOR-01/02/2023,IND,IND vs. TOR,01/02/2023,W,12.0,29,13,26,0.5,1,8,0.125,2,2,1.0,5,8,13,7,4.0,2,0,5,-4.0,TOR,TOR @ IND,01/02/2023,L,12.0,33,11,21,0.524,6,10,0.6,5,6,0.833,3,7,10,7,4.0,0,0,5,4.0
CHA-LAL-01/02/2023,CHA,CHA vs. LAL,01/02/2023,L,12.0,21,8,27,0.296,3,12,0.25,2,2,1.0,4,12,16,4,4.0,2,1,2,-1.0,LAL,LAL @ CHA,01/02/2023,W,12.0,22,10,24,0.417,2,8,0.25,0,0,0.0,2,12,14,6,5.0,1,1,1,1.0
MIN-DEN-01/02/2023,MIN,MIN vs. DEN,01/02/2023,W,12.0,23,10,22,0.455,1,8,0.125,2,4,0.5,3,6,9,8,6.0,4,2,8,0.0,DEN,DEN @ MIN,01/02/2023,L,12.0,23,7,18,0.389,1,8,0.125,8,8,1.0,3,8,11,5,7.0,4,0,3,0.0
MIL-WAS-01/01/2023,MIL,MIL vs. WAS,01/01/2023,L,12.0,17,6,23,0.261,3,14,0.214,2,2,1.0,5,7,12,4,7.0,2,1,6,-17.0,WAS,WAS @ MIL,01/01/2023,W,12.0,34,13,26,0.5,2,10,0.2,6,7,0.857,4,8,12,10,2.0,3,2,1,17.0
DEN-BOS-01/01/2023,DEN,DEN vs. BOS,01/01/2023,W,12.0,37,14,21,0.667,3,4,0.75,6,7,0.857,0,10,10,9,1.0,0,0,3,9.0,BOS,BOS @ DEN,01/01/2023,L,12.0,28,10,24,0.417,3,14,0.214,5,6,0.833,3,8,11,7,1.0,1,1,4,-9.0
MEM-SAC-01/01/2023,MEM,MEM vs. SAC,01/01/2023,W,12.0,27,7,19,0.368,2,5,0.4,11,14,0.786,4,14,18,5,6.0,2,5,4,1.0,SAC,SAC @ MEM,01/01/2023,L,12.0,26,9,32,0.281,4,15,0.267,4,4,1.0,6,9,15,4,3.0,5,1,7,-1.0
OKC-PHI-12/31/2022,OKC,OKC vs. PHI,12/31/2022,L,12.0,20,8,20,0.4,1,7,0.143,3,7,0.429,1,6,7,2,4.0,1,0,6,-18.0,PHI,PHI @ OKC,12/31/2022,W,12.0,38,16,26,0.615,4,9,0.444,2,4,0.5,4,14,18,10,4.0,2,0,8,18.0
MIN-DET-12/31/2022,MIN,MIN vs. DET,12/31/2022,L,12.0,39,16,23,0.696,3,8,0.375,4,4,1.0,1,7,8,6,3.0,0,1,8,11.0,DET,DET @ MIN,12/31/2022,W,12.0,28,9,20,0.45,3,7,0.429,7,10,0.7,2,6,8,3,2.0,0,1,4,-11.0
IND-LAC-12/31/2022,IND,IND vs. LAC,12/31/2022,W,12.0,32,13,24,0.542,5,13,0.385,1,1,1.0,4,7,11,10,3.0,4,1,3,10.0,LAC,LAC @ IND,12/31/2022,L,12.0,22,8,18,0.444,2,9,0.222,4,4,1.0,3,7,10,2,7.0,2,1,4,-10.0
CHA-BKN-12/31/2022,CHA,CHA vs. BKN,12/31/2022,L,12.0,22,8,23,0.348,1,11,0.091,5,5,1.0,0,8,8,6,2.0,3,0,2,-10.0,BKN,BKN @ CHA,12/31/2022,W,12.0,32,15,23,0.652,1,6,0.167,1,1,1.0,0,14,14,7,4.0,0,2,5,10.0
HOU-NYK-12/31/2022,HOU,HOU vs. NYK,12/31/2022,L,12.0,35,11,18,0.611,8,12,0.667,5,5,1.0,0,12,12,7,4.0,0,1,6,8.0,NYK,NYK @ HOU,12/31/2022,W,12.0,27,8,21,0.381,3,12,0.25,8,11,0.727,2,6,8,6,0.0,2,0,2,-8.0
MEM-NOP-12/31/2022,MEM,MEM vs. NOP,12/31/2022,W,12.0,31,13,23,0.565,2,10,0.2,3,3,1.0,2,9,11,6,5.0,6,2,5,6.0,NOP,NOP @ MEM,12/31/2022,L,12.0,25,8,24,0.333,3,9,0.333,6,7,0.857,6,8,14,4,7.0,2,1,4,-6.0
SAS-DAL-12/31/2022,SAS,SAS vs. DAL,12/31/2022,L,12.0,30,12,19,0.632,3,5,0.6,3,6,0.5,1,11,12,6,4.0,0,0,6,-2.0,DAL,DAL @ SAS,12/31/2022,W,12.0,32,12,25,0.48,4,12,0.333,4,7,0.571,3,5,8,4,1.0,2,2,4,2.0
CHI-CLE-12/31/2022,CHI,CHI vs. CLE,12/31/2022,L,12.0,30,14,23,0.609,1,3,0.333,1,2,0.5,3,10,13,7,4.0,2,2,5,2.0,CLE,CLE @ CHI,12/31/2022,W,12.0,28,11,22,0.5,3,8,0.375,3,6,0.5,3,6,9,7,3.0,4,0,3,-2.0
UTA-MIA-12/31/2022,UTA,UTA vs. MIA,12/31/2022,L,12.0,30,11,23,0.478,4,10,0.4,4,5,0.8,4,8,12,7,4.0,2,2,6,-1.0,MIA,MIA @ UTA,12/31/2022,W,12.0,31,12,22,0.545,2,9,0.222,5,8,0.625,3,7,10,10,4.0,2,0,6,1.0
GSW-POR-12/30/2022,GSW,GSW vs. POR,12/30/2022,W,12.0,41,17,26,0.654,7,14,0.5,0,0,0.0,2,10,12,10,2.0,2,0,6,16.0,POR,POR @ GSW,12/30/2022,L,12.0,25,9,21,0.429,3,9,0.333,4,8,0.5,4,7,11,6,4.0,0,1,2,-16.0
ATL-LAL-12/30/2022,ATL,ATL vs. LAL,12/30/2022,L,12.0,33,13,27,0.481,4,10,0.4,3,4,0.75,4,11,15,6,4.0,1,1,4,10.0,LAL,LAL @ ATL,12/30/2022,W,12.0,23,9,23,0.391,1,8,0.125,4,4,1.0,1,11,12,6,5.0,3,3,5,-10.0
TOR-PHX-12/30/2022,TOR,TOR vs. PHX,12/30/2022,W,12.0,33,10,22,0.455,5,12,0.417,8,8,1.0,3,4,7,7,1.0,6,1,1,9.0,PHX,PHX @ TOR,12/30/2022,L,12.0,24,10,15,0.667,3,5,0.6,1,2,0.5,1,8,9,9,9.0,1,0,5,-9.0
CHI-DET-12/30/2022,CHI,CHI vs. DET,12/30/2022,W,12.0,33,13,23,0.565,2,7,0.286,5,5,1.0,2,9,11,5,1.0,3,1,3,8.0,DET,DET @ CHI,12/30/2022,L,12.0,25,10,23,0.435,4,9,0.444,1,1,1.0,4,7,11,7,5.0,1,0,5,-8.0
ORL-WAS-12/30/2022,ORL,ORL vs. WAS,12/30/2022,L,12.0,20,9,25,0.36,1,4,0.25,1,2,0.5,2,8,10,6,3.0,3,0,4,-7.0,WAS,WAS @ ORL,12/30/2022,W,12.0,27,10,20,0.5,3,8,0.375,4,4,1.0,1,14,15,8,6.0,0,4,4,7.0
NOP-PHI-12/30/2022,NOP,NOP vs. PHI,12/30/2022,W,12.0,31,10,20,0.5,4,9,0.444,7,8,0.875,0,7,7,6,4.0,5,1,3,4.0,PHI,PHI @ NOP,12/30/2022,L,12.0,27,10,21,0.476,2,11,0.182,5,5,1.0,2,8,10,7,7.0,1,0,7,-4.0
DEN-MIA-12/30/2022,DEN,DEN vs. MIA,12/30/2022,W,12.0,23,9,18,0.5,3,9,0.333,2,2,1.0,0,12,12,8,6.0,0,1,2,4.0,MIA,MIA @ DEN,12/30/2022,L,12.0,19,6,29,0.207,3,11,0.273,4,4,1.0,8,9,17,3,3.0,4,1,1,-4.0
SAC-UTA-12/30/2022,SAC,SAC vs. UTA,12/30/2022,W,12.0,30,12,22,0.545,3,7,0.429,3,5,0.6,3,8,11,9,3.0,2,1,5,3.0,UTA,UTA @ SAC,12/30/2022,L,12.0,27,9,20,0.45,1,7,0.143,8,11,0.727,3,8,11,5,3.0,0,0,5,-3.0
MIL-MIN-12/30/2022,MIL,MIL vs. MIN,12/30/2022,W,12.0,33,13,26,0.5,2,8,0.25,5,6,0.833,4,11,15,7,2.0,0,1,5,-1.0,MIN,MIN @ MIL,12/30/2022,L,12.0,34,14,24,0.583,3,8,0.375,3,7,0.429,2,9,11,6,1.0,0,2,5,1.0
TOR-MEM-12/29/2022,TOR,TOR vs. MEM,12/29/2022,L,12.0,20,8,27,0.296,4,10,0.4,0,0,0.0,2,8,10,4,2.0,3,2,5,-10.0,MEM,MEM @ TOR,12/29/2022,W,12.0,30,12,27,0.444,5,8,0.625,1,2,0.5,6,15,21,9,4.0,0,1,3,10.0
SAS-NYK-12/29/2022,SAS,SAS vs. NYK,12/29/2022,W,12.0,38,16,25,0.64,3,5,0.6,3,6,0.5,4,9,13,9,2.0,2,1,5,9.0,NYK,NYK @ SAS,12/29/2022,L,12.0,29,10,21,0.476,4,10,0.4,5,6,0.833,2,5,7,6,4.0,1,0,4,-9.0
DAL-HOU-12/29/2022,DAL,DAL vs. HOU,12/29/2022,W,12.0,36,11,19,0.579,4,8,0.5,10,15,0.667,3,8,11,6,2.0,2,3,4,6.0,HOU,HOU @ DAL,12/29/2022,L,12.0,30,11,23,0.478,3,8,0.375,5,6,0.833,2,8,10,9,3.0,1,0,7,-6.0
CHA-OKC-12/29/2022,CHA,CHA vs. OKC,12/29/2022,W,12.0,36,16,22,0.727,2,8,0.25,2,2,1.0,1,9,10,11,5.0,2,3,4,6.0,OKC,OKC @ CHA,12/29/2022,L,12.0,30,11,25,0.44,4,7,0.571,4,4,1.0,2,5,7,3,3.0,3,0,5,-6.0
IND-CLE-12/29/2022,IND,IND vs. CLE,12/29/2022,W,12.0,29,11,23,0.478,3,5,0.6,4,5,0.8,1,8,9,6,4.0,2,2,3,-5.0,CLE,CLE @ IND,12/29/2022,L,12.0,34,14,26,0.538,2,5,0.4,4,4,1.0,4,10,14,9,4.0,3,2,3,5.0
BOS-LAC-12/29/2022,BOS,BOS vs. LAC,12/29/2022,W,12.0,27,11,25,0.44,3,12,0.25,2,3,0.667,3,9,12,7,1.0,0,1,2,1.0,LAC,LAC @ BOS,12/29/2022,L,12.0,26,10,23,0.435,5,11,0.455,1,1,1.0,4,11,15,6,5.0,0,1,3,-1.0
SAC-DEN-12/28/2022,SAC,SAC vs. DEN,12/28/2022,W,12.0,24,8,26,0.308,3,10,0.3,5,6,0.833,6,5,11,6,3.0,0,0,5,-16.0,DEN,DEN @ SAC,12/28/2022,L,12.0,40,15,21,0.714,6,10,0.6,4,4,1.0,0,9,9,10,2.0,1,4,5,16.0
WAS-PHX-12/28/2022,WAS,WAS vs. PHX,12/28/2022,W,12.0,36,15,24,0.625,2,6,0.333,4,5,0.8,3,9,12,10,1.0,2,0,1,15.0,PHX,PHX @ WAS,12/28/2022,L,12.0,21,9,20,0.45,2,6,0.333,1,2,0.5,2,4,6,5,4.0,0,0,6,-15.0
GSW-UTA-12/28/2022,GSW,GSW vs. UTA,12/28/2022,W,12.0,27,10,24,0.417,3,12,0.25,4,4,1.0,2,9,11,6,3.0,1,0,5,-10.0,UTA,UTA @ GSW,12/28/2022,L,12.0,37,12,25,0.48,7,14,0.5,6,6,1.0,2,12,14,7,2.0,0,1,3,10.0
MIA-LAL-12/28/2022,MIA,MIA vs. LAL,12/28/2022,W,12.0,33,13,27,0.481,2,8,0.25,5,6,0.833,6,8,14,5,1.0,4,0,4,8.0,LAL,LAL @ MIA,12/28/2022,L,12.0,25,9,19,0.474,3,9,0.333,4,4,1.0,2,7,9,6,6.0,0,1,5,-8.0
CHI-MIL-12/28/2022,CHI,CHI vs. MIL,12/28/2022,W,12.0,28,11,22,0.5,2,5,0.4,4,4,1.0,2,9,11,7,4.0,2,3,4,-4.0,MIL,MIL @ CHI,12/28/2022,L,12.0,32,13,28,0.464,4,10,0.4,2,4,0.5,7,8,15,6,3.0,3,3,2,4.0
NOP-MIN-12/28/2022,NOP,NOP vs. MIN,12/28/2022,W,12.0,24,7,20,0.35,3,6,0.5,7,9,0.778,2,9,11,6,4.0,1,0,6,-4.0,MIN,MIN @ NOP,12/28/2022,L,12.0,28,11,22,0.5,2,6,0.333,4,6,0.667,3,7,10,4,2.0,2,2,6,4.0
DET-ORL-12/28/2022,DET,DET vs. ORL,12/28/2022,W,12.0,27,9,23,0.391,4,12,0.333,5,6,0.833,5,9,14,6,3.0,2,0,5,4.0,ORL,ORL @ DET,12/28/2022,L,12.0,23,9,22,0.409,1,5,0.2,4,5,0.8,4,8,12,6,4.0,1,1,4,-4.0
ATL-BKN-12/28/2022,ATL,ATL vs. BKN,12/28/2022,L,12.0,30,12,26,0.462,4,6,0.667,2,2,1.0,3,10,13,7,1.0,1,0,2,-1.0,BKN,BKN @ ATL,12/28/2022,W,12.0,31,14,24,0.583,3,6,0.5,0,2,0.0,1,11,12,6,2.0,0,4,1,1.0
SAC-DEN-12/27/2022,SAC,SAC vs. DEN,12/27/2022,L,12.0,32,13,24,0.542,3,11,0.273,3,5,0.6,2,13,15,8,3.0,5,0,3,12.0,DEN,DEN @ SAC,12/27/2022,W,12.0,20,9,24,0.375,2,12,0.167,0,0,0.0,1,10,11,8,5.0,3,0,4,-12.0
GSW-CHA-12/27/2022,GSW,GSW vs. CHA,12/27/2022,W,12.0,37,13,24,0.542,6,11,0.545,5,6,0.833,1,13,14,11,2.0,0,0,4,11.0,CHA,CHA @ GSW,12/27/2022,L,12.0,26,9,26,0.346,3,15,0.2,5,6,0.833,3,9,12,5,1.0,1,3,4,-11.0
ORL-LAL-12/27/2022,ORL,ORL vs. LAL,12/27/2022,L,12.0,27,9,24,0.375,2,7,0.286,7,11,0.636,6,8,14,4,3.0,3,1,4,-6.0,LAL,LAL @ ORL,12/27/2022,W,12.0,33,14,26,0.538,4,12,0.333,1,2,0.5,3,10,13,10,4.0,0,0,5,6.0
OKC-SAS-12/27/2022,OKC,OKC vs. SAS,12/27/2022,W,12.0,38,12,18,0.667,5,6,0.833,9,11,0.818,0,9,9,10,4.0,1,2,2,5.0,SAS,SAS @ OKC,12/27/2022,L,12.0,33,14,28,0.5,4,10,0.4,1,2,0.5,5,5,10,8,2.0,3,2,6,-5.0
IND-ATL-12/27/2022,IND,IND vs. ATL,12/27/2022,W,12.0,30,13,26,0.5,3,8,0.375,1,2,0.5,2,14,16,6,4.0,1,1,1,3.0,ATL,ATL @ IND,12/27/2022,L,12.0,27,10,25,0.4,5,12,0.417,2,2,1.0,1,9,10,7,2.0,0,1,2,-3.0
WAS-PHI-12/27/2022,WAS,WAS vs. PHI,12/27/2022,W,12.0,32,11,20,0.55,2,3,0.667,8,8,1.0,3,8,11,5,9.0,1,4,8,2.0,PHI,PHI @ WAS,12/27/2022,L,12.0,30,10,21,0.476,1,6,0.167,9,12,0.75,2,5,7,6,4.0,5,3,7,-2.0
DAL-NYK-12/27/2022,DAL,DAL vs. NYK,12/27/2022,W,12.0,28,10,19,0.526,2,7,0.286,6,9,0.667,0,10,10,4,2.0,1,0,5,-2.0,NYK,NYK @ DAL,12/27/2022,L,12.0,30,12,24,0.5,5,13,0.385,1,2,0.5,2,10,12,8,4.0,1,0,6,2.0
TOR-LAC-12/27/2022,TOR,TOR vs. LAC,12/27/2022,L,12.0,29,13,24,0.542,2,4,0.5,1,2,0.5,3,9,12,10,2.0,2,1,2,2.0,LAC,LAC @ TOR,12/27/2022,W,12.0,27,9,26,0.346,5,15,0.333,4,4,1.0,6,9,15,6,4.0,1,2,3,-2.0
MEM-PHX-12/27/2022,MEM,MEM vs. PHX,12/27/2022,L,12.0,22,7,19,0.368,1,6,0.167,7,9,0.778,1,9,10,5,5.0,3,1,4,-1.0,PHX,PHX @ MEM,12/27/2022,W,12.0,23,9,21,0.429,3,9,0.333,2,2,1.0,1,9,10,7,5.0,0,2,6,1.0
BOS-HOU-12/27/2022,BOS,BOS vs. HOU,12/27/2022,W,12.0,22,9,25,0.36,4,16,0.25,0,0,0.0,3,10,13,6,2.0,4,1,3,1.0,HOU,HOU @ BOS,12/27/2022,L,12.0,21,8,23,0.348,5,14,0.357,0,0,0.0,3,12,15,6,5.0,1,0,1,-1.0
CLE-BKN-12/26/2022,CLE,CLE vs. BKN,12/26/2022,L,12.0,22,8,22,0.364,3,10,0.3,3,3,1.0,3,6,9,5,5.0,1,1,3,-12.0,BKN,BKN @ CLE,12/26/2022,W,12.0,34,13,23,0.565,5,9,0.556,3,3,1.0,2,9,11,9,3.0,3,2,5,12.0
CHI-HOU-12/26/2022,CHI,CHI vs. HOU,12/26/2022,L,12.0,26,10,25,0.4,2,6,0.333,4,5,0.8,3,7,10,6,2.0,2,1,6,-10.0,HOU,HOU @ CHI,12/26/2022,W,12.0,36,14,21,0.667,2,9,0.222,6,10,0.6,1,13,14,8,4.0,2,2,4,10.0
NOP-IND-12/26/2022,NOP,NOP vs. IND,12/26/2022,W,12.0,24,9,24,0.375,1,11,0.091,5,5,1.0,6,10,16,5,6.0,4,1,5,6.0,IND,IND @ NOP,12/26/2022,L,12.0,18,6,18,0.333,3,8,0.375,3,4,0.75,0,7,7,5,5.0,3,0,4,-6.0
DET-LAC-12/26/2022,DET,DET vs. LAC,12/26/2022,L,12.0,36,14,26,0.538,7,11,0.636,1,1,1.0,5,7,12,12,4.0,1,0,3,5.0,LAC,LAC @ DET,12/26/2022,W,12.0,31,11,19,0.579,4,9,0.444,5,6,0.833,1,6,7,4,3.0,3,0,2,-5.0
SAS-UTA-12/26/2022,SAS,SAS vs. UTA,12/26/2022,W,12.0,31,11,22,0.5,2,5,0.4,7,9,0.778,1,10,11,10,5.0,3,3,3,5.0,UTA,UTA @ SAS,12/26/2022,L,12.0,26,11,27,0.407,2,10,0.2,2,3,0.667,3,9,12,3,4.0,3,0,7,-5.0
POR-CHA-12/26/2022,POR,POR vs. CHA,12/26/2022,W,12.0,30,12,20,0.6,5,9,0.556,1,1,1.0,1,5,6,8,8.0,4,1,5,-4.0,CHA,CHA @ POR,12/26/2022,L,12.0,34,12,22,0.545,4,8,0.5,6,6,1.0,5,6,11,10,6.0,3,0,2,4.0
MIA-MIN-12/26/2022,MIA,MIA vs. MIN,12/26/2022,W,12.0,33,14,26,0.538,2,10,0.2,3,4,0.75,2,9,11,9,2.0,2,0,4,2.0,MIN,MIN @ MIA,12/26/2022,L,12.0,31,12,22,0.545,5,11,0.455,2,4,0.5,1,11,12,10,5.0,1,1,6,-2.0
NYK-PHI-12/25/2022,NYK,NYK vs. PHI,12/25/2022,L,12.0,37,13,26,0.5,5,12,0.417,6,8,0.75,2,12,14,11,0.0,3,1,4,12.0,PHI,PHI @ NYK,12/25/2022,W,12.0,25,8,19,0.421,3,9,0.333,6,9,0.667,1,8,9,5,3.0,0,0,6,-12.0
