TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
PHX,PHX @ GSW,01/10/2023,W,12,27,7,16,43.8,1,3,33.3,12,12,100.0,5,9,14,3,13,0,2,8,-7
CHA,CHA @ TOR,01/10/2023,L,12,26,9,21,42.9,3,10,30.0,5,5,100.0,2,5,7,7,3,1,2,6,-10
MIL,MIL @ NYK,01/09/2023,W,12,38,13,26,50.0,8,17,47.1,4,4,100.0,4,6,10,7,1,2,1,4,9
NOP,NOP @ WAS,01/09/2023,W,12,32,11,22,50.0,3,6,50.0,7,8,87.5,3,11,14,6,4,2,2,8,8
CHI,CHI @ BOS,01/09/2023,L,12,26,10,19,52.6,4,8,50.0,2,2,100.0,2,6,8,3,1,2,0,5,3
MEM,MEM vs. SAS,01/09/2023,W,12,24,6,15,40.0,2,7,28.6,10,17,58.8,2,9,11,3,6,3,1,5,3
LAL,LAL @ DEN,01/09/2023,L,12,30,11,21,52.4,0,4,0.0,8,11,72.7,1,7,8,3,3,3,0,3,2
SAC,SAC vs. ORL,01/09/2023,W,12,29,10,20,50.0,5,10,50.0,4,6,66.7,2,10,12,8,3,1,0,5,2
DEN,DEN vs. LAL,01/09/2023,W,12,28,10,23,43.5,4,9,44.4,4,4,100.0,5,10,15,8,6,2,2,9,-2
ORL,ORL @ SAC,01/09/2023,L,12,27,9,23,39.1,5,14,35.7,4,6,66.7,3,8,11,7,3,1,2,4,-2
BOS,BOS vs. CHI,01/09/2023,W,12,23,8,22,36.4,3,12,25.0,4,4,100.0,6,7,13,6,3,0,3,3,-3
SAS,SAS @ MEM,01/09/2023,L,12,21,7,21,33.3,1,10,10.0,6,6,100.0,3,6,9,3,4,4,1,10,-3
WAS,WAS vs. NOP,01/09/2023,L,12,24,8,20,40.0,5,15,33.3,3,7,42.9,1,8,9,7,5,2,1,7,-8
NYK,NYK vs. MIL,01/09/2023,L,12,29,11,20,55.0,4,7,57.1,3,4,75.0,2,6,8,6,3,0,0,4,-9
CLE,CLE @ PHX,01/08/2023,W,12,32,12,18,66.7,4,6,66.7,4,4,100.0,1,10,11,8,4,4,1,3,13
MIN,MIN @ HOU,01/08/2023,W,12,27,9,15,60.0,1,3,33.3,8,11,72.7,3,9,12,6,7,2,1,4,12
IND,IND vs. CHA,01/08/2023,W,12,43,12,23,52.2,4,10,40.0,15,17,88.2,5,5,10,9,3,4,3,3,11
DET,DET vs. PHI,01/08/2023,L,12,29,13,20,65.0,2,4,50.0,1,2,50.0,3,9,12,7,7,4,1,5,6
ATL,ATL @ LAC,01/08/2023,W,12,27,9,19,47.4,1,7,14.3,8,9,88.9,1,10,11,5,2,2,3,5,6
BKN,BKN @ MIA,01/08/2023,W,12,23,11,18,61.1,0,6,0.0,1,1,100.0,2,9,11,5,5,3,2,4,4
POR,POR @ TOR,01/08/2023,L,12,31,12,23,52.2,3,9,33.3,4,7,57.1,4,9,13,5,5,1,0,6,3
UTA,UTA @ MEM,01/08/2023,L,12,28,10,22,45.5,1,8,12.5,7,10,70.0,4,9,13,3,4,2,1,6,3
DAL,DAL @ OKC,01/08/2023,L,12,26,7,16,43.8,2,10,20.0,10,11,90.9,1,7,8,4,5,2,1,5,2
OKC,OKC vs. DAL,01/08/2023,W,12,24,9,25,36.0,3,6,50.0,3,4,75.0,5,7,12,4,3,3,1,6,-2
TOR,TOR vs. POR,01/08/2023,W,12,28,8,20,40.0,4,10,40.0,8,9,88.9,4,6,10,6,5,4,3,8,-3
MEM,MEM vs. UTA,01/08/2023,W,12,25,9,20,45.0,2,8,25.0,5,9,55.6,1,7,8,7,4,3,0,9,-3
MIA,MIA vs. BKN,01/08/2023,L,12,19,6,21,28.6,3,9,33.3,4,5,80.0,4,4,8,4,4,2,0,3,-4
PHI,PHI @ DET,01/08/2023,W,12,23,8,21,38.1,1,9,11.1,6,6,100.0,4,5,9,6,6,6,0,3,-6
LAC,LAC vs. ATL,01/08/2023,L,12,21,7,21,33.3,2,8,25.0,5,9,55.6,4,8,12,5,3,1,2,8,-6
CHA,CHA @ IND,01/08/2023,L,12,32,11,21,52.4,4,9,44.4,6,6,100.0,2,3,5,8,5,2,2,11,-11
HOU,HOU vs. MIN,01/08/2023,L,12,15,6,19,31.6,3,12,25.0,0,1,0.0,2,3,5,5,6,2,0,10,-12
PHX,PHX vs. CLE,01/08/2023,L,12,19,7,19,36.8,3,5,60.0,2,2,100.0,1,4,5,6,5,1,0,3,-13
CHI,CHI vs. UTA,01/07/2023,W,12,42,15,19,78.9,6,7,85.7,6,7,85.7,0,8,8,9,1,1,1,6,13
NOP,NOP @ DAL,01/07/2023,L,12,36,13,28,46.4,0,6,0.0,10,13,76.9,5,8,13,7,2,5,3,6,6
ORL,ORL @ GSW,01/07/2023,W,12,23,8,18,44.4,1,6,16.7,6,10,60.0,2,11,13,5,2,1,1,2,4
LAL,LAL @ SAC,01/07/2023,W,12,27,10,17,58.8,0,4,0.0,7,10,70.0,2,8,10,3,4,0,1,7,2
BOS,BOS @ SAS,01/07/2023,W,12,28,11,21,52.4,3,8,37.5,3,5,60.0,3,8,11,7,4,1,3,5,1
SAS,SAS vs. BOS,01/07/2023,L,12,27,12,22,54.5,2,6,33.3,1,2,50.0,1,8,9,8,2,2,1,6,-1
SAC,SAC vs. LAL,01/07/2023,L,12,25,9,21,42.9,0,6,0.0,7,7,100.0,3,6,9,2,2,1,0,6,-2
GSW,GSW vs. ORL,01/07/2023,L,12,19,6,22,27.3,3,14,21.4,4,4,100.0,3,8,11,3,1,0,1,5,-4
DAL,DAL vs. NOP,01/07/2023,W,12,30,9,19,47.4,3,8,37.5,9,10,90.0,2,8,10,4,5,2,3,8,-6
UTA,UTA @ CHI,01/07/2023,L,12,29,12,22,54.5,2,10,20.0,3,4,75.0,2,3,5,10,2,0,0,6,-13
IND,IND vs. POR,01/06/2023,W,12,27,8,17,47.1,1,5,20.0,10,10,100.0,1,9,10,3,4,3,2,7,10
LAC,LAC @ MIN,01/06/2023,L,12,36,12,26,46.2,3,6,50.0,9,13,69.2,5,10,15,9,1,3,0,8,8
WAS,WAS @ OKC,01/06/2023,L,12,30,10,20,50.0,3,9,33.3,7,11,63.6,4,8,12,7,3,3,0,5,6
CHA,CHA @ MIL,01/06/2023,W,12,26,10,26,38.5,5,16,31.3,1,3,33.3,3,10,13,7,2,5,1,3,4
MIA,MIA @ PHX,01/06/2023,W,12,26,7,17,41.2,3,9,33.3,9,11,81.8,1,7,8,3,5,5,0,4,3
BKN,BKN @ NOP,01/06/2023,W,12,20,7,21,33.3,4,11,36.4,2,2,100.0,3,8,11,4,4,3,6,8,3
SAS,SAS vs. DET,01/06/2023,W,12,35,13,18,72.2,3,3,100.0,6,7,85.7,2,8,10,6,5,0,0,2,2
NYK,NYK @ TOR,01/06/2023,W,12,31,9,20,45.0,2,8,25.0,11,15,73.3,4,8,12,2,2,1,1,7,1
PHI,PHI vs. CHI,01/06/2023,L,12,28,8,19,42.1,5,10,50.0,7,8,87.5,2,6,8,7,1,1,0,4,1
DEN,DEN vs. CLE,01/06/2023,W,12,27,10,19,52.6,2,7,28.6,5,5,100.0,2,8,10,7,2,2,1,7,1
ATL,ATL @ LAL,01/06/2023,L,12,32,14,22,63.6,3,7,42.9,1,4,25.0,1,8,9,8,2,0,1,3,0
LAL,LAL vs. ATL,01/06/2023,W,12,32,12,21,57.1,5,10,50.0,3,3,100.0,0,9,9,9,3,0,1,5,0
TOR,TOR vs. NYK,01/06/2023,L,12,30,8,18,44.4,3,6,50.0,11,13,84.6,2,9,11,6,2,1,1,10,-1
CHI,CHI @ PHI,01/06/2023,W,12,27,9,21,42.9,6,12,50.0,3,4,75.0,3,8,11,8,3,0,0,5,-1
CLE,CLE @ DEN,01/06/2023,L,12,26,8,18,44.4,2,5,40.0,8,11,72.7,3,5,8,5,2,0,1,4,-1
DET,DET @ SAS,01/06/2023,L,12,33,14,24,58.3,4,8,50.0,1,4,25.0,3,3,6,7,0,3,0,3,-2
PHX,PHX vs. MIA,01/06/2023,L,12,23,8,19,42.1,2,5,40.0,5,7,71.4,3,6,9,5,7,1,1,6,-3
NOP,NOP vs. BKN,01/06/2023,L,12,17,7,23,30.4,0,6,0.0,3,4,75.0,5,10,15,2,4,1,1,5,-3
MIL,MIL vs. CHA,01/06/2023,L,12,22,7,19,36.8,4,11,36.4,4,6,66.7,3,14,17,5,7,2,1,4,-4
OKC,OKC vs. WAS,01/06/2023,W,12,24,9,21,42.9,4,10,40.0,2,2,100.0,3,7,10,5,6,1,2,6,-6
MIN,MIN vs. LAC,01/06/2023,W,12,28,7,20,35.0,4,12,33.3,10,11,90.9,3,11,14,5,5,0,4,10,-8
POR,POR @ IND,01/06/2023,L,12,17,6,23,26.1,1,5,20.0,4,4,100.0,3,6,9,5,4,1,0,7,-10
LAC,LAC @ DEN,01/05/2023,L,12,32,11,21,52.4,2,6,33.3,8,15,53.3,3,11,14,9,1,3,0,4,12
UTA,UTA @ HOU,01/05/2023,W,12,36,14,24,58.3,6,13,46.2,2,2,100.0,2,9,11,11,2,1,1,6,8
ORL,ORL vs. MEM,01/05/2023,L,12,37,12,19,63.2,4,7,57.1,9,10,90.0,0,5,5,9,1,3,0,4,6
BOS,BOS @ DAL,01/05/2023,W,12,35,13,21,61.9,2,7,28.6,7,8,87.5,0,8,8,7,1,2,4,4,5
DAL,DAL vs. BOS,01/05/2023,L,12,30,12,24,50.0,3,6,50.0,3,3,100.0,3,8,11,6,4,1,1,4,-5
MEM,MEM @ ORL,01/05/2023,W,12,31,12,19,63.2,4,8,50.0,3,4,75.0,1,8,9,4,6,0,0,7,-6
HOU,HOU vs. UTA,01/05/2023,L,12,28,9,21,42.9,3,10,30.0,7,8,87.5,1,8,9,6,2,1,0,3,-8
DEN,DEN vs. LAC,01/05/2023,W,12,20,7,21,33.3,1,10,10.0,5,5,100.0,2,10,12,4,5,1,1,9,-12
HOU,HOU @ NOP,01/04/2023,L,12,35,13,21,61.9,4,10,40.0,5,5,100.0,2,8,10,8,3,2,2,5,14
IND,IND @ PHI,01/04/2023,L,12,36,12,22,54.5,3,6,50.0,9,11,81.8,4,7,11,6,3,4,1,3,13
CLE,CLE vs. PHX,01/04/2023,W,12,31,10,18,55.6,6,11,54.5,5,5,100.0,2,8,10,4,4,2,2,3,7
CHI,CHI vs. BKN,01/04/2023,W,12,33,11,17,64.7,2,4,50.0,9,9,100.0,0,10,10,5,5,1,2,3,6
CHA,CHA vs. MEM,01/04/2023,L,12,34,12,23,52.2,2,6,33.3,8,11,72.7,2,6,8,7,1,5,1,3,5
TOR,TOR vs. MIL,01/04/2023,L,12,38,15,34,44.1,4,16,25.0,4,6,66.7,6,5,11,11,2,2,0,10,4
ORL,ORL vs. OKC,01/04/2023,W,12,31,10,18,55.6,3,6,50.0,8,10,80.0,4,8,12,4,5,1,1,6,4
MIN,MIN vs. POR,01/04/2023,W,12,24,9,17,52.9,1,6,16.7,5,8,62.5,2,9,11,5,5,0,3,7,3
LAL,LAL vs. MIA,01/04/2023,W,12,33,11,20,55.0,1,3,33.3,10,12,83.3,3,5,8,6,2,2,1,8,2
SAS,SAS @ NYK,01/04/2023,L,12,25,7,14,50.0,2,5,40.0,9,12,75.0,1,6,7,4,4,2,1,5,2
DET,DET @ GSW,01/04/2023,W,12,31,11,24,45.8,6,11,54.5,3,3,100.0,3,8,11,7,4,2,1,2,0
GSW,GSW vs. DET,01/04/2023,L,12,31,11,21,52.4,5,12,41.7,4,4,100.0,2,7,9,6,2,1,3,5,0
SAC,SAC vs. ATL,01/04/2023,L,12,29,10,21,47.6,2,4,50.0,7,9,77.8,1,8,9,5,2,1,0,3,0
ATL,ATL @ SAC,01/04/2023,W,12,29,12,22,54.5,2,8,25.0,3,3,100.0,2,10,12,6,4,2,2,8,0
MIA,MIA @ LAL,01/04/2023,L,12,31,9,23,39.1,4,9,44.4,9,11,81.8,6,7,13,4,2,0,1,8,-2
NYK,NYK vs. SAS,01/04/2023,W,12,23,9,19,47.4,1,4,25.0,4,6,66.7,2,6,8,3,5,1,2,8,-2
POR,POR @ MIN,01/04/2023,L,12,21,7,24,29.2,2,10,20.0,5,8,62.5,5,5,10,2,2,1,1,9,-3
MIL,MIL @ TOR,01/04/2023,W,12,34,9,17,52.9,4,9,44.4,12,17,70.6,2,12,14,8,7,2,1,6,-4
OKC,OKC @ ORL,01/04/2023,L,12,27,8,20,40.0,2,7,28.6,9,9,100.0,2,3,5,5,3,3,0,6,-4
MEM,MEM @ CHA,01/04/2023,W,12,29,11,21,52.4,2,5,40.0,5,6,83.3,4,10,14,8,7,1,2,7,-5
BKN,BKN @ CHI,01/04/2023,L,12,27,11,25,44.0,3,10,30.0,2,2,100.0,2,5,7,8,3,3,0,7,-6
PHX,PHX @ CLE,01/04/2023,L,12,24,8,23,34.8,2,6,33.3,6,6,100.0,5,6,11,6,2,1,0,4,-7
PHI,PHI vs. IND,01/04/2023,W,12,23,9,20,45.0,2,9,22.2,3,4,75.0,4,5,9,4,6,3,0,7,-13
NOP,NOP vs. HOU,01/04/2023,W,12,21,7,21,33.3,1,9,11.1,6,6,100.0,3,5,8,3,5,1,1,5,-14
MIL,MIL vs. WAS,01/03/2023,W,12,33,12,24,50.0,2,7,28.6,7,8,87.5,4,8,12,3,1,1,3,5,5
SAC,SAC @ UTA,01/03/2023,W,12,29,12,19,63.2,1,6,16.7,4,5,80.0,2,8,10,5,4,2,0,7,3
OKC,OKC vs. BOS,01/03/2023,W,12,28,10,19,52.6,5,9,55.6,3,5,60.0,1,12,13,4,7,3,2,3,2
BOS,BOS @ OKC,01/03/2023,L,12,26,10,27,37.0,5,15,33.3,1,2,50.0,5,6,11,7,3,3,2,3,-2
UTA,UTA vs. SAC,01/03/2023,L,12,26,8,18,44.4,2,10,20.0,8,8,100.0,2,5,7,4,3,3,0,4,-3
WAS,WAS @ MIL,01/03/2023,L,12,28,9,27,33.3,1,9,11.1,9,9,100.0,6,8,14,4,1,1,1,6,-5
CHA,CHA vs. LAL,01/02/2023,L,12,39,15,22,68.2,3,7,42.9,6,8,75.0,2,10,12,8,4,1,3,8,12
MIA,MIA @ LAC,01/02/2023,W,12,29,10,23,43.5,2,8,25.0,7,8,87.5,4,10,14,5,1,2,0,5,12
POR,POR vs. DET,01/02/2023,W,12,33,11,21,52.4,1,6,16.7,10,15,66.7,4,8,12,2,6,7,1,13,9
DAL,DAL @ HOU,01/02/2023,W,12,28,9,20,45.0,4,12,33.3,6,7,85.7,0,10,10,5,1,3,3,6,9
MIN,MIN vs. DEN,01/02/2023,W,12,34,12,20,60.0,4,9,44.4,6,9,66.7,2,7,9,8,1,2,0,4,8
IND,IND vs. TOR,01/02/2023,W,12,31,10,25,40.0,3,6,50.0,8,9,88.9,4,8,12,7,3,1,1,3,7
BKN,BKN vs. SAS,01/02/2023,W,12,31,14,23,60.9,1,3,33.3,2,2,100.0,3,6,9,6,2,1,1,4,7
PHI,PHI vs. NOP,01/02/2023,W,12,36,12,23,52.2,5,11,45.5,7,10,70.0,3,6,9,8,1,4,2,6,6
CLE,CLE vs. CHI,01/02/2023,W,12,39,15,25,60.0,3,10,30.0,6,11,54.5,6,8,14,8,0,0,1,9,5
PHX,PHX @ NYK,01/02/2023,L,12,25,10,25,40.0,4,13,30.8,1,1,100.0,3,8,11,4,1,2,0,2,2
ATL,ATL @ GSW,01/02/2023,L,12,26,9,23,39.1,2,7,28.6,6,6,100.0,2,8,10,5,1,1,4,3,0
GSW,GSW vs. ATL,01/02/2023,W,12,26,9,27,33.3,3,13,23.1,5,6,83.3,7,11,18,4,3,1,2,6,0
NYK,NYK vs. PHX,01/02/2023,W,12,23,9,16,56.3,3,7,42.9,2,4,50.0,0,11,11,7,3,1,0,4,-2
CHI,CHI @ CLE,01/02/2023,L,12,34,11,23,47.8,3,8,37.5,9,10,90.0,2,7,9,3,1,0,0,7,-5
NOP,NOP @ PHI,01/02/2023,L,12,30,10,16,62.5,3,3,100.0,7,8,87.5,1,9,10,9,5,0,3,6,-6
SAS,SAS @ BKN,01/02/2023,L,12,24,11,23,47.8,1,4,25.0,1,5,20.0,5,6,11,7,3,0,1,2,-7
TOR,TOR @ IND,01/02/2023,L,12,24,11,23,47.8,0,8,0.0,2,3,66.7,2,6,8,6,3,1,7,9,-7
DEN,DEN @ MIN,01/02/2023,L,12,26,10,20,50.0,4,8,50.0,2,4,50.0,4,5,9,5,4,0,0,6,-8
DET,DET @ POR,01/02/2023,L,12,24,6,13,46.2,1,3,33.3,11,19,57.9,1,10,11,2,8,3,1,9,-9
HOU,HOU vs. DAL,01/02/2023,L,12,19,6,18,33.3,1,8,12.5,6,8,75.0,1,12,13,5,4,1,1,6,-9
LAL,LAL @ CHA,01/02/2023,W,12,27,7,21,33.3,2,6,33.3,11,14,78.6,3,6,9,3,2,2,1,5,-12
LAC,LAC vs. MIA,01/02/2023,L,12,17,4,13,30.8,1,7,14.3,8,9,88.9,0,9,9,3,5,1,0,8,-12
MEM,MEM vs. SAC,01/01/2023,W,12,27,12,26,46.2,2,9,22.2,1,2,50.0,7,4,11,2,2,1,1,4,6
WAS,WAS @ MIL,01/01/2023,W,12,30,13,23,56.5,1,5,20.0,3,4,75.0,7,8,15,7,7,3,2,3,5
BOS,BOS @ DEN,01/01/2023,L,12,26,10,20,50.0,3,7,42.9,3,4,75.0,2,8,10,7,4,2,0,5,1
DEN,DEN vs. BOS,01/01/2023,W,12,25,8,18,44.4,4,9,44.4,5,5,100.0,0,7,7,4,5,1,1,3,-1
MIL,MIL vs. WAS,01/01/2023,L,12,25,9,19,47.4,3,8,37.5,4,4,100.0,1,3,4,7,5,4,0,4,-5
SAC,SAC @ MEM,01/01/2023,L,12,21,9,15,60.0,3,4,75.0,0,0,0.0,1,5,6,5,5,0,1,3,-6
DET,DET @ MIN,12/31/2022,W,12,28,9,22,40.9,1,6,16.7,9,13,69.2,7,13,20,4,1,1,1,7,12
MEM,MEM vs. NOP,12/31/2022,W,12,33,13,23,56.5,1,6,16.7,6,7,85.7,4,9,13,7,4,2,2,6,11
SAS,SAS vs. DAL,12/31/2022,L,12,32,9,18,50.0,1,3,33.3,13,16,81.3,5,11,16,4,6,1,0,7,9
NYK,NYK @ HOU,12/31/2022,W,12,26,10,26,38.5,3,14,21.4,3,5,60.0,7,8,15,5,3,4,0,9,8
CHI,CHI vs. CLE,12/31/2022,L,12,25,8,17,47.1,2,4,50.0,7,9,77.8,2,7,9,1,4,6,1,4,6
MIA,MIA @ UTA,12/31/2022,W,12,30,8,19,42.1,3,9,33.3,11,13,84.6,0,9,9,4,2,3,0,9,5
PHI,PHI @ OKC,12/31/2022,W,12,26,11,28,39.3,3,8,37.5,1,1,100.0,6,9,15,5,2,1,3,7,2
IND,IND vs. LAC,12/31/2022,W,12,38,11,20,55.0,2,7,28.6,14,16,87.5,1,7,8,4,5,3,2,6,1
CHA,CHA vs. BKN,12/31/2022,L,12,27,10,27,37.0,4,10,40.0,3,4,75.0,7,8,15,5,4,2,1,3,1
LAC,LAC @ IND,12/31/2022,L,12,37,12,22,54.5,4,10,40.0,9,9,100.0,2,6,8,7,5,2,3,13,-1
BKN,BKN @ CHA,12/31/2022,W,12,26,10,18,55.6,5,10,50.0,1,2,50.0,0,9,9,6,5,3,2,3,-1
OKC,OKC vs. PHI,12/31/2022,L,12,24,8,18,44.4,4,11,36.4,4,6,66.7,0,10,10,5,3,0,3,4,-2
UTA,UTA vs. MIA,12/31/2022,L,12,25,6,21,28.6,2,10,20.0,11,15,73.3,8,11,19,1,4,1,0,9,-5
CLE,CLE @ CHI,12/31/2022,W,12,19,6,16,37.5,3,6,50.0,4,6,66.7,3,8,11,3,7,2,2,5,-6
HOU,HOU vs. NYK,12/31/2022,L,12,18,4,19,21.1,1,12,8.3,9,13,69.2,7,8,15,4,5,2,2,5,-8
DAL,DAL @ SAS,12/31/2022,W,12,23,9,19,47.4,2,6,33.3,3,8,37.5,1,4,5,3,3,2,1,11,-9
NOP,NOP @ MEM,12/31/2022,L,12,22,8,20,40.0,0,7,0.0,6,7,85.7,2,5,7,5,4,1,1,8,-11
MIN,MIN vs. DET,12/31/2022,L,12,16,4,17,23.5,0,7,0.0,8,10,80.0,0,8,8,2,2,0,0,8,-12
GSW,GSW vs. POR,12/30/2022,W,12,30,10,26,38.5,4,9,44.4,6,7,85.7,7,8,15,8,2,6,1,2,14
CHI,CHI vs. DET,12/30/2022,W,12,37,14,22,63.6,3,7,42.9,6,6,100.0,1,9,10,5,4,2,3,10,11
DEN,DEN vs. MIA,12/30/2022,W,12,39,13,16,81.3,5,5,100.0,8,10,80.0,0,7,7,11,3,2,0,5,10
LAL,LAL @ ATL,12/30/2022,W,12,32,13,25,52.0,3,10,30.0,3,3,100.0,4,7,11,5,1,2,1,4,6
ORL,ORL vs. WAS,12/30/2022,L,12,27,11,22,50.0,1,6,16.7,4,4,100.0,1,6,7,6,3,2,0,1,6
UTA,UTA @ SAC,12/30/2022,L,12,38,13,22,59.1,3,10,30.0,9,10,90.0,0,8,8,11,0,1,0,5,3
MIL,MIL vs. MIN,12/30/2022,W,12,34,12,20,60.0,6,9,66.7,4,6,66.7,2,12,14,8,6,1,3,6,3
NOP,NOP vs. PHI,12/30/2022,W,12,28,9,19,47.4,2,9,22.2,8,12,66.7,3,5,8,2,2,3,0,5,3
TOR,TOR vs. PHX,12/30/2022,W,12,27,10,17,58.8,2,5,40.0,5,8,62.5,2,7,9,3,4,2,0,5,2
PHX,PHX @ TOR,12/30/2022,L,12,25,7,17,41.2,4,9,44.4,7,8,87.5,3,5,8,5,5,3,0,7,-2
SAC,SAC vs. UTA,12/30/2022,W,12,35,13,25,52.0,3,7,42.9,6,8,75.0,3,7,10,7,2,0,2,5,-3
MIN,MIN @ MIL,12/30/2022,L,12,31,10,24,41.7,3,11,27.3,8,9,88.9,2,6,8,5,1,4,2,6,-3
PHI,PHI @ NOP,12/30/2022,L,12,25,8,13,61.5,3,6,50.0,6,7,85.7,0,5,5,6,5,0,2,5,-3
ATL,ATL vs. LAL,12/30/2022,L,12,26,10,22,45.5,4,11,36.4,2,4,50.0,4,7,11,4,4,1,2,5,-6
WAS,WAS @ ORL,12/30/2022,W,12,21,9,16,56.3,3,8,37.5,0,1,0.0,1,9,10,7,11,1,3,5,-6
MIA,MIA @ DEN,12/30/2022,L,12,29,10,18,55.6,3,8,37.5,6,6,100.0,0,3,3,3,4,2,1,7,-10
DET,DET @ CHI,12/30/2022,L,12,26,6,20,30.0,3,10,30.0,11,16,68.8,2,6,8,5,4,1,0,6,-11
POR,POR @ GSW,12/30/2022,L,12,16,7,20,35.0,2,10,20.0,0,0,0.0,3,8,11,5,7,0,2,5,-14
CHA,CHA vs. OKC,12/29/2022,W,12,36,12,21,57.1,4,8,50.0,8,10,80.0,3,11,14,8,5,3,5,4,7
BOS,BOS vs. LAC,12/29/2022,W,12,32,12,25,48.0,1,7,14.3,7,9,77.8,4,9,13,3,3,1,2,5,7
IND,IND vs. CLE,12/29/2022,W,12,36,11,20,55.0,1,2,50.0,13,13,100.0,2,6,8,6,1,0,2,7,6
NYK,NYK @ SAS,12/29/2022,L,12,36,13,29,44.8,5,13,38.5,5,6,83.3,8,4,12,4,2,3,1,6,6
HOU,HOU @ DAL,12/29/2022,L,12,35,13,23,56.5,4,10,40.0,5,8,62.5,3,12,15,6,1,0,0,5,5
TOR,TOR vs. MEM,12/29/2022,L,12,31,12,25,48.0,2,5,40.0,5,7,71.4,9,8,17,6,1,2,1,6,5
DAL,DAL vs. HOU,12/29/2022,W,12,30,11,24,45.8,8,16,50.0,0,1,0.0,0,7,7,7,1,0,1,6,-5
MEM,MEM @ TOR,12/29/2022,W,12,26,9,19,47.4,2,6,33.3,6,8,75.0,3,6,9,6,3,1,2,4,-5
CLE,CLE @ IND,12/29/2022,L,12,30,11,20,55.0,2,5,40.0,6,9,66.7,3,4,7,8,1,0,2,8,-6
SAS,SAS vs. NYK,12/29/2022,W,12,30,11,17,64.7,2,3,66.7,6,8,75.0,2,9,11,3,5,1,3,5,-6
OKC,OKC @ CHA,12/29/2022,L,12,29,12,28,42.9,1,7,14.3,4,4,100.0,3,8,11,6,3,3,1,6,-7
LAC,LAC @ BOS,12/29/2022,L,12,25,10,19,52.6,1,7,14.3,4,5,80.0,0,8,8,3,5,1,2,9,-7
WAS,WAS vs. PHX,12/28/2022,W,12,34,12,20,60.0,2,6,33.3,8,9,88.9,3,13,16,9,3,1,3,5,16
SAC,SAC vs. DEN,12/28/2022,W,12,33,13,18,72.2,2,3,66.7,5,6,83.3,1,9,10,7,4,4,2,5,12
GSW,GSW vs. UTA,12/28/2022,W,12,24,7,22,31.8,5,14,35.7,5,6,83.3,5,15,20,5,4,3,2,8,11
DET,DET vs. ORL,12/28/2022,W,12,29,7,17,41.2,3,9,33.3,12,14,85.7,2,7,9,6,3,3,2,3,5
NOP,NOP vs. MIN,12/28/2022,W,12,33,11,21,52.4,3,7,42.9,8,13,61.5,5,7,12,3,2,1,1,3,3
CHI,CHI vs. MIL,12/28/2022,W,12,27,9,20,45.0,4,7,57.1,5,5,100.0,2,8,10,7,5,1,2,5,3
LAL,LAL @ MIA,12/28/2022,L,12,20,8,21,38.1,3,9,33.3,1,4,25.0,4,13,17,4,7,0,0,5,3
ATL,ATL vs. BKN,12/28/2022,L,12,27,9,20,45.0,2,5,40.0,7,10,70.0,3,10,13,3,1,0,2,2,2
BKN,BKN @ ATL,12/28/2022,W,12,25,11,21,52.4,2,6,33.3,1,1,100.0,0,8,8,4,2,0,2,7,-2
MIN,MIN @ NOP,12/28/2022,L,12,30,13,20,65.0,1,3,33.3,3,4,75.0,0,7,7,7,3,1,1,7,-3
MIL,MIL @ CHI,12/28/2022,L,12,24,9,23,39.1,3,12,25.0,3,5,60.0,6,8,14,4,5,2,1,5,-3
MIA,MIA vs. LAL,12/28/2022,W,12,17,5,16,31.3,3,8,37.5,4,6,66.7,0,7,7,3,2,5,2,3,-3
ORL,ORL @ DET,12/28/2022,L,12,24,10,25,40.0,2,8,25.0,2,4,50.0,8,7,15,4,4,3,1,8,-5
UTA,UTA @ GSW,12/28/2022,L,12,13,4,25,16.0,1,12,8.3,4,8,50.0,6,10,16,4,3,1,3,5,-11
DEN,DEN @ SAC,12/28/2022,L,12,21,7,18,38.9,2,5,40.0,5,6,83.3,1,4,5,6,5,1,2,5,-12
PHX,PHX @ WAS,12/28/2022,L,12,18,6,24,25.0,2,8,25.0,4,8,50.0,6,5,11,2,2,3,2,3,-16
OKC,OKC vs. SAS,12/27/2022,W,12,35,12,19,63.2,3,4,75.0,8,9,88.9,2,7,9,7,2,3,2,5,14
BOS,BOS vs. HOU,12/27/2022,W,12,34,13,23,56.5,7,13,53.8,1,4,25.0,2,12,14,12,3,2,2,2,13
DEN,DEN @ SAC,12/27/2022,W,12,34,11,18,61.1,7,12,58.3,5,6,83.3,1,6,7,9,3,4,1,6,11
LAL,LAL @ ORL,12/27/2022,W,12,37,14,20,70.0,6,10,60.0,3,3,100.0,2,8,10,9,4,2,1,2,10
DAL,DAL vs. NYK,12/27/2022,W,12,33,14,23,60.9,3,8,37.5,2,4,50.0,3,9,12,7,3,2,3,8,10
CHA,CHA @ GSW,12/27/2022,L,12,27,9,21,42.9,4,11,36.4,5,7,71.4,3,10,13,7,4,2,0,3,6
IND,IND vs. ATL,12/27/2022,W,12,33,10,22,45.5,5,11,45.5,8,9,88.9,2,7,9,4,2,1,0,4,5
TOR,TOR vs. LAC,12/27/2022,L,12,31,10,18,55.6,1,3,33.3,10,10,100.0,3,7,10,3,4,2,0,4,4
