TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
DEN,DEN @ MIA,01/17/2025,W,12,35,13,21,61.9,5,7,71.4,4,5,80.0,2,9,11,9,3,2,1,3,8
DAL,DAL vs. OKC,01/17/2025,W,12,29,10,18,55.6,5,10,50.0,4,5,80.0,0,10,10,9,3,1,2,4,7
CHA,CHA @ CHI,01/17/2025,W,12,27,9,25,36.0,1,6,16.7,8,11,72.7,7,10,17,3,4,3,1,5,7
BOS,BOS vs. ORL,01/17/2025,W,12,25,10,22,45.5,5,13,38.5,0,0,0.0,4,10,14,8,4,3,1,5,7
UTA,UTA @ NOP,01/17/2025,L,12,43,16,26,61.5,5,12,41.7,6,7,85.7,3,11,14,13,2,1,0,6,3
BKN,BKN @ LAL,01/17/2025,L,12,33,11,21,52.4,9,14,64.3,2,2,100.0,3,7,10,7,1,0,0,1,3
MIL,MIL vs. TOR,01/17/2025,W,12,23,8,19,42.1,4,7,57.1,3,3,100.0,2,8,10,4,6,2,1,8,2
TOR,TOR @ MIL,01/17/2025,L,12,21,8,24,33.3,0,12,0.0,5,8,62.5,7,8,15,6,4,2,3,4,-2
NOP,NOP vs. UTA,01/17/2025,W,12,40,14,27,51.9,7,17,41.2,5,7,71.4,4,8,12,11,1,1,2,6,-3
LAL,LAL vs. BKN,01/17/2025,W,12,30,12,19,63.2,5,9,55.6,1,1,100.0,0,5,5,9,0,1,2,2,-3
OKC,OKC @ DAL,01/17/2025,L,12,22,8,22,36.4,4,9,44.4,2,2,100.0,3,8,11,4,2,1,0,5,-7
CHI,CHI vs. CHA,01/17/2025,L,12,20,7,22,31.8,2,9,22.2,4,4,100.0,3,10,13,6,5,3,0,9,-7
ORL,ORL @ BOS,01/17/2025,L,12,18,7,22,31.8,0,9,0.0,4,5,80.0,3,7,10,3,4,1,1,1,-7
MIA,MIA vs. DEN,01/17/2025,L,12,27,10,22,45.5,2,6,33.3,5,5,100.0,1,7,8,7,2,1,0,4,-8
SAS,SAS vs. MEM,01/17/2025,L,12,26,10,22,45.5,5,13,38.5,1,2,50.0,1,7,8,8,3,0,1,4,-12
NYK,NYK vs. MIN,01/17/2025,L,12,21,7,20,35.0,2,9,22.2,5,6,83.3,1,8,9,5,4,3,1,7,-14
CLE,CLE @ OKC,01/16/2025,L,12,33,13,27,48.1,6,16,37.5,1,1,100.0,4,15,19,12,4,1,2,3,18
WAS,WAS vs. PHX,01/16/2025,L,12,40,15,27,55.6,5,11,45.5,5,7,71.4,7,11,18,9,4,5,1,8,14
LAC,LAC @ POR,01/16/2025,W,12,32,12,22,54.5,4,8,50.0,4,4,100.0,3,8,11,4,2,4,0,2,9
SAC,SAC vs. HOU,01/16/2025,W,12,42,13,25,52.0,3,5,60.0,13,13,100.0,4,4,8,7,4,4,0,5,0
HOU,HOU @ SAC,01/16/2025,L,12,42,14,19,73.7,6,11,54.5,8,10,80.0,2,5,7,8,6,4,4,8,0
IND,IND @ DET,01/16/2025,W,12,19,7,20,35.0,1,4,25.0,4,8,50.0,0,12,12,4,4,4,5,5,0
DET,DET vs. IND,01/16/2025,L,12,19,7,23,30.4,1,9,11.1,4,4,100.0,2,12,14,2,4,1,4,6,0
POR,POR vs. LAC,01/16/2025,L,12,23,8,19,42.1,3,10,30.0,4,4,100.0,2,5,7,5,5,1,0,2,-9
PHX,PHX @ WAS,01/16/2025,W,12,26,6,19,31.6,3,9,33.3,11,12,91.7,3,6,9,5,5,1,1,4,-14
OKC,OKC vs. CLE,01/16/2025,W,12,15,6,27,22.2,2,18,11.1,1,2,50.0,4,3,7,1,2,1,2,3,-18
CHA,CHA @ UTA,01/15/2025,W,12,37,13,22,59.1,3,10,30.0,8,11,72.7,5,7,12,8,2,3,0,4,12
LAL,LAL vs. MIA,01/15/2025,W,12,34,14,20,70.0,4,7,57.1,2,2,100.0,0,8,8,9,1,3,0,0,11
MIN,MIN vs. GSW,01/15/2025,L,12,37,13,28,46.4,7,13,53.8,4,5,80.0,6,9,15,8,0,0,2,6,8
MEM,MEM @ SAS,01/15/2025,W,12,35,14,25,56.0,5,10,50.0,2,3,66.7,4,7,11,8,0,1,2,3,8
ATL,ATL @ CHI,01/15/2025,W,12,24,9,21,42.9,4,10,40.0,2,4,50.0,3,10,13,6,3,1,2,4,8
LAC,LAC vs. BKN,01/15/2025,W,12,24,8,17,47.1,4,10,40.0,4,5,80.0,1,12,13,5,6,3,0,5,8
NOP,NOP vs. DAL,01/15/2025,W,12,32,11,20,55.0,4,7,57.1,6,7,85.7,2,9,11,7,2,1,2,5,7
TOR,TOR vs. BOS,01/15/2025,W,12,22,10,25,40.0,1,7,14.3,1,2,50.0,7,13,20,6,3,0,1,7,7
MIL,MIL vs. ORL,01/15/2025,W,12,30,11,16,68.8,3,4,75.0,5,7,71.4,1,7,8,6,8,4,4,9,5
DEN,DEN vs. HOU,01/15/2025,L,12,27,9,21,42.9,4,11,36.4,5,6,83.3,1,5,6,8,2,1,2,3,1
PHI,PHI vs. NYK,01/15/2025,L,12,24,9,19,47.4,3,6,50.0,3,3,100.0,2,6,8,4,4,2,2,4,0
NYK,NYK @ PHI,01/15/2025,W,12,24,10,20,50.0,2,7,28.6,2,4,50.0,3,7,10,4,4,4,1,4,0
HOU,HOU @ DEN,01/15/2025,W,12,26,11,22,50.0,2,8,25.0,2,4,50.0,5,10,15,6,5,2,2,5,-1
ORL,ORL @ MIL,01/15/2025,L,12,25,7,20,35.0,4,10,40.0,7,10,70.0,1,2,3,6,4,5,0,6,-5
DAL,DAL @ NOP,01/15/2025,L,12,25,9,20,45.0,2,8,25.0,5,6,83.3,0,4,4,6,4,2,1,6,-7
BOS,BOS @ TOR,01/15/2025,L,12,15,6,20,30.0,1,6,16.7,2,8,25.0,2,8,10,3,1,1,1,3,-7
GSW,GSW @ MIN,01/15/2025,W,12,29,8,18,44.4,5,8,62.5,8,9,88.9,2,9,11,6,2,0,2,5,-8
SAS,SAS vs. MEM,01/15/2025,L,12,27,11,22,50.0,3,9,33.3,2,2,100.0,3,8,11,4,3,0,0,5,-8
BKN,BKN @ LAC,01/15/2025,L,12,16,6,21,28.6,1,8,12.5,3,7,42.9,4,7,11,5,3,1,1,1,-8
CHI,CHI vs. ATL,01/15/2025,L,12,16,7,17,41.2,2,5,40.0,0,0,0.0,0,9,9,3,5,1,3,4,-8
MIA,MIA @ LAL,01/15/2025,L,12,23,10,19,52.6,3,11,27.3,0,0,0.0,1,6,7,7,4,0,1,3,-11
UTA,UTA vs. CHA,01/15/2025,L,12,25,8,16,50.0,5,11,45.5,4,6,66.7,1,4,5,7,5,0,1,8,-12
OKC,OKC @ PHI,01/14/2025,W,12,31,10,19,52.6,4,9,44.4,7,8,87.5,3,6,9,8,2,2,0,6,10
BKN,BKN @ POR,01/14/2025,W,12,34,11,18,61.1,3,7,42.9,9,10,90.0,1,7,8,9,2,4,1,3,8
NOP,NOP @ CHI,01/14/2025,W,12,33,12,22,54.5,4,14,28.6,5,8,62.5,2,10,12,11,4,2,2,5,6
SAC,SAC @ MIL,01/14/2025,L,12,33,11,21,52.4,5,8,62.5,6,9,66.7,2,12,14,8,1,0,4,4,5
DAL,DAL vs. DEN,01/14/2025,L,12,32,13,22,59.1,3,8,37.5,3,7,42.9,0,3,3,9,1,6,1,4,5
ATL,ATL vs. PHX,01/14/2025,W,12,33,11,25,44.0,6,11,54.5,5,6,83.3,6,10,16,7,2,2,0,5,3
IND,IND vs. CLE,01/14/2025,L,12,28,11,23,47.8,4,10,40.0,2,3,66.7,3,8,11,10,4,3,1,5,1
CLE,CLE @ IND,01/14/2025,W,12,27,8,22,36.4,2,10,20.0,9,11,81.8,5,10,15,4,5,2,2,4,-1
PHX,PHX @ ATL,01/14/2025,L,12,30,10,21,47.6,5,11,45.5,5,6,83.3,2,8,10,8,2,2,0,3,-3
MIL,MIL vs. SAC,01/14/2025,W,12,28,9,25,36.0,5,13,38.5,5,6,83.3,3,9,12,6,1,1,1,7,-5
DEN,DEN @ DAL,01/14/2025,W,12,27,10,16,62.5,3,5,60.0,4,4,100.0,1,10,11,7,8,1,1,6,-5
CHI,CHI vs. NOP,01/14/2025,L,12,27,12,32,37.5,2,11,18.2,1,1,100.0,7,9,16,5,2,3,0,6,-6
POR,POR vs. BKN,01/14/2025,L,12,26,11,21,52.4,3,7,42.9,1,2,50.0,2,4,6,5,5,2,1,6,-8
PHI,PHI vs. OKC,01/14/2025,L,12,21,7,19,36.8,2,9,22.2,5,6,83.3,4,5,9,3,6,1,1,7,-10
SAS,SAS @ LAL,01/13/2025,W,12,37,12,25,48.0,3,10,30.0,10,11,90.9,3,13,16,7,0,3,1,2,24
MIN,MIN @ WAS,01/13/2025,W,12,38,12,20,60.0,5,8,62.5,9,11,81.8,4,11,15,5,3,1,3,6,11
HOU,HOU vs. MEM,01/13/2025,W,12,33,11,16,68.8,2,2,100.0,9,12,75.0,5,7,12,8,7,1,2,5,7
TOR,TOR vs. GSW,01/13/2025,W,12,29,13,20,65.0,3,4,75.0,0,0,0.0,4,5,9,9,5,1,1,4,6
LAC,LAC vs. MIA,01/13/2025,W,12,30,12,23,52.2,3,6,50.0,3,3,100.0,1,6,7,7,3,3,2,4,0
MIA,MIA @ LAC,01/13/2025,L,12,30,10,22,45.5,5,13,38.5,5,7,71.4,5,9,14,9,5,1,2,4,0
DET,DET @ NYK,01/13/2025,W,12,29,10,20,50.0,4,7,57.1,5,5,100.0,1,6,7,3,3,0,0,2,0
NYK,NYK vs. DET,01/13/2025,L,12,29,12,23,52.2,3,13,23.1,2,3,66.7,5,7,12,6,4,2,0,7,0
GSW,GSW @ TOR,01/13/2025,L,12,23,8,20,40.0,5,12,41.7,2,2,100.0,3,2,5,5,5,4,1,2,-6
MEM,MEM @ HOU,01/13/2025,L,12,26,10,22,45.5,3,8,37.5,3,6,50.0,3,1,4,5,4,6,1,10,-7
WAS,WAS vs. MIN,01/13/2025,L,12,27,9,23,39.1,3,6,50.0,6,9,66.7,3,5,8,7,2,1,0,6,-11
LAL,LAL vs. SAS,01/13/2025,L,12,13,5,21,23.8,0,10,0.0,3,4,75.0,3,7,10,3,4,0,0,8,-24
DEN,DEN @ DAL,01/12/2025,W,12,33,14,24,58.3,3,7,42.9,2,2,100.0,3,12,15,7,1,2,4,4,21
NYK,NYK vs. MIL,01/12/2025,W,12,32,12,22,54.5,4,9,44.4,4,5,80.0,3,13,16,6,3,2,1,4,15
PHX,PHX vs. CHA,01/12/2025,W,12,27,10,20,50.0,2,9,22.2,5,5,100.0,1,11,12,7,4,4,3,3,12
ORL,ORL vs. PHI,01/12/2025,W,12,31,9,19,47.4,1,4,25.0,12,14,85.7,6,10,16,6,4,1,1,4,9
IND,IND @ CLE,01/12/2025,W,12,31,11,19,57.9,5,6,83.3,4,5,80.0,2,12,14,7,2,1,2,7,9
BKN,BKN @ UTA,01/12/2025,L,12,24,8,18,44.4,1,6,16.7,7,11,63.6,2,12,14,5,2,0,0,5,7
OKC,OKC @ WAS,01/12/2025,W,12,32,12,25,48.0,4,10,40.0,4,4,100.0,5,10,15,6,3,2,2,8,6
SAC,SAC @ CHI,01/12/2025,W,12,27,9,19,47.4,3,8,37.5,6,7,85.7,3,10,13,5,4,1,0,3,3
NOP,NOP @ BOS,01/12/2025,L,12,31,10,21,47.6,3,7,42.9,8,9,88.9,1,10,11,4,3,1,1,7,1
BOS,BOS vs. NOP,01/12/2025,W,12,30,10,24,41.7,2,5,40.0,8,11,72.7,6,9,15,5,3,0,0,7,-1
CHI,CHI vs. SAC,01/12/2025,L,12,24,9,23,39.1,4,6,66.7,2,2,100.0,3,7,10,3,3,3,2,5,-3
WAS,WAS vs. OKC,01/12/2025,L,12,26,7,20,35.0,2,9,22.2,10,12,83.3,1,7,8,5,2,2,1,3,-6
UTA,UTA vs. BKN,01/12/2025,W,12,17,5,19,26.3,1,8,12.5,6,7,85.7,1,7,8,3,2,1,1,8,-7
CLE,CLE vs. IND,01/12/2025,L,12,22,7,19,36.8,2,11,18.2,6,7,85.7,1,6,7,5,1,0,1,4,-9
PHI,PHI @ ORL,01/12/2025,L,12,22,7,17,41.2,4,10,40.0,4,5,80.0,0,4,4,4,3,4,1,9,-9
CHA,CHA @ PHX,01/12/2025,L,12,15,6,21,28.6,1,6,16.7,2,2,100.0,2,9,11,6,6,4,1,4,-12
MIL,MIL @ NYK,01/12/2025,L,12,17,6,25,24.0,3,9,33.3,2,2,100.0,5,6,11,3,4,2,1,5,-15
DAL,DAL vs. DEN,01/12/2025,L,12,12,5,21,23.8,0,11,0.0,2,4,50.0,1,5,6,2,2,0,1,3,-21
MIA,MIA @ POR,01/11/2025,W,12,25,10,22,45.5,1,7,14.3,4,5,80.0,1,10,11,5,3,4,1,4,10
MEM,MEM @ MIN,01/11/2025,W,12,28,11,20,55.0,2,6,33.3,4,6,66.7,3,7,10,5,4,3,1,5,6
DET,DET vs. TOR,01/11/2025,W,12,24,8,21,38.1,3,7,42.9,5,8,62.5,4,10,14,6,2,0,2,7,3
PHX,PHX vs. UTA,01/11/2025,W,12,27,9,19,47.4,4,7,57.1,5,7,71.4,2,4,6,6,3,3,1,5,0
UTA,UTA @ PHX,01/11/2025,L,12,27,11,23,47.8,2,7,28.6,3,5,60.0,5,8,13,7,5,1,1,7,0
TOR,TOR @ DET,01/11/2025,L,12,21,8,22,36.4,1,7,14.3,4,11,36.4,7,9,16,2,2,1,1,8,-3
MIN,MIN vs. MEM,01/11/2025,L,12,22,9,22,40.9,3,13,23.1,1,4,25.0,5,6,11,8,5,3,0,5,-6
POR,POR vs. MIA,01/11/2025,L,12,15,5,23,21.7,3,14,21.4,2,4,50.0,5,10,15,5,5,1,1,5,-10
SAC,SAC @ BOS,01/10/2025,W,12,38,14,23,60.9,8,11,72.7,2,2,100.0,3,11,14,8,3,2,0,7,17
MIL,MIL @ ORL,01/10/2025,W,12,31,11,17,64.7,1,4,25.0,8,11,72.7,0,11,11,3,4,2,0,8,6
CHI,CHI vs. WAS,01/10/2025,W,12,29,11,20,55.0,5,11,45.5,2,2,100.0,3,13,16,9,5,0,4,3,6
DEN,DEN vs. BKN,01/10/2025,W,12,30,10,19,52.6,1,5,20.0,9,10,90.0,1,12,13,9,2,2,2,3,4
NYK,NYK vs. OKC,01/10/2025,L,12,27,11,27,40.7,1,10,10.0,4,4,100.0,5,10,15,5,1,2,3,1,3
IND,IND vs. GSW,01/10/2025,W,12,28,12,21,57.1,4,5,80.0,0,2,0.0,2,10,12,9,2,2,3,1,2
PHI,PHI vs. NOP,01/10/2025,L,12,37,13,26,50.0,5,10,50.0,6,6,100.0,4,6,10,7,0,2,0,7,1
NOP,NOP @ PHI,01/10/2025,W,12,36,13,22,59.1,6,9,66.7,4,7,57.1,3,8,11,9,4,0,3,5,-1
GSW,GSW @ IND,01/10/2025,L,12,26,11,22,50.0,3,7,42.9,1,1,100.0,0,8,8,7,2,1,0,2,-2
OKC,OKC @ NYK,01/10/2025,W,12,24,10,25,40.0,3,8,37.5,1,1,100.0,3,11,14,5,3,1,1,2,-3
BKN,BKN @ DEN,01/10/2025,L,12,26,10,24,41.7,5,13,38.5,1,1,100.0,2,6,8,6,2,0,0,7,-4
ORL,ORL vs. MIL,01/10/2025,L,12,25,7,19,36.8,4,11,36.4,7,12,58.3,2,8,10,4,3,3,0,7,-6
WAS,WAS @ CHI,01/10/2025,L,12,23,9,28,32.1,4,11,36.4,1,3,33.3,6,6,12,7,1,1,1,3,-6
BOS,BOS vs. SAC,01/10/2025,L,12,21,6,17,35.3,1,7,14.3,8,10,80.0,0,4,4,4,2,1,1,2,-17
DAL,DAL vs. POR,01/09/2025,W,12,36,11,20,55.0,2,5,40.0,12,14,85.7,6,11,17,8,5,2,2,5,14
CLE,CLE vs. TOR,01/09/2025,W,12,34,11,21,52.4,6,11,54.5,6,8,75.0,4,6,10,7,2,3,1,3,11
MIA,MIA @ UTA,01/09/2025,W,12,29,10,22,45.5,4,12,33.3,5,6,83.3,5,7,12,6,3,1,2,4,7
DET,DET vs. GSW,01/09/2025,L,12,30,10,24,41.7,3,10,30.0,7,10,70.0,3,7,10,5,1,1,1,7,5
MEM,MEM vs. HOU,01/09/2025,L,12,23,9,19,47.4,2,8,25.0,3,7,42.9,2,7,9,4,5,6,2,7,5
PHX,PHX vs. ATL,01/09/2025,W,12,25,9,18,50.0,4,7,57.1,3,4,75.0,4,8,12,8,7,1,1,5,2
ORL,ORL vs. MIN,01/09/2025,L,12,27,9,20,45.0,4,12,33.3,5,8,62.5,4,8,12,7,5,1,1,5,1
MIN,MIN @ ORL,01/09/2025,W,12,26,8,21,38.1,1,9,11.1,9,9,100.0,3,7,10,7,3,3,0,9,-1
ATL,ATL @ PHX,01/09/2025,L,12,23,7,18,38.9,2,7,28.6,7,7,100.0,0,4,4,5,2,5,3,5,-2
GSW,GSW @ DET,01/09/2025,W,12,25,8,18,44.4,3,10,30.0,6,7,85.7,2,11,13,6,5,0,2,8,-5
HOU,HOU @ MEM,01/09/2025,W,12,18,4,14,28.6,2,8,25.0,8,14,57.1,2,8,10,0,8,3,1,5,-5
UTA,UTA vs. MIA,01/09/2025,L,12,22,8,19,42.1,1,8,12.5,5,5,100.0,3,6,9,4,4,3,1,6,-7
TOR,TOR @ CLE,01/09/2025,L,12,23,10,19,52.6,1,6,16.7,2,4,50.0,3,7,10,6,5,2,1,5,-11
POR,POR @ DAL,01/09/2025,L,12,22,8,24,33.3,3,9,33.3,3,3,100.0,3,3,6,2,4,1,4,9,-14
CHI,CHI @ IND,01/08/2025,L,12,37,13,20,65.0,4,9,44.4,7,11,63.6,2,10,12,8,2,0,2,10,8
WAS,WAS @ PHI,01/08/2025,L,12,29,12,24,50.0,4,8,50.0,1,1,100.0,3,9,12,7,2,2,1,7,8
BKN,BKN vs. DET,01/08/2025,L,12,28,8,19,42.1,4,10,40.0,8,10,80.0,3,9,12,6,3,2,2,4,6
CLE,CLE vs. OKC,01/08/2025,W,12,26,10,19,52.6,2,5,40.0,4,6,66.7,4,6,10,5,5,3,1,6,6
NYK,NYK vs. TOR,01/08/2025,W,12,26,10,22,45.5,3,6,50.0,3,4,75.0,6,9,15,5,5,3,1,4,4
MIL,MIL vs. SAS,01/08/2025,W,12,30,11,21,52.4,4,9,44.4,4,6,66.7,2,11,13,5,4,4,2,8,3
NOP,NOP vs. POR,01/08/2025,L,12,24,10,21,47.6,3,10,30.0,1,3,33.3,2,9,11,3,3,3,0,4,3
DEN,DEN vs. LAC,01/08/2025,W,12,28,11,21,52.4,6,12,50.0,0,1,0.0,0,9,9,5,2,1,1,8,2
LAC,LAC @ DEN,01/08/2025,L,12,26,6,19,31.6,2,9,22.2,12,13,92.3,2,11,13,3,1,1,2,1,-2
SAS,SAS @ MIL,01/08/2025,L,12,27,8,24,33.3,3,15,20.0,8,10,80.0,4,8,12,4,4,3,0,4,-3
POR,POR @ NOP,01/08/2025,W,12,21,9,26,34.6,1,6,16.7,2,2,100.0,8,10,18,2,4,2,0,3,-3
TOR,TOR @ NYK,01/08/2025,L,12,22,8,19,42.1,4,9,44.4,2,2,100.0,1,6,7,3,4,4,1,3,-4
DET,DET @ BKN,01/08/2025,W,12,22,9,19,47.4,4,9,44.4,0,1,0.0,0,8,8,6,5,2,0,8,-6
OKC,OKC @ CLE,01/08/2025,L,12,20,7,17,41.2,2,6,33.3,4,4,100.0,2,4,6,6,4,3,1,5,-6
IND,IND vs. CHI,01/08/2025,W,12,29,9,23,39.1,1,5,20.0,10,17,58.8,5,9,14,7,3,0,0,7,-8
PHI,PHI vs. WAS,01/08/2025,W,12,21,6,16,37.5,2,7,28.6,7,10,70.0,1,7,8,3,4,0,3,3,-8
MIA,MIA @ GSW,01/07/2025,W,12,30,11,20,55.0,5,11,45.5,3,6,50.0,1,9,10,9,2,2,1,3,10
DAL,DAL vs. LAL,01/07/2025,W,12,29,12,20,60.0,4,8,50.0,1,1,100.0,3,7,10,8,5,4,0,3,8
BOS,BOS @ DEN,01/07/2025,W,12,30,10,20,50.0,4,8,50.0,6,7,85.7,3,10,13,7,5,2,2,3,7
CHA,CHA vs. PHX,01/07/2025,W,12,27,9,23,39.1,4,13,30.8,5,5,100.0,7,12,19,7,8,0,1,3,6
HOU,HOU @ WAS,01/07/2025,W,12,38,11,19,57.9,4,8,50.0,12,13,92.3,5,5,10,5,2,1,1,1,5
UTA,UTA vs. ATL,01/07/2025,L,12,32,12,24,50.0,3,9,33.3,5,5,100.0,3,9,12,7,3,1,0,6,1
NOP,NOP vs. MIN,01/07/2025,L,12,22,9,24,37.5,2,10,20.0,2,5,40.0,3,8,11,6,2,2,0,6,1
ATL,ATL @ UTA,01/07/2025,W,12,31,11,21,52.4,7,11,63.6,2,2,100.0,0,7,7,8,2,0,1,5,-1
MIN,MIN @ NOP,01/07/2025,W,12,21,8,19,42.1,0,4,0.0,5,7,71.4,3,11,14,5,4,1,3,4,-1
WAS,WAS vs. HOU,01/07/2025,L,12,33,13,25,52.0,5,11,45.5,2,2,100.0,4,3,7,8,1,1,1,6,-5
PHX,PHX @ CHA,01/07/2025,L,12,21,8,22,36.4,2,12,16.7,3,3,100.0,1,5,6,7,2,2,1,5,-6
DEN,DEN vs. BOS,01/07/2025,L,12,23,10,23,43.5,2,7,28.6,1,1,100.0,2,5,7,6,3,1,1,6,-7
LAL,LAL @ DAL,01/07/2025,L,12,21,7,14,50.0,3,9,33.3,4,6,66.7,0,4,4,4,4,2,1,2,-8
GSW,GSW vs. MIA,01/07/2025,L,12,20,9,21,42.9,1,11,9.1,1,1,100.0,1,10,11,4,3,1,0,5,-10
CHI,CHI vs. SAS,01/06/2025,W,12,32,9,20,45.0,5,8,62.5,9,10,90.0,3,10,13,4,3,3,1,4,17
SAC,SAC vs. MIA,01/06/2025,W,12,34,9,22,40.9,5,10,50.0,11,11,100.0,6,6,12,8,3,2,0,4,10
MEM,MEM vs. DAL,01/06/2025,W,12,32,12,21,57.1,3,8,37.5,5,6,83.3,2,8,10,9,4,6,0,5,8
IND,IND @ BKN,01/06/2025,W,12,35,12,18,66.7,5,8,62.5,6,7,85.7,1,8,9,7,2,1,3,6,6
PHX,PHX @ PHI,01/06/2025,W,12,31,12,19,63.2,5,8,62.5,2,3,66.7,1,7,8,12,3,1,1,5,5
DET,DET vs. POR,01/06/2025,W,12,30,10,26,38.5,4,12,33.3,6,8,75.0,8,10,18,6,1,1,3,3,5
ORL,ORL @ NYK,01/06/2025,W,12,28,8,15,53.3,4,5,80.0,8,10,80.0,0,8,8,8,3,3,0,5,2
MIN,MIN vs. LAC,01/06/2025,W,12,31,11,21,52.4,5,8,62.5,4,6,66.7,4,12,16,5,5,1,2,9,1
TOR,TOR vs. MIL,01/06/2025,L,12,29,10,23,43.5,5,9,55.6,4,5,80.0,3,9,12,9,4,0,2,4,0
MIL,MIL @ TOR,01/06/2025,W,12,29,12,23,52.2,4,11,36.4,1,2,50.0,2,10,12,8,4,2,4,5,0
LAC,LAC @ MIN,01/06/2025,L,12,30,10,28,35.7,2,8,25.0,8,10,80.0,6,6,12,4,1,5,3,4,-1
NYK,NYK vs. ORL,01/06/2025,L,12,26,9,16,56.3,1,4,25.0,7,10,70.0,0,6,6,2,3,1,2,7,-2
PHI,PHI vs. PHX,01/06/2025,L,12,26,8,20,40.0,5,9,55.6,5,7,71.4,3,5,8,5,2,1,1,4,-5
POR,POR @ DET,01/06/2025,L,12,25,10,23,43.5,5,9,55.6,0,0,0.0,0,9,9,4,2,0,2,6,-5
BKN,BKN vs. IND,01/06/2025,L,12,29,12,27,44.4,2,8,25.0,3,4,75.0,6,5,11,4,2,1,0,6,-6
DAL,DAL @ MEM,01/06/2025,L,12,24,8,19,42.1,5,10,50.0,3,4,75.0,3,7,10,7,7,2,3,5,-8
MIA,MIA @ SAC,01/06/2025,L,12,24,10,20,50.0,2,9,22.2,2,2,100.0,2,5,7,3,5,3,1,7,-10
SAS,SAS @ CHI,01/06/2025,L,12,15,6,21,28.6,1,9,11.1,2,6,33.3,2,7,9,2,6,1,5,9,-17
OKC,OKC vs. BOS,01/05/2025,W,12,29,10,16,62.5,5,7,71.4,4,5,80.0,0,12,12,4,7,4,3,4,17
UTA,UTA @ ORL,01/05/2025,W,12,34,12,20,60.0,4,6,66.7,6,6,100.0,2,8,10,6,6,1,1,8,4
CHA,CHA @ CLE,01/05/2025,L,12,27,11,23,47.8,3,10,30.0,2,4,50.0,2,11,13,7,3,2,1,6,3
HOU,HOU vs. LAL,01/05/2025,W,12,28,11,26,42.3,3,9,33.3,3,5,60.0,5,7,12,4,0,2,1,6,2
WAS,WAS vs. NOP,01/05/2025,L,12,28,9,24,37.5,3,12,25.0,7,8,87.5,4,7,11,4,1,4,1,5,2
GSW,GSW vs. SAC,01/05/2025,L,12,24,10,22,45.5,2,9,22.2,2,5,40.0,3,6,9,7,3,4,1,2,0
SAC,SAC @ GSW,01/05/2025,W,12,24,8,18,44.4,5,9,55.6,3,3,100.0,4,8,12,7,6,3,1,6,0
LAL,LAL @ HOU,01/05/2025,L,12,26,7,18,38.9,3,7,42.9,9,9,100.0,3,10,13,4,4,0,2,8,-2
NOP,NOP @ WAS,01/05/2025,W,12,26,9,21,42.9,4,11,36.4,4,6,66.7,4,12,16,7,5,1,2,5,-2
CLE,CLE vs. CHA,01/05/2025,W,12,24,8,21,38.1,3,8,37.5,5,7,71.4,2,7,9,5,4,1,0,4,-3
ORL,ORL vs. UTA,01/05/2025,L,12,30,9,23,39.1,5,15,33.3,7,9,77.8,3,6,9,8,2,2,0,8,-4
BOS,BOS @ OKC,01/05/2025,L,12,12,3,18,16.7,2,11,18.2,4,4,100.0,3,6,9,2,7,2,0,7,-17
DEN,DEN @ SAS,01/04/2025,W,12,27,9,21,42.9,4,6,66.7,5,8,62.5,3,10,13,6,1,2,4,3,11
IND,IND vs. PHX,01/04/2025,W,12,30,12,21,57.1,4,8,50.0,2,2,100.0,3,9,12,7,3,0,0,5,6
UTA,UTA @ MIA,01/04/2025,W,12,38,14,23,60.9,6,13,46.2,4,4,100.0,0,5,5,9,1,5,1,6,4
LAC,LAC vs. ATL,01/04/2025,W,12,33,14,20,70.0,2,6,33.3,3,4,75.0,1,10,11,10,6,3,1,5,4
PHI,PHI @ BKN,01/04/2025,W,12,32,12,18,66.7,5,10,50.0,3,5,60.0,2,13,15,9,7,2,1,6,4
POR,POR @ MIL,01/04/2025,W,12,30,9,17,52.9,3,8,37.5,9,11,81.8,2,10,12,3,4,2,1,2,4
NYK,NYK @ CHI,01/04/2025,L,12,37,16,24,66.7,2,6,33.3,3,6,50.0,5,8,13,8,3,0,1,6,2
GSW,GSW vs. MEM,01/04/2025,W,12,29,12,19,63.2,4,8,50.0,1,2,50.0,2,6,8,8,4,3,1,4,2
MIN,MIN @ DET,01/04/2025,L,12,24,8,23,34.8,1,9,11.1,7,7,100.0,4,9,13,4,3,2,0,8,1
DET,DET vs. MIN,01/04/2025,W,12,23,7,19,36.8,2,8,25.0,7,8,87.5,2,8,10,4,3,2,0,5,-1
CHI,CHI vs. NYK,01/04/2025,W,12,35,12,23,52.2,5,10,50.0,6,7,85.7,1,5,6,9,2,2,1,6,-2
MEM,MEM @ GSW,01/04/2025,L,12,27,12,22,54.5,0,5,0.0,3,4,75.0,3,6,9,10,4,2,0,6,-2
MIA,MIA vs. UTA,01/04/2025,L,12,34,14,19,73.7,1,2,50.0,5,8,62.5,0,8,8,10,5,1,2,4,-4
ATL,ATL @ LAC,01/04/2025,L,12,29,10,21,47.6,4,10,40.0,5,5,100.0,1,6,7,9,4,3,2,3,-4
