TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
ATL,ATL vs. CHI,03/03/2022,W,12,27,8,22,36.4,3,7,42.9,8,8,100.0,1,5,6,5,0,3,1,3,-1
LAC,LAC vs. LAL,03/03/2022,W,12,30,11,22,50.0,6,11,54.5,2,2,100.0,4,7,11,7,4,3,0,8,-2
GSW,GSW @ DAL,03/03/2022,L,12,27,11,21,52.4,3,7,42.9,2,2,100.0,3,8,11,5,4,1,2,6,-3
BOS,BOS vs. MEM,03/03/2022,W,12,21,8,20,40.0,3,10,30.0,2,3,66.7,3,9,12,6,5,0,2,3,-4
BKN,BKN vs. MIA,03/03/2022,L,12,32,13,20,65.0,5,8,62.5,1,1,100.0,1,5,6,9,4,0,2,7,-5
DET,DET @ TOR,03/03/2022,W,12,29,10,22,45.5,2,7,28.6,7,9,77.8,3,4,7,6,2,1,2,7,-6
SAS,SAS vs. SAC,03/03/2022,L,12,24,10,22,45.5,2,5,40.0,2,6,33.3,2,6,8,7,2,2,1,4,-10
PHX,PHX vs. POR,03/02/2022,W,12,34,11,22,50.0,5,11,45.5,7,7,100.0,3,9,12,9,4,5,2,6,14
MIA,MIA @ MIL,03/02/2022,L,12,38,14,24,58.3,7,10,70.0,3,3,100.0,4,8,12,6,4,3,1,5,10
UTA,UTA @ HOU,03/02/2022,W,12,41,16,21,76.2,4,9,44.4,5,5,100.0,1,8,9,12,4,3,0,5,8
CHA,CHA @ CLE,03/02/2022,W,12,26,10,21,47.6,3,7,42.9,3,5,60.0,4,9,13,7,5,4,1,5,8
NOP,NOP vs. SAC,03/02/2022,W,12,34,13,23,56.5,3,9,33.3,5,5,100.0,3,10,13,7,4,0,3,5,6
IND,IND @ ORL,03/02/2022,W,12,36,14,23,60.9,4,9,44.4,4,6,66.7,5,6,11,9,7,5,2,5,5
DEN,DEN vs. OKC,03/02/2022,L,12,33,12,18,66.7,3,8,37.5,6,7,85.7,1,11,12,9,5,0,1,8,2
PHI,PHI vs. NYK,03/02/2022,W,12,30,12,22,54.5,2,7,28.6,4,4,100.0,2,9,11,4,4,1,3,7,1
NYK,NYK @ PHI,03/02/2022,L,12,29,10,23,43.5,1,6,16.7,8,12,66.7,4,8,12,5,4,3,1,4,-1
OKC,OKC @ DEN,03/02/2022,W,12,31,9,23,39.1,4,7,57.1,9,13,69.2,4,6,10,6,0,3,0,4,-2
ORL,ORL vs. IND,03/02/2022,L,12,31,11,20,55.0,2,3,66.7,7,8,87.5,3,6,9,7,7,6,0,5,-5
SAC,SAC @ NOP,03/02/2022,L,12,28,12,26,46.2,1,8,12.5,3,5,60.0,4,6,10,7,2,2,1,7,-6
HOU,HOU vs. UTA,03/02/2022,L,12,33,12,23,52.2,7,13,53.8,2,4,50.0,1,3,4,6,4,4,0,6,-8
CLE,CLE vs. CHA,03/02/2022,L,12,18,8,18,44.4,0,5,0.0,2,2,100.0,0,8,8,5,5,4,0,4,-8
MIL,MIL vs. MIA,03/02/2022,W,12,28,10,20,50.0,4,8,50.0,4,4,100.0,2,5,7,4,5,2,0,6,-10
POR,POR @ PHX,03/02/2022,L,12,20,9,21,42.9,0,6,0.0,2,4,50.0,2,5,7,5,6,2,1,6,-14
BKN,BKN @ TOR,03/01/2022,L,12,34,13,19,68.4,2,4,50.0,6,8,75.0,2,8,10,5,2,1,0,3,11
DAL,DAL @ LAL,03/01/2022,W,12,41,14,24,58.3,6,13,46.2,7,10,70.0,2,9,11,9,2,1,2,6,10
ATL,ATL @ BOS,03/01/2022,L,12,37,14,19,73.7,4,7,57.1,5,6,83.3,0,6,6,4,4,4,1,7,5
MIN,MIN vs. GSW,03/01/2022,W,12,34,12,21,57.1,4,9,44.4,6,6,100.0,4,7,11,7,7,3,0,5,5
DET,DET @ WAS,03/01/2022,L,12,40,15,24,62.5,5,8,62.5,5,6,83.3,3,6,9,9,0,3,0,7,4
HOU,HOU vs. LAC,03/01/2022,L,12,23,8,23,34.8,5,14,35.7,2,3,66.7,2,10,12,6,5,3,2,5,3
LAC,LAC @ HOU,03/01/2022,W,12,20,7,24,29.2,2,7,28.6,4,4,100.0,6,12,18,4,5,3,3,4,-3
WAS,WAS vs. DET,03/01/2022,W,12,36,14,21,66.7,3,6,50.0,5,9,55.6,4,5,9,10,4,0,3,7,-4
BOS,BOS vs. ATL,03/01/2022,W,12,32,9,18,50.0,4,11,36.4,10,10,100.0,3,4,7,8,5,2,1,6,-5
GSW,GSW @ MIN,03/01/2022,L,12,29,10,24,41.7,5,15,33.3,4,4,100.0,4,4,8,6,5,6,0,7,-5
LAL,LAL vs. DAL,03/01/2022,L,12,31,12,24,50.0,3,8,37.5,4,6,66.7,1,7,8,7,1,1,2,5,-10
TOR,TOR vs. BKN,03/01/2022,W,12,23,10,19,52.6,1,5,20.0,2,3,66.7,1,4,5,8,3,1,0,5,-11
MIL,MIL vs. CHA,02/28/2022,W,12,44,13,23,56.5,7,15,46.7,11,11,100.0,2,13,15,11,2,2,1,8,23
MIN,MIN @ CLE,02/28/2022,W,12,38,15,22,68.2,4,11,36.4,4,5,80.0,5,4,9,11,5,4,0,9,14
TOR,TOR @ BKN,02/28/2022,W,12,29,13,24,54.2,2,4,50.0,1,1,100.0,4,5,9,6,6,5,1,7,8
OKC,OKC vs. SAC,02/28/2022,L,12,27,9,25,36.0,2,8,25.0,7,8,87.5,4,11,15,8,1,2,1,7,3
MEM,MEM vs. SAS,02/28/2022,W,12,26,10,25,40.0,5,11,45.5,1,4,25.0,5,13,18,5,5,1,0,4,2
CHI,CHI @ MIA,02/28/2022,L,12,25,10,23,43.5,0,5,0.0,5,7,71.4,3,9,12,4,1,3,2,3,0
MIA,MIA vs. CHI,02/28/2022,W,12,25,9,21,42.9,4,9,44.4,3,4,75.0,3,9,12,6,4,0,3,6,0
IND,IND @ ORL,02/28/2022,L,12,24,9,20,45.0,3,10,30.0,3,4,75.0,1,11,12,6,5,1,1,3,0
ORL,ORL vs. IND,02/28/2022,W,12,24,10,25,40.0,3,10,30.0,1,1,100.0,3,9,12,7,4,2,0,3,0
SAS,SAS @ MEM,02/28/2022,L,12,24,10,28,35.7,1,7,14.3,3,4,75.0,4,9,13,7,1,4,0,2,-2
SAC,SAC @ OKC,02/28/2022,W,12,24,9,20,45.0,1,7,14.3,5,7,71.4,2,9,11,6,5,0,4,8,-3
BKN,BKN vs. TOR,02/28/2022,L,12,21,7,20,35.0,2,7,28.6,5,6,83.3,5,5,10,6,8,1,0,4,-8
CLE,CLE vs. MIN,02/28/2022,L,12,24,8,13,61.5,4,5,80.0,4,6,66.7,1,2,3,5,7,1,0,3,-14
CHA,CHA @ MIL,02/28/2022,L,12,21,7,22,31.8,2,7,28.6,5,7,71.4,1,6,7,4,3,1,0,10,-23
IND,IND vs. BOS,02/27/2022,W,12,39,15,25,60.0,8,11,72.7,1,2,50.0,3,10,13,10,3,2,0,4,14
DEN,DEN @ POR,02/27/2022,W,12,33,12,22,54.5,2,9,22.2,7,8,87.5,2,14,16,7,4,4,0,6,12
NOP,NOP @ LAL,02/27/2022,W,12,27,11,24,45.8,2,8,25.0,3,6,50.0,3,10,13,4,2,5,1,4,7
PHI,PHI @ NYK,02/27/2022,W,12,27,10,21,47.6,1,8,12.5,6,7,85.7,2,8,10,8,3,5,2,4,6
LAC,LAC @ HOU,02/27/2022,W,12,27,9,20,45.0,3,8,37.5,6,10,60.0,1,12,13,6,4,2,4,7,5
PHX,PHX vs. UTA,02/27/2022,L,12,28,9,20,45.0,0,5,0.0,10,10,100.0,3,8,11,5,2,2,2,3,4
DET,DET @ CHA,02/27/2022,W,12,27,10,26,38.5,5,11,45.5,2,5,40.0,5,8,13,6,4,5,1,6,1
DAL,DAL @ GSW,02/27/2022,W,12,24,10,20,50.0,4,11,36.4,0,1,0.0,0,11,11,5,5,2,0,2,1
CHA,CHA vs. DET,02/27/2022,L,12,26,10,22,45.5,4,8,50.0,2,5,40.0,3,11,14,5,6,1,2,4,-1
GSW,GSW vs. DAL,02/27/2022,L,12,23,10,24,41.7,1,11,9.1,2,3,66.7,3,9,12,6,4,4,0,5,-1
UTA,UTA @ PHX,02/27/2022,W,12,24,11,29,37.9,2,8,25.0,0,1,0.0,6,6,12,6,4,2,0,7,-4
HOU,HOU vs. LAC,02/27/2022,L,12,22,8,21,38.1,2,8,25.0,4,6,66.7,0,10,10,5,2,2,0,6,-5
NYK,NYK vs. PHI,02/27/2022,L,12,21,8,17,47.1,2,5,40.0,3,6,50.0,2,9,11,4,7,2,0,4,-6
LAL,LAL vs. NOP,02/27/2022,L,12,20,8,22,36.4,2,6,33.3,2,2,100.0,1,10,11,2,7,2,0,3,-7
POR,POR vs. DEN,02/27/2022,L,12,21,7,26,26.9,0,10,0.0,7,9,77.8,6,7,13,3,4,4,0,7,-12
BOS,BOS @ IND,02/27/2022,L,12,25,10,23,43.5,3,14,21.4,2,2,100.0,2,6,8,9,2,2,5,1,-14
MIA,MIA vs. SAS,02/26/2022,W,12,33,11,18,61.1,1,5,20.0,10,14,71.4,0,6,6,6,4,2,2,5,15
ATL,ATL vs. TOR,02/26/2022,W,12,34,12,19,63.2,2,7,28.6,8,10,80.0,1,12,13,5,4,1,2,6,13
SAC,SAC @ DEN,02/26/2022,L,12,29,9,21,42.9,3,7,42.9,8,11,72.7,2,8,10,7,3,2,1,6,8
CLE,CLE vs. WAS,02/26/2022,W,12,22,9,22,40.9,2,8,25.0,2,2,100.0,2,9,11,8,2,3,2,4,3
CHI,CHI vs. MEM,02/26/2022,L,12,30,11,21,52.4,4,6,66.7,4,7,57.1,1,6,7,4,3,2,0,2,2
DET,DET vs. BOS,02/26/2022,L,12,28,11,28,39.3,4,10,40.0,2,3,66.7,5,10,15,7,3,0,2,6,2
BKN,BKN @ MIL,02/26/2022,W,12,28,13,25,52.0,2,8,25.0,0,1,0.0,2,7,9,6,2,3,2,4,1
MIL,MIL vs. BKN,02/26/2022,L,12,27,10,22,45.5,6,10,60.0,1,2,50.0,1,10,11,5,4,1,0,3,-1
MEM,MEM @ CHI,02/26/2022,W,12,28,12,23,52.2,2,6,33.3,2,2,100.0,4,9,13,7,6,1,1,6,-2
BOS,BOS @ DET,02/26/2022,W,12,26,9,24,37.5,2,7,28.6,6,8,75.0,3,7,10,7,1,0,3,4,-2
WAS,WAS @ CLE,02/26/2022,L,12,19,8,18,44.4,3,7,42.9,0,1,0.0,1,9,10,7,7,1,1,6,-3
DEN,DEN vs. SAC,02/26/2022,W,12,21,7,18,38.9,2,6,33.3,5,8,62.5,1,11,12,3,8,2,1,9,-8
TOR,TOR @ ATL,02/26/2022,L,12,21,6,22,27.3,3,6,50.0,6,8,75.0,2,6,8,5,3,1,0,8,-13
SAS,SAS @ MIA,02/26/2022,L,12,18,7,17,41.2,1,4,25.0,3,4,75.0,2,9,11,4,11,0,0,12,-15
OKC,OKC @ IND,02/25/2022,W,12,40,15,23,65.2,3,5,60.0,7,8,87.5,3,12,15,9,2,2,1,6,15
CHA,CHA vs. TOR,02/25/2022,W,12,42,18,25,72.0,5,9,55.6,1,4,25.0,3,11,14,11,2,1,2,1,14
ORL,ORL vs. HOU,02/25/2022,W,12,31,11,22,50.0,4,9,44.4,5,7,71.4,2,12,14,6,5,3,3,2,13
MIA,MIA @ NYK,02/25/2022,W,12,35,11,20,55.0,5,11,45.5,8,10,80.0,0,11,11,9,3,5,1,8,12
LAC,LAC @ LAL,02/25/2022,W,12,33,13,20,65.0,4,8,50.0,3,6,50.0,2,10,12,8,5,2,3,5,8
SAS,SAS @ WAS,02/25/2022,W,12,45,17,26,65.4,3,4,75.0,8,11,72.7,6,8,14,10,3,0,1,5,7
PHI,PHI @ MIN,02/25/2022,W,12,31,10,25,40.0,3,12,25.0,8,10,80.0,4,9,13,7,1,4,0,6,7
PHX,PHX vs. NOP,02/25/2022,L,12,28,9,17,52.9,5,10,50.0,5,6,83.3,2,9,11,8,8,1,1,8,6
DAL,DAL @ UTA,02/25/2022,L,12,33,12,23,52.2,4,10,40.0,5,5,100.0,3,3,6,4,4,4,1,7,4
UTA,UTA vs. DAL,02/25/2022,W,12,29,8,14,57.1,2,6,33.3,11,11,100.0,2,8,10,4,9,4,1,6,-4
NOP,NOP @ PHX,02/25/2022,W,12,22,8,24,33.3,1,6,16.7,5,8,62.5,6,6,12,4,5,5,0,3,-6
WAS,WAS vs. SAS,02/25/2022,L,12,38,14,24,58.3,6,9,66.7,4,6,66.7,0,3,3,9,0,1,2,6,-7
MIN,MIN vs. PHI,02/25/2022,L,12,24,8,22,36.4,2,9,22.2,6,8,75.0,5,11,16,6,6,0,1,8,-7
LAL,LAL vs. LAC,02/25/2022,L,12,25,10,23,43.5,3,6,50.0,2,3,66.7,3,6,9,4,4,1,1,5,-8
NYK,NYK vs. MIA,02/25/2022,L,12,23,7,19,36.8,5,9,55.6,4,7,57.1,2,7,9,4,6,1,0,10,-12
HOU,HOU @ ORL,02/25/2022,L,12,18,8,22,36.4,2,12,16.7,0,2,0.0,2,8,10,3,7,2,0,6,-13
TOR,TOR @ CHA,02/25/2022,L,12,28,12,24,50.0,3,7,42.9,1,2,50.0,1,5,6,6,1,0,0,3,-14
IND,IND vs. OKC,02/25/2022,L,12,25,9,22,40.9,2,9,22.2,5,8,62.5,4,5,9,6,4,1,1,6,-15
GSW,GSW @ POR,02/24/2022,W,12,39,10,16,62.5,4,9,44.4,15,18,83.3,2,9,11,10,3,2,2,6,14
OKC,OKC vs. PHX,02/24/2022,L,12,31,13,25,52.0,1,7,14.3,4,5,80.0,3,14,17,3,5,5,0,3,14
MIN,MIN vs. MEM,02/24/2022,W,12,32,13,25,52.0,5,13,38.5,1,4,25.0,3,8,11,5,4,2,2,6,7
SAC,SAC vs. DEN,02/24/2022,L,12,33,13,24,54.2,2,5,40.0,5,7,71.4,1,10,11,8,2,1,0,3,5
ATL,ATL @ CHI,02/24/2022,L,12,31,13,28,46.4,2,9,22.2,3,4,75.0,6,6,12,10,2,1,1,7,3
DET,DET vs. CLE,02/24/2022,W,12,25,9,24,37.5,3,10,30.0,4,4,100.0,3,9,12,7,4,2,3,6,3
BOS,BOS @ BKN,02/24/2022,W,12,32,12,23,52.2,5,9,55.6,3,4,75.0,3,7,10,7,3,1,0,6,2
BKN,BKN vs. BOS,02/24/2022,L,12,30,10,24,41.7,2,8,25.0,8,11,72.7,3,8,11,7,2,1,1,2,-2
CHI,CHI vs. ATL,02/24/2022,W,12,28,9,18,50.0,1,5,20.0,9,10,90.0,1,8,9,5,4,2,1,2,-3
CLE,CLE @ DET,02/24/2022,L,12,22,6,17,35.3,2,8,25.0,8,9,88.9,1,8,9,3,4,1,1,5,-3
DEN,DEN @ SAC,02/24/2022,W,12,28,12,24,50.0,3,10,30.0,1,2,50.0,0,10,10,8,4,2,1,7,-5
MEM,MEM @ MIN,02/24/2022,L,12,25,8,25,32.0,2,9,22.2,7,10,70.0,7,7,14,5,6,3,1,4,-7
POR,POR vs. GSW,02/24/2022,L,12,25,7,21,33.3,4,12,33.3,7,7,100.0,3,3,6,5,4,0,0,10,-14
PHX,PHX @ OKC,02/24/2022,W,12,17,7,22,31.8,1,9,11.1,2,2,100.0,1,8,9,5,6,3,3,5,-14
CHA,CHA vs. MIA,02/17/2022,L,12,24,9,19,47.4,4,10,40.0,2,3,66.7,2,10,12,6,4,2,1,8,14
PHI,PHI @ MIL,02/17/2022,W,12,45,16,23,69.6,5,9,55.6,8,9,88.9,2,8,10,8,2,0,1,6,11
WAS,WAS @ BKN,02/17/2022,W,12,29,12,23,52.2,2,5,40.0,3,4,75.0,2,13,15,6,6,3,4,5,6
NOP,NOP vs. DAL,02/17/2022,L,12,31,11,23,47.8,4,8,50.0,5,5,100.0,3,8,11,9,2,3,0,4,5
LAC,LAC vs. HOU,02/17/2022,W,12,35,14,25,56.0,6,11,54.5,1,1,100.0,3,8,11,11,4,2,2,3,3
HOU,HOU @ LAC,02/17/2022,L,12,32,11,20,55.0,6,8,75.0,4,5,80.0,1,6,7,9,3,2,2,2,-3
DAL,DAL @ NOP,02/17/2022,W,12,26,9,20,45.0,3,12,25.0,5,5,100.0,2,8,10,5,5,1,2,5,-5
BKN,BKN vs. WAS,02/17/2022,L,12,23,8,24,33.3,4,7,57.1,3,5,60.0,4,7,11,6,5,3,4,5,-6
MIL,MIL vs. PHI,02/17/2022,L,12,34,12,23,52.2,2,8,25.0,8,10,80.0,2,5,7,6,2,2,0,8,-11
MIA,MIA @ CHA,02/17/2022,W,12,10,3,17,17.6,0,8,0.0,4,6,66.7,3,8,11,1,5,2,0,5,-14
SAS,SAS @ OKC,02/16/2022,W,12,39,15,26,57.7,5,10,50.0,4,5,80.0,1,12,13,12,1,2,2,4,10
MIN,MIN vs. TOR,02/16/2022,L,12,28,12,22,54.5,4,10,40.0,0,2,0.0,0,11,11,11,3,1,4,4,9
ATL,ATL @ ORL,02/16/2022,W,12,35,12,27,44.4,6,9,66.7,5,6,83.3,5,4,9,4,1,4,1,5,7
POR,POR @ MEM,02/16/2022,W,12,32,13,24,54.2,2,9,22.2,4,8,50.0,4,12,16,7,1,1,4,4,7
UTA,UTA @ LAL,02/16/2022,L,12,26,11,21,52.4,3,7,42.9,1,2,50.0,3,10,13,4,2,1,2,5,7
IND,IND vs. WAS,02/16/2022,W,12,31,14,23,60.9,1,6,16.7,2,7,28.6,2,9,11,8,2,4,1,5,5
HOU,HOU @ PHX,02/16/2022,L,12,35,12,26,46.2,3,10,30.0,8,9,88.9,4,15,19,10,4,1,0,7,3
CHI,CHI vs. SAC,02/16/2022,W,12,32,13,24,54.2,3,6,50.0,3,3,100.0,3,7,10,7,2,2,0,5,3
BOS,BOS vs. DET,02/16/2022,L,12,27,10,17,58.8,2,5,40.0,5,6,83.3,0,8,8,6,6,3,1,5,2
GSW,GSW vs. DEN,02/16/2022,L,12,30,13,22,59.1,1,7,14.3,3,5,60.0,0,6,6,6,1,5,3,5,1
NYK,NYK vs. BKN,02/16/2022,L,12,27,10,21,47.6,5,12,41.7,2,2,100.0,0,11,11,9,3,3,1,4,1
DEN,DEN @ GSW,02/16/2022,W,12,29,11,26,42.3,4,10,40.0,3,4,75.0,5,8,13,7,6,0,1,4,-1
BKN,BKN @ NYK,02/16/2022,W,12,26,10,20,50.0,3,6,50.0,3,7,42.9,1,10,11,5,3,2,1,2,-1
DET,DET @ BOS,02/16/2022,W,12,25,9,23,39.1,3,8,37.5,4,7,57.1,6,6,12,6,6,4,0,4,-2
PHX,PHX vs. HOU,02/16/2022,W,12,32,12,26,46.2,1,7,14.3,7,11,63.6,2,8,10,7,1,3,3,6,-3
SAC,SAC @ CHI,02/16/2022,L,12,29,9,17,52.9,4,10,40.0,7,8,87.5,1,8,9,7,5,2,1,3,-3
WAS,WAS @ IND,02/16/2022,L,12,26,9,21,42.9,5,9,55.6,3,6,50.0,3,8,11,6,4,1,0,7,-5
ORL,ORL vs. ATL,02/16/2022,L,12,28,10,21,47.6,5,11,45.5,3,3,100.0,2,10,12,6,7,0,1,4,-7
MEM,MEM vs. POR,02/16/2022,L,12,25,9,26,34.6,3,10,30.0,4,6,66.7,3,8,11,7,2,1,1,7,-7
LAL,LAL vs. UTA,02/16/2022,W,12,19,9,24,37.5,1,12,8.3,0,0,0.0,4,7,11,5,1,1,3,3,-7
TOR,TOR @ MIN,02/16/2022,W,12,19,9,24,37.5,0,7,0.0,1,3,33.3,3,11,14,2,3,0,2,3,-9
OKC,OKC vs. SAS,02/16/2022,L,12,29,11,25,44.0,3,10,30.0,4,6,66.7,3,9,12,6,3,1,1,4,-10
BOS,BOS @ PHI,02/15/2022,W,12,37,12,21,57.1,6,10,60.0,7,10,70.0,2,10,12,4,1,1,0,7,17
PHX,PHX vs. LAC,02/15/2022,W,12,31,13,21,61.9,1,5,20.0,4,4,100.0,1,12,13,10,4,2,2,3,10
CHA,CHA @ MIN,02/15/2022,L,12,34,12,27,44.4,3,6,50.0,7,7,100.0,6,14,20,9,4,2,2,13,9
ATL,ATL vs. CLE,02/15/2022,W,12,32,14,21,66.7,2,5,40.0,2,2,100.0,1,8,9,7,4,1,1,5,7
MIA,MIA vs. DAL,02/15/2022,L,12,31,11,23,47.8,4,9,44.4,5,7,71.4,5,10,15,6,2,0,0,6,3
MEM,MEM @ NOP,02/15/2022,W,12,28,10,26,38.5,3,7,42.9,5,6,83.3,6,10,16,6,5,2,2,7,2
IND,IND @ MIL,02/15/2022,L,12,36,15,27,55.6,5,12,41.7,1,1,100.0,3,5,8,11,3,5,1,4,1
MIL,MIL vs. IND,02/15/2022,W,12,35,15,24,62.5,5,9,55.6,0,0,0.0,4,8,12,10,6,2,0,1,-1
NOP,NOP vs. MEM,02/15/2022,L,12,26,9,24,37.5,0,5,0.0,8,10,80.0,3,7,10,2,4,4,3,6,-2
DAL,DAL @ MIA,02/15/2022,W,12,28,8,20,40.0,4,13,30.8,8,11,72.7,3,6,9,5,0,0,1,5,-3
CLE,CLE @ ATL,02/15/2022,L,12,25,9,19,47.4,2,8,25.0,5,6,83.3,2,3,5,5,4,3,1,5,-7
MIN,MIN vs. CHA,02/15/2022,W,12,25,5,19,26.3,0,8,0.0,15,23,65.2,2,7,9,4,2,2,2,6,-9
LAC,LAC @ PHX,02/15/2022,L,12,21,9,26,34.6,3,8,37.5,0,2,0.0,6,5,11,5,4,3,2,3,-10
PHI,PHI vs. BOS,02/15/2022,L,12,20,6,16,37.5,1,7,14.3,7,10,70.0,2,7,9,4,5,1,2,7,-17
POR,POR @ MIL,02/14/2022,W,12,40,16,28,57.1,6,12,50.0,2,2,100.0,4,12,16,8,2,2,1,5,16
UTA,UTA vs. HOU,02/14/2022,W,12,42,15,25,60.0,5,9,55.6,7,7,100.0,4,8,12,9,1,2,1,3,13
LAC,LAC vs. GSW,02/14/2022,W,12,27,10,20,50.0,3,8,37.5,4,7,57.1,1,8,9,7,3,2,1,5,5
NOP,NOP vs. TOR,02/14/2022,W,12,31,11,19,57.9,4,9,44.4,5,5,100.0,0,10,10,7,2,0,2,8,4
SAC,SAC @ BKN,02/14/2022,L,12,24,9,23,39.1,4,10,40.0,2,2,100.0,2,12,14,3,6,1,1,4,4
DET,DET @ WAS,02/14/2022,L,12,28,10,21,47.6,2,4,50.0,6,6,100.0,1,10,11,6,2,2,1,6,2
ORL,ORL @ DEN,02/14/2022,L,12,26,10,18,55.6,2,7,28.6,4,4,100.0,0,10,10,6,6,3,2,5,2
OKC,OKC @ NYK,02/14/2022,W,12,32,13,25,52.0,3,9,33.3,3,5,60.0,1,8,9,12,3,4,0,5,1
SAS,SAS @ CHI,02/14/2022,L,12,30,11,23,47.8,3,6,50.0,5,9,55.6,1,10,11,6,1,2,0,3,0
CHI,CHI vs. SAS,02/14/2022,W,12,30,10,25,40.0,3,8,37.5,7,7,100.0,3,12,15,5,2,1,0,7,0
NYK,NYK vs. OKC,02/14/2022,L,12,31,12,29,41.4,3,13,23.1,4,5,80.0,7,8,15,6,4,2,3,6,-1
WAS,WAS vs. DET,02/14/2022,W,12,26,9,23,39.1,2,9,22.2,6,7,85.7,2,8,10,6,3,1,0,4,-2
DEN,DEN vs. ORL,02/14/2022,W,12,24,9,24,37.5,3,12,25.0,3,3,100.0,5,8,13,1,5,3,0,3,-2
TOR,TOR @ NOP,02/14/2022,L,12,27,7,25,28.0,2,7,28.6,11,13,84.6,5,8,13,4,1,2,1,4,-4
BKN,BKN vs. SAC,02/14/2022,W,12,20,7,22,31.8,0,7,0.0,6,6,100.0,2,9,11,2,3,2,0,3,-4
GSW,GSW @ LAC,02/14/2022,L,12,22,8,19,42.1,2,6,33.3,4,4,100.0,2,8,10,2,6,2,1,7,-5
HOU,HOU @ UTA,02/14/2022,L,12,29,11,21,52.4,5,7,71.4,2,4,50.0,2,6,8,5,4,0,0,6,-13
MIL,MIL vs. POR,02/14/2022,L,12,24,8,24,33.3,4,13,30.8,4,4,100.0,3,6,9,3,4,1,1,4,-16
MIN,MIN @ IND,02/13/2022,W,12,41,13,20,65.0,4,8,50.0,11,12,91.7,3,10,13,6,4,2,3,6,16
BOS,BOS vs. ATL,02/13/2022,W,12,28,10,23,43.5,4,14,28.6,4,5,80.0,3,9,12,9,1,0,0,6,1
ATL,ATL @ BOS,02/13/2022,L,12,27,8,20,40.0,4,9,44.4,7,7,100.0,2,11,13,6,3,1,0,3,-1
IND,IND vs. MIN,02/13/2022,L,12,25,9,28,32.1,3,12,25.0,4,5,80.0,8,4,12,5,4,2,0,7,-16
MEM,MEM @ CHA,02/12/2022,W,12,38,14,26,53.8,5,10,50.0,5,7,71.4,4,13,17,11,3,3,3,6,10
TOR,TOR vs. DEN,02/12/2022,L,12,32,13,23,56.5,4,9,44.4,2,4,50.0,3,8,11,8,2,3,0,6,7
MIA,MIA vs. BKN,02/12/2022,W,12,38,13,19,68.4,4,7,57.1,8,10,80.0,3,10,13,6,4,1,1,6,6
CLE,CLE @ PHI,02/12/2022,L,12,28,12,19,63.2,3,7,42.9,1,1,100.0,0,8,8,7,3,0,1,4,6
PHX,PHX vs. ORL,02/12/2022,W,12,31,14,28,50.0,3,9,33.3,0,0,0.0,2,10,12,10,0,1,0,4,4
LAC,LAC @ DAL,02/12/2022,W,12,26,11,21,52.4,2,5,40.0,2,3,66.7,2,11,13,6,4,1,1,4,4
LAL,LAL @ GSW,02/12/2022,L,12,36,14,22,63.6,5,8,62.5,3,4,75.0,1,6,7,8,2,1,0,5,3
CHI,CHI vs. OKC,02/12/2022,W,12,28,9,23,39.1,1,8,12.5,9,12,75.0,2,11,13,5,3,2,2,4,3
NYK,NYK @ POR,02/12/2022,L,12,30,9,23,39.1,3,8,37.5,9,10,90.0,3,12,15,4,2,2,2,4,2
SAS,SAS @ NOP,02/12/2022,W,12,22,8,22,36.4,4,10,40.0,2,3,66.7,2,9,11,6,2,2,3,4,2
WAS,WAS vs. SAC,02/12/2022,L,12,36,12,27,44.4,6,13,46.2,6,9,66.7,5,5,10,9,0,5,1,7,1
SAC,SAC @ WAS,02/12/2022,W,12,35,9,17,52.9,5,7,71.4,12,13,92.3,3,9,12,6,5,0,0,6,-1
POR,POR vs. NYK,02/12/2022,W,12,28,10,23,43.5,5,14,35.7,3,3,100.0,1,11,12,8,2,0,0,8,-2
NOP,NOP vs. SAS,02/12/2022,L,12,20,9,27,33.3,1,7,14.3,1,1,100.0,5,10,15,5,3,1,1,3,-2
GSW,GSW vs. LAL,02/12/2022,W,12,33,13,23,56.5,3,9,33.3,4,8,50.0,4,8,12,9,2,1,0,5,-3
OKC,OKC @ CHI,02/12/2022,L,12,25,9,23,39.1,2,5,40.0,5,5,100.0,1,11,12,5,3,2,5,7,-3
ORL,ORL @ PHX,02/12/2022,L,12,27,10,22,45.5,4,10,40.0,3,5,60.0,1,11,12,7,3,0,0,1,-4
DAL,DAL vs. LAC,02/12/2022,L,12,22,9,27,33.3,4,13,30.8,0,0,0.0,6,6,12,4,2,0,0,5,-4
BKN,BKN @ MIA,02/12/2022,L,12,32,13,26,50.0,2,8,25.0,4,7,57.1,3,4,7,4,1,3,1,8,-6
PHI,PHI vs. CLE,02/12/2022,W,12,22,8,18,44.4,2,6,33.3,4,6,66.7,2,6,8,5,3,2,1,4,-6
DEN,DEN @ TOR,02/12/2022,W,12,25,8,17,47.1,2,9,22.2,7,7,100.0,1,8,9,7,5,2,1,4,-7
CHA,CHA vs. MEM,02/12/2022,L,12,28,10,25,40.0,4,11,36.4,4,6,66.7,4,9,13,6,4,1,2,6,-10
CHA,CHA @ DET,02/11/2022,W,12,43,16,26,61.5,6,14,42.9,5,7,71.4,4,12,16,10,4,3,0,6,17
