KEY,(H)PTS,(H)FGM,(H)FGA,(H)3PM,(H)3PA,(H)FTM,(H)FTA,(H)OREB,(H)DREB,(H)REB,(H)AST,(H)TOV,(H)STL,(H)BLK,(H)PF,(H)+/-,(A)PTS,(A)FGM,(A)FGA,(A)3PM,(A)3PA,(A)FTM,(A)FTA,(A)OREB,(A)DREB,(A)REB,(A)AST,(A)TOV,(A)STL,(A)BLK,(A)PF,(A)+/-,total_score,score_diff,abs_score_diff,total_pts_q123,pace,h_fg_pct,a_fg_pct,h_3p_pct,a_3p_pct,h_ft_pct,a_ft_pct,posted_total,season,under
BKN-CLE-12/16/2024,77.0,25.0,57.0,11.0,26.0,16.0,20.0,8.0,14.0,22.0,18.0,19.0,9.0,2.0,20.0,-27.0,104.0,36.0,59.0,17.0,36.0,15.0,18.0,8.0,18.0,26.0,27.0,15.0,13.0,3.0,16.0,27.0,231.0,-27.0,27.0,181.0,116.0,0.43859649122807015,0.6101694915254238,0.4230769230769231,0.4722222222222222,0.8,0.8333333333333334,215.5,2025,0.0
TOR-CHI-12/16/2024,84.0,32.0,70.0,4.0,19.0,16.0,21.0,8.0,26.0,34.0,19.0,15.0,5.0,5.0,14.0,-11.0,95.0,35.0,73.0,13.0,32.0,12.0,17.0,6.0,29.0,35.0,28.0,10.0,10.0,5.0,17.0,11.0,243.0,-11.0,11.0,179.0,143.0,0.45714285714285713,0.4794520547945205,0.21052631578947367,0.40625,0.7619047619047619,0.7058823529411765,239.5,2025,0.0
CHA-PHI-12/16/2024,79.0,30.0,62.0,8.0,26.0,11.0,19.0,4.0,23.0,27.0,24.0,13.0,8.0,8.0,16.0,-16.0,95.0,36.0,68.0,14.0,33.0,9.0,13.0,7.0,29.0,36.0,19.0,14.0,9.0,3.0,17.0,16.0,229.0,-16.0,16.0,174.0,130.0,0.4838709677419355,0.5294117647058824,0.3076923076923077,0.42424242424242425,0.5789473684210527,0.6923076923076923,219.5,2025,0.0
GSW-DAL-12/15/2024,107.0,39.0,81.0,22.0,43.0,7.0,10.0,11.0,13.0,24.0,32.0,5.0,6.0,2.0,10.0,-7.0,114.0,42.0,69.0,18.0,34.0,12.0,14.0,9.0,29.0,38.0,31.0,13.0,5.0,4.0,9.0,7.0,276.0,-7.0,7.0,221.0,150.0,0.48148148148148145,0.6086956521739131,0.5116279069767442,0.5294117647058824,0.7,0.8571428571428571,228.5,2025,0.0
PHX-POR-12/15/2024,83.0,31.0,66.0,12.0,31.0,9.0,12.0,9.0,25.0,34.0,18.0,9.0,5.0,1.0,6.0,4.0,79.0,33.0,71.0,9.0,34.0,4.0,5.0,9.0,27.0,36.0,24.0,11.0,5.0,4.0,17.0,-4.0,225.0,4.0,4.0,162.0,137.0,0.4696969696969697,0.4647887323943662,0.3870967741935484,0.2647058823529412,0.75,0.8,230.5,2025,1.0
WAS-BOS-12/15/2024,72.0,30.0,74.0,8.0,28.0,4.0,7.0,12.0,26.0,38.0,16.0,13.0,6.0,6.0,21.0,-19.0,91.0,32.0,70.0,15.0,34.0,12.0,21.0,9.0,31.0,40.0,19.0,12.0,8.0,4.0,11.0,19.0,210.0,-19.0,19.0,163.0,144.0,0.40540540540540543,0.45714285714285713,0.2857142857142857,0.4411764705882353,0.5714285714285714,0.5714285714285714,233.5,2025,1.0
LAL-MEM-12/15/2024,86.0,29.0,63.0,9.0,27.0,19.0,27.0,9.0,25.0,34.0,19.0,17.0,8.0,7.0,21.0,9.0,77.0,24.0,71.0,6.0,21.0,23.0,27.0,15.0,26.0,41.0,15.0,17.0,7.0,3.0,22.0,-9.0,226.0,9.0,9.0,163.0,134.0,0.4603174603174603,0.3380281690140845,0.3333333333333333,0.2857142857142857,0.7037037037037037,0.8518518518518519,237.5,2025,1.0
SAS-MIN-12/15/2024,70.0,28.0,70.0,8.0,33.0,6.0,7.0,12.0,30.0,42.0,26.0,14.0,5.0,7.0,12.0,-6.0,76.0,28.0,77.0,10.0,30.0,10.0,11.0,12.0,27.0,39.0,19.0,9.0,10.0,4.0,9.0,6.0,198.0,-6.0,6.0,146.0,147.0,0.4,0.36363636363636365,0.24242424242424243,0.3333333333333333,0.8571428571428571,0.9090909090909091,214.5,2025,1.0
IND-NOP-12/15/2024,99.0,34.0,62.0,14.0,29.0,17.0,18.0,4.0,25.0,29.0,27.0,12.0,7.0,8.0,17.0,19.0,80.0,29.0,74.0,8.0,24.0,14.0,19.0,16.0,21.0,37.0,14.0,15.0,9.0,3.0,14.0,-19.0,223.0,19.0,19.0,179.0,136.0,0.5483870967741935,0.3918918918918919,0.4827586206896552,0.3333333333333333,0.9444444444444444,0.7368421052631579,230.5,2025,1.0
ORL-NYK-12/15/2024,67.0,26.0,64.0,6.0,24.0,9.0,11.0,7.0,20.0,27.0,18.0,12.0,6.0,10.0,16.0,-8.0,75.0,26.0,58.0,8.0,18.0,15.0,18.0,7.0,29.0,36.0,18.0,13.0,7.0,1.0,13.0,8.0,191.0,-8.0,8.0,142.0,122.0,0.40625,0.4482758620689655,0.25,0.4444444444444444,0.8181818181818182,0.8333333333333334,213.5,2025,1.0
MIN-LAL-12/13/2024,77.0,30.0,69.0,8.0,27.0,9.0,12.0,9.0,27.0,36.0,15.0,10.0,8.0,3.0,12.0,11.0,66.0,26.0,67.0,5.0,23.0,9.0,15.0,13.0,28.0,41.0,11.0,16.0,5.0,3.0,12.0,-11.0,184.0,11.0,11.0,143.0,136.0,0.43478260869565216,0.3880597014925373,0.2962962962962963,0.21739130434782608,0.75,0.6,213.5,2025,1.0
PHI-IND-12/13/2024,83.0,30.0,68.0,8.0,19.0,15.0,20.0,13.0,28.0,41.0,15.0,14.0,5.0,3.0,11.0,-7.0,90.0,35.0,71.0,12.0,32.0,8.0,10.0,5.0,24.0,29.0,29.0,8.0,8.0,2.0,14.0,7.0,228.0,-7.0,7.0,173.0,139.0,0.4411764705882353,0.49295774647887325,0.42105263157894735,0.375,0.75,0.8,227.5,2025,0.0
POR-SAS-12/13/2024,88.0,34.0,65.0,13.0,31.0,7.0,8.0,6.0,24.0,30.0,23.0,12.0,6.0,4.0,15.0,8.0,80.0,31.0,64.0,8.0,19.0,10.0,13.0,9.0,22.0,31.0,24.0,12.0,3.0,5.0,9.0,-8.0,234.0,8.0,8.0,168.0,129.0,0.5230769230769231,0.484375,0.41935483870967744,0.42105263157894735,0.875,0.7692307692307693,226.5,2025,0.0
DEN-LAC-12/13/2024,83.0,29.0,58.0,7.0,23.0,18.0,23.0,4.0,30.0,34.0,16.0,18.0,12.0,1.0,13.0,14.0,69.0,27.0,61.0,9.0,31.0,6.0,13.0,3.0,21.0,24.0,19.0,15.0,15.0,1.0,16.0,-14.0,218.0,14.0,14.0,152.0,119.0,0.5,0.4426229508196721,0.30434782608695654,0.2903225806451613,0.782608695652174,0.46153846153846156,227.5,2025,1.0
CHI-CHA-12/13/2024,82.0,30.0,78.0,11.0,42.0,11.0,13.0,14.0,31.0,45.0,22.0,11.0,9.0,9.0,13.0,15.0,67.0,27.0,76.0,5.0,31.0,8.0,11.0,13.0,30.0,43.0,16.0,14.0,4.0,5.0,12.0,-15.0,204.0,15.0,15.0,149.0,154.0,0.38461538461538464,0.35526315789473684,0.2619047619047619,0.16129032258064516,0.8461538461538461,0.7272727272727273,232.5,2025,1.0
MEM-BKN-12/13/2024,107.0,40.0,77.0,15.0,30.0,12.0,18.0,9.0,28.0,37.0,25.0,9.0,7.0,3.0,15.0,12.0,95.0,34.0,74.0,16.0,41.0,11.0,15.0,8.0,25.0,33.0,23.0,13.0,7.0,5.0,16.0,-12.0,254.0,12.0,12.0,202.0,151.0,0.5194805194805194,0.4594594594594595,0.5,0.3902439024390244,0.6666666666666666,0.7333333333333333,226.5,2025,0.0
UTA-PHX-12/13/2024,105.0,36.0,61.0,21.0,32.0,12.0,14.0,6.0,18.0,24.0,26.0,12.0,3.0,5.0,13.0,-7.0,112.0,40.0,68.0,18.0,32.0,14.0,16.0,7.0,19.0,26.0,30.0,6.0,9.0,6.0,12.0,7.0,260.0,-7.0,7.0,217.0,129.0,0.5901639344262295,0.5882352941176471,0.65625,0.5625,0.8571428571428571,0.875,233.5,2025,0.0
CLE-WAS-12/13/2024,87.0,27.0,71.0,12.0,43.0,21.0,32.0,12.0,28.0,40.0,21.0,7.0,6.0,4.0,11.0,7.0,80.0,31.0,67.0,11.0,30.0,7.0,9.0,4.0,30.0,34.0,19.0,11.0,4.0,6.0,22.0,-7.0,220.0,7.0,7.0,167.0,138.0,0.38028169014084506,0.4626865671641791,0.27906976744186046,0.36666666666666664,0.65625,0.7777777777777778,232.5,2025,1.0
BOS-DET-12/12/2024,93.0,35.0,72.0,15.0,37.0,8.0,10.0,6.0,38.0,44.0,27.0,8.0,4.0,3.0,6.0,25.0,68.0,29.0,75.0,4.0,27.0,6.0,8.0,5.0,30.0,35.0,18.0,5.0,6.0,4.0,11.0,-25.0,222.0,25.0,25.0,161.0,147.0,0.4861111111111111,0.38666666666666666,0.40540540540540543,0.14814814814814814,0.8,0.75,225.5,2025,1.0
MIA-TOR-12/12/2024,89.0,31.0,61.0,12.0,24.0,15.0,23.0,8.0,32.0,40.0,19.0,13.0,1.0,3.0,9.0,13.0,76.0,31.0,69.0,5.0,17.0,9.0,13.0,6.0,23.0,29.0,22.0,8.0,6.0,4.0,18.0,-13.0,218.0,13.0,13.0,165.0,130.0,0.5081967213114754,0.4492753623188406,0.5,0.29411764705882354,0.6521739130434783,0.6923076923076923,224.5,2025,1.0
NOP-SAC-12/12/2024,83.0,30.0,66.0,10.0,28.0,13.0,16.0,8.0,24.0,32.0,17.0,11.0,4.0,3.0,19.0,-8.0,91.0,29.0,71.0,8.0,25.0,25.0,27.0,14.0,28.0,42.0,19.0,8.0,7.0,1.0,13.0,8.0,220.0,-8.0,8.0,174.0,137.0,0.45454545454545453,0.4084507042253521,0.35714285714285715,0.32,0.8125,0.9259259259259259,232.5,2025,1.0
NYK-ATL-12/11/2024,72.0,29.0,70.0,8.0,32.0,6.0,12.0,10.0,31.0,41.0,20.0,13.0,6.0,8.0,12.0,-9.0,81.0,32.0,76.0,7.0,22.0,10.0,16.0,11.0,29.0,40.0,18.0,8.0,3.0,5.0,11.0,9.0,208.0,-9.0,9.0,153.0,146.0,0.4142857142857143,0.42105263157894735,0.25,0.3181818181818182,0.5,0.625,237.5,2025,1.0
HOU-GSW-12/11/2024,68.0,30.0,66.0,3.0,19.0,5.0,6.0,7.0,24.0,31.0,17.0,12.0,7.0,4.0,11.0,-1.0,69.0,29.0,66.0,8.0,30.0,3.0,7.0,8.0,22.0,30.0,17.0,15.0,9.0,7.0,6.0,1.0,181.0,-1.0,1.0,137.0,132.0,0.45454545454545453,0.4393939393939394,0.15789473684210525,0.26666666666666666,0.8333333333333334,0.42857142857142855,220.5,2025,1.0
MIL-ORL-12/10/2024,80.0,33.0,60.0,7.0,22.0,7.0,11.0,4.0,23.0,27.0,22.0,13.0,8.0,4.0,7.0,8.0,72.0,30.0,69.0,4.0,19.0,8.0,9.0,11.0,24.0,35.0,14.0,13.0,9.0,3.0,13.0,-8.0,223.0,8.0,8.0,152.0,129.0,0.55,0.43478260869565216,0.3181818181818182,0.21052631578947367,0.6363636363636364,0.8888888888888888,215.5,2025,0.0
OKC-DAL-12/10/2024,90.0,34.0,79.0,16.0,43.0,6.0,7.0,13.0,29.0,42.0,21.0,10.0,11.0,5.0,14.0,17.0,73.0,27.0,61.0,9.0,25.0,10.0,15.0,4.0,32.0,36.0,17.0,15.0,9.0,1.0,7.0,-17.0,222.0,17.0,17.0,163.0,140.0,0.43037974683544306,0.4426229508196721,0.37209302325581395,0.36,0.8571428571428571,0.6666666666666666,230.5,2025,1.0
TOR-NYK-12/09/2024,86.0,33.0,76.0,11.0,28.0,9.0,10.0,15.0,24.0,39.0,17.0,8.0,4.0,3.0,14.0,3.0,83.0,31.0,60.0,10.0,27.0,11.0,16.0,5.0,25.0,30.0,23.0,10.0,4.0,5.0,9.0,-3.0,221.0,3.0,3.0,169.0,136.0,0.4342105263157895,0.5166666666666667,0.39285714285714285,0.37037037037037035,0.9,0.6875,232.5,2025,1.0
ATL-DEN-12/08/2024,84.0,31.0,79.0,5.0,30.0,17.0,24.0,18.0,19.0,37.0,22.0,8.0,9.0,1.0,19.0,-22.0,106.0,41.0,67.0,8.0,20.0,16.0,21.0,6.0,28.0,34.0,32.0,14.0,6.0,3.0,18.0,22.0,252.0,-22.0,22.0,190.0,146.0,0.3924050632911392,0.6119402985074627,0.16666666666666666,0.4,0.7083333333333334,0.7619047619047619,242.5,2025,0.0
CHI-PHI-12/08/2024,79.0,27.0,65.0,14.0,39.0,11.0,12.0,1.0,25.0,26.0,23.0,12.0,7.0,3.0,12.0,-9.0,88.0,36.0,75.0,8.0,31.0,8.0,8.0,9.0,34.0,43.0,22.0,12.0,6.0,3.0,13.0,9.0,208.0,-9.0,9.0,167.0,140.0,0.4153846153846154,0.48,0.358974358974359,0.25806451612903225,0.9166666666666666,1.0,236.5,2025,1.0
GSW-MIN-12/08/2024,93.0,34.0,70.0,14.0,35.0,11.0,15.0,10.0,22.0,32.0,23.0,9.0,6.0,2.0,15.0,3.0,90.0,30.0,58.0,16.0,34.0,14.0,16.0,3.0,24.0,27.0,18.0,13.0,4.0,6.0,13.0,-3.0,220.0,3.0,3.0,183.0,128.0,0.4857142857142857,0.5172413793103449,0.4,0.47058823529411764,0.7333333333333333,0.875,215.5,2025,0.0
WAS-MEM-12/08/2024,82.0,32.0,80.0,5.0,24.0,13.0,13.0,15.0,27.0,42.0,14.0,15.0,6.0,4.0,18.0,-29.0,111.0,43.0,79.0,14.0,34.0,11.0,16.0,8.0,30.0,38.0,29.0,11.0,8.0,8.0,15.0,29.0,252.0,-29.0,29.0,193.0,159.0,0.4,0.5443037974683544,0.20833333333333334,0.4117647058823529,1.0,0.6875,235.5,2025,0.0
SAS-NOP-12/08/2024,92.0,33.0,69.0,9.0,33.0,17.0,22.0,11.0,31.0,42.0,23.0,9.0,4.0,11.0,14.0,5.0,87.0,32.0,77.0,11.0,31.0,12.0,16.0,12.0,23.0,35.0,20.0,5.0,6.0,3.0,15.0,-5.0,237.0,5.0,5.0,179.0,146.0,0.4782608695652174,0.4155844155844156,0.2727272727272727,0.3548387096774194,0.7727272727272727,0.75,223.5,2025,0.0
LAL-POR-12/08/2024,77.0,27.0,62.0,7.0,23.0,16.0,19.0,6.0,27.0,33.0,18.0,8.0,8.0,5.0,16.0,3.0,74.0,28.0,68.0,7.0,28.0,11.0,13.0,8.0,30.0,38.0,11.0,11.0,4.0,2.0,15.0,-3.0,205.0,3.0,3.0,151.0,130.0,0.43548387096774194,0.4117647058823529,0.30434782608695654,0.25,0.8421052631578947,0.8461538461538461,223.5,2025,1.0
ORL-PHX-12/08/2024,84.0,32.0,66.0,10.0,28.0,10.0,16.0,12.0,21.0,33.0,15.0,11.0,7.0,5.0,12.0,-3.0,87.0,32.0,66.0,11.0,23.0,12.0,12.0,9.0,19.0,28.0,22.0,14.0,5.0,4.0,15.0,3.0,225.0,-3.0,3.0,171.0,132.0,0.48484848484848486,0.48484848484848486,0.35714285714285715,0.4782608695652174,0.625,1.0,213.5,2025,0.0
IND-CHA-12/08/2024,82.0,32.0,66.0,10.0,30.0,8.0,9.0,3.0,22.0,25.0,19.0,10.0,5.0,6.0,13.0,-1.0,83.0,29.0,61.0,11.0,22.0,14.0,20.0,7.0,28.0,35.0,18.0,16.0,8.0,3.0,12.0,1.0,222.0,-1.0,1.0,165.0,127.0,0.48484848484848486,0.47540983606557374,0.3333333333333333,0.5,0.8888888888888888,0.7,222.5,2025,1.0
MIA-CLE-12/08/2024,90.0,29.0,65.0,10.0,28.0,22.0,22.0,7.0,29.0,36.0,18.0,10.0,3.0,2.0,12.0,10.0,80.0,28.0,61.0,8.0,24.0,16.0,17.0,2.0,25.0,27.0,15.0,8.0,5.0,0.0,14.0,-10.0,235.0,10.0,10.0,170.0,126.0,0.4461538461538462,0.45901639344262296,0.35714285714285715,0.3333333333333333,1.0,0.9411764705882353,222.5,2025,0.0
SAC-UTA-12/08/2024,105.0,44.0,79.0,12.0,30.0,5.0,8.0,8.0,23.0,31.0,30.0,5.0,9.0,6.0,13.0,31.0,74.0,23.0,60.0,12.0,32.0,16.0,16.0,8.0,23.0,31.0,17.0,18.0,3.0,5.0,15.0,-31.0,238.0,31.0,31.0,179.0,139.0,0.5569620253164557,0.38333333333333336,0.4,0.375,0.625,1.0,234.5,2025,0.0
LAC-HOU-12/08/2024,83.0,34.0,72.0,10.0,27.0,5.0,6.0,6.0,14.0,20.0,18.0,8.0,11.0,2.0,20.0,-12.0,95.0,33.0,60.0,10.0,28.0,19.0,22.0,10.0,27.0,37.0,17.0,15.0,4.0,3.0,10.0,12.0,223.0,-12.0,12.0,178.0,132.0,0.4722222222222222,0.55,0.37037037037037035,0.35714285714285715,0.8333333333333334,0.8636363636363636,214.5,2025,0.0
BKN-MIL-12/08/2024,86.0,30.0,60.0,12.0,25.0,14.0,15.0,6.0,16.0,22.0,20.0,9.0,7.0,3.0,18.0,0.0,86.0,29.0,50.0,10.0,21.0,18.0,24.0,2.0,21.0,23.0,18.0,13.0,3.0,4.0,13.0,0.0,231.0,0.0,0.0,172.0,110.0,0.5,0.58,0.48,0.47619047619047616,0.9333333333333333,0.75,215.5,2025,0.0
CHA-CLE-12/07/2024,83.0,32.0,67.0,10.0,27.0,9.0,11.0,8.0,22.0,30.0,18.0,9.0,4.0,4.0,20.0,-10.0,93.0,33.0,62.0,12.0,26.0,15.0,19.0,8.0,23.0,31.0,23.0,8.0,5.0,5.0,15.0,10.0,218.0,-10.0,10.0,176.0,129.0,0.47761194029850745,0.532258064516129,0.37037037037037035,0.46153846153846156,0.8181818181818182,0.7894736842105263,217.5,2025,0.0
NYK-DET-12/07/2024,85.0,32.0,62.0,9.0,26.0,12.0,20.0,2.0,22.0,24.0,20.0,10.0,9.0,5.0,9.0,-4.0,89.0,31.0,66.0,13.0,31.0,14.0,16.0,8.0,29.0,37.0,19.0,14.0,5.0,0.0,15.0,4.0,231.0,-4.0,4.0,174.0,128.0,0.5161290322580645,0.4696969696969697,0.34615384615384615,0.41935483870967744,0.6,0.875,225.5,2025,0.0
NOP-OKC-12/07/2024,80.0,25.0,55.0,9.0,27.0,21.0,25.0,5.0,22.0,27.0,16.0,15.0,9.0,2.0,14.0,-19.0,99.0,38.0,67.0,10.0,26.0,13.0,16.0,7.0,28.0,35.0,24.0,11.0,11.0,3.0,20.0,19.0,228.0,-19.0,19.0,179.0,122.0,0.45454545454545453,0.5671641791044776,0.3333333333333333,0.38461538461538464,0.84,0.8125,221.5,2025,0.0
WAS-DEN-12/07/2024,99.0,35.0,70.0,15.0,34.0,14.0,19.0,12.0,18.0,30.0,25.0,12.0,8.0,10.0,16.0,6.0,93.0,39.0,71.0,3.0,12.0,12.0,21.0,13.0,22.0,35.0,30.0,13.0,8.0,5.0,18.0,-6.0,235.0,6.0,6.0,192.0,141.0,0.5,0.5492957746478874,0.4411764705882353,0.25,0.7368421052631579,0.5714285714285714,235.5,2025,1.0
TOR-DAL-12/07/2024,87.0,32.0,70.0,11.0,31.0,12.0,12.0,4.0,22.0,26.0,28.0,10.0,10.0,2.0,14.0,-13.0,100.0,32.0,63.0,16.0,36.0,20.0,23.0,9.0,31.0,40.0,18.0,14.0,7.0,5.0,12.0,13.0,243.0,-13.0,13.0,187.0,133.0,0.45714285714285713,0.5079365079365079,0.3548387096774194,0.4444444444444444,1.0,0.8695652173913043,236.5,2025,0.0
BOS-MEM-12/07/2024,89.0,30.0,77.0,13.0,44.0,16.0,22.0,9.0,29.0,38.0,20.0,11.0,5.0,6.0,9.0,-5.0,94.0,36.0,74.0,12.0,26.0,10.0,13.0,9.0,32.0,41.0,23.0,11.0,11.0,5.0,19.0,5.0,248.0,-5.0,5.0,183.0,151.0,0.38961038961038963,0.4864864864864865,0.29545454545454547,0.46153846153846156,0.7272727272727273,0.7692307692307693,237.5,2025,0.0
MIA-PHX-12/07/2024,87.0,33.0,66.0,9.0,26.0,12.0,15.0,9.0,25.0,34.0,23.0,9.0,7.0,4.0,13.0,5.0,82.0,27.0,64.0,13.0,34.0,15.0,15.0,9.0,22.0,31.0,24.0,10.0,6.0,2.0,13.0,-5.0,232.0,5.0,5.0,169.0,130.0,0.5,0.421875,0.34615384615384615,0.38235294117647056,0.8,1.0,223.5,2025,0.0
POR-UTA-12/06/2024,70.0,26.0,72.0,10.0,36.0,8.0,13.0,5.0,22.0,27.0,17.0,7.0,4.0,6.0,18.0,-32.0,102.0,38.0,71.0,10.0,21.0,16.0,18.0,10.0,39.0,49.0,25.0,10.0,2.0,10.0,13.0,32.0,240.0,-32.0,32.0,172.0,143.0,0.3611111111111111,0.5352112676056338,0.2777777777777778,0.47619047619047616,0.6153846153846154,0.8888888888888888,222.5,2025,0.0
CHI-IND-12/06/2024,93.0,35.0,74.0,16.0,38.0,7.0,9.0,6.0,22.0,28.0,26.0,10.0,6.0,4.0,9.0,-10.0,103.0,42.0,72.0,13.0,22.0,6.0,7.0,4.0,30.0,34.0,28.0,8.0,8.0,3.0,8.0,10.0,255.0,-10.0,10.0,196.0,146.0,0.47297297297297297,0.5833333333333334,0.42105263157894735,0.5909090909090909,0.7777777777777778,0.8571428571428571,247.5,2025,0.0
BOS-MIL-12/06/2024,78.0,28.0,68.0,12.0,41.0,10.0,11.0,7.0,25.0,32.0,18.0,4.0,3.0,4.0,13.0,-4.0,82.0,32.0,70.0,9.0,21.0,9.0,11.0,8.0,32.0,40.0,13.0,7.0,3.0,2.0,12.0,4.0,216.0,-4.0,4.0,160.0,138.0,0.4117647058823529,0.45714285714285713,0.2926829268292683,0.42857142857142855,0.9090909090909091,0.8181818181818182,228.5,2025,1.0
PHI-ORL-12/06/2024,71.0,29.0,63.0,5.0,22.0,8.0,15.0,8.0,24.0,32.0,18.0,14.0,8.0,0.0,15.0,12.0,59.0,20.0,59.0,6.0,34.0,13.0,15.0,7.0,23.0,30.0,12.0,16.0,8.0,6.0,16.0,-12.0,196.0,12.0,12.0,130.0,122.0,0.4603174603174603,0.3389830508474576,0.22727272727272727,0.17647058823529413,0.5333333333333333,0.8666666666666667,209.5,2025,1.0
SAS-SAC-12/06/2024,86.0,30.0,73.0,12.0,36.0,14.0,16.0,10.0,24.0,34.0,24.0,10.0,3.0,5.0,15.0,-14.0,100.0,37.0,70.0,8.0,23.0,18.0,19.0,6.0,28.0,34.0,22.0,6.0,4.0,4.0,13.0,14.0,253.0,-14.0,14.0,186.0,143.0,0.410958904109589,0.5285714285714286,0.3333333333333333,0.34782608695652173,0.875,0.9473684210526315,227.5,2025,0.0
GSW-MIN-12/06/2024,72.0,24.0,62.0,9.0,30.0,15.0,17.0,7.0,24.0,31.0,16.0,15.0,7.0,4.0,7.0,-6.0,78.0,29.0,68.0,11.0,32.0,9.0,10.0,8.0,30.0,38.0,24.0,16.0,9.0,4.0,13.0,6.0,197.0,-6.0,6.0,150.0,130.0,0.3870967741935484,0.4264705882352941,0.3,0.34375,0.8823529411764706,0.9,219.5,2025,1.0
TOR-OKC-12/05/2024,65.0,23.0,72.0,9.0,37.0,10.0,12.0,10.0,29.0,39.0,20.0,15.0,4.0,7.0,14.0,-34.0,99.0,36.0,74.0,13.0,32.0,14.0,17.0,8.0,34.0,42.0,20.0,5.0,12.0,11.0,11.0,34.0,221.0,-34.0,34.0,164.0,146.0,0.3194444444444444,0.4864864864864865,0.24324324324324326,0.40625,0.8333333333333334,0.8235294117647058,227.5,2025,1.0
SAS-CHI-12/05/2024,97.0,36.0,75.0,8.0,25.0,17.0,26.0,10.0,18.0,28.0,22.0,6.0,8.0,3.0,12.0,-11.0,108.0,40.0,67.0,15.0,27.0,13.0,17.0,8.0,30.0,38.0,27.0,15.0,3.0,3.0,17.0,11.0,263.0,-11.0,11.0,205.0,142.0,0.48,0.5970149253731343,0.32,0.5555555555555556,0.6538461538461539,0.7647058823529411,236.5,2025,0.0
CLE-DEN-12/05/2024,102.0,38.0,73.0,19.0,39.0,7.0,12.0,6.0,30.0,36.0,26.0,12.0,7.0,2.0,11.0,15.0,87.0,36.0,75.0,5.0,19.0,10.0,13.0,6.0,30.0,36.0,18.0,11.0,8.0,4.0,10.0,-15.0,240.0,15.0,15.0,189.0,148.0,0.5205479452054794,0.48,0.48717948717948717,0.2631578947368421,0.5833333333333334,0.7692307692307693,232.5,2025,0.0
WAS-DAL-12/05/2024,77.0,29.0,74.0,10.0,31.0,9.0,12.0,11.0,20.0,31.0,19.0,11.0,7.0,3.0,12.0,-25.0,102.0,37.0,71.0,15.0,29.0,13.0,16.0,12.0,33.0,45.0,20.0,12.0,7.0,9.0,13.0,25.0,238.0,-25.0,25.0,179.0,145.0,0.3918918918918919,0.5211267605633803,0.3225806451612903,0.5172413793103449,0.75,0.8125,232.5,2025,0.0
GSW-HOU-12/05/2024,73.0,27.0,66.0,9.0,23.0,10.0,15.0,7.0,32.0,39.0,14.0,7.0,4.0,2.0,11.0,7.0,66.0,25.0,69.0,9.0,29.0,7.0,11.0,9.0,28.0,37.0,13.0,7.0,7.0,7.0,13.0,-7.0,192.0,7.0,7.0,139.0,135.0,0.4090909090909091,0.36231884057971014,0.391304347826087,0.3103448275862069,0.6666666666666666,0.6363636363636364,219.5,2025,1.0
NYK-CHA-12/05/2024,103.0,34.0,59.0,15.0,25.0,20.0,23.0,4.0,27.0,31.0,23.0,7.0,6.0,4.0,11.0,25.0,78.0,31.0,70.0,10.0,27.0,6.0,10.0,10.0,20.0,30.0,21.0,8.0,2.0,2.0,17.0,-25.0,226.0,25.0,25.0,181.0,129.0,0.576271186440678,0.44285714285714284,0.6,0.37037037037037035,0.8695652173913043,0.6,217.5,2025,0.0
NOP-PHX-12/05/2024,99.0,38.0,77.0,12.0,30.0,11.0,16.0,9.0,26.0,35.0,18.0,6.0,10.0,3.0,18.0,6.0,93.0,33.0,64.0,13.0,31.0,14.0,16.0,5.0,29.0,34.0,27.0,13.0,4.0,2.0,10.0,-6.0,250.0,6.0,6.0,192.0,141.0,0.4935064935064935,0.515625,0.4,0.41935483870967744,0.6875,0.875,222.5,2025,0.0
MEM-SAC-12/05/2024,86.0,29.0,62.0,12.0,32.0,16.0,19.0,6.0,29.0,35.0,21.0,15.0,6.0,3.0,16.0,0.0,86.0,31.0,72.0,7.0,30.0,17.0,20.0,10.0,26.0,36.0,15.0,10.0,8.0,0.0,16.0,0.0,225.0,0.0,0.0,172.0,134.0,0.46774193548387094,0.4305555555555556,0.375,0.23333333333333334,0.8421052631578947,0.85,242.5,2025,1.0
LAC-MIN-12/04/2024,50.0,19.0,61.0,8.0,32.0,4.0,5.0,6.0,24.0,30.0,10.0,18.0,4.0,1.0,8.0,-36.0,86.0,33.0,67.0,14.0,36.0,6.0,6.0,5.0,35.0,40.0,25.0,10.0,13.0,4.0,9.0,36.0,188.0,-36.0,36.0,136.0,128.0,0.3114754098360656,0.4925373134328358,0.25,0.3888888888888889,0.8,1.0,212.5,2025,1.0
BOS-DET-12/04/2024,103.0,37.0,73.0,17.0,41.0,12.0,16.0,9.0,24.0,33.0,23.0,13.0,10.0,6.0,9.0,15.0,88.0,32.0,62.0,14.0,25.0,10.0,12.0,4.0,20.0,24.0,19.0,16.0,9.0,3.0,13.0,-15.0,250.0,15.0,15.0,191.0,135.0,0.5068493150684932,0.5161290322580645,0.4146341463414634,0.56,0.75,0.8333333333333334,221.5,2025,0.0
