KEY,(H)TEAM,(H)MATCH UP,(H)GAME DATE,(H)W/L,(H)MIN,(H)PTS,(H)FGM,(H)FGA,(H)FG%,(H)3PM,(H)3PA,(H)3P%,(H)FTM,(H)FTA,(H)FT%,(H)OREB,(H)DREB,(H)REB,(H)AST,(H)TOV,(H)STL,(H)BLK,(H)PF,(H)+/-,(A)TEAM,(A)MATCH UP,(A)GAME DATE,(A)W/L,(A)MIN,(A)PTS,(A)FGM,(A)FGA,(A)FG%,(A)3PM,(A)3PA,(A)3P%,(A)FTM,(A)FTA,(A)FT%,(A)OREB,(A)DREB,(A)REB,(A)AST,(A)TOV,(A)STL,(A)BLK,(A)PF,(A)+/-
SAC-HOU-01/11/2023,SAC,SAC vs. HOU,01/11/2023,W,12.0,41,14,22,0.636,6,10,0.6,7,7,1.0,2,11,13,10,2.0,1,3,6,21.0,HOU,HOU @ SAC,01/11/2023,L,12.0,20,7,20,0.35,3,9,0.333,3,4,0.75,0,5,5,4,4.0,1,0,5,-21.0
MEM-SAS-01/11/2023,MEM,MEM vs. SAS,01/11/2023,W,12.0,23,8,23,0.348,2,5,0.4,5,8,0.625,7,9,16,2,3.0,1,1,4,-9.0,SAS,SAS @ MEM,01/11/2023,L,12.0,32,13,25,0.52,4,10,0.4,2,5,0.4,4,10,14,9,2.0,2,1,5,9.0
NYK-IND-01/11/2023,NYK,NYK vs. IND,01/11/2023,W,12.0,24,9,22,0.409,4,11,0.364,2,4,0.5,4,8,12,6,5.0,1,2,3,-8.0,IND,IND @ NYK,01/11/2023,L,12.0,32,13,28,0.464,3,11,0.273,3,3,1.0,5,9,14,9,2.0,2,2,5,8.0
DEN-PHX-01/11/2023,DEN,DEN vs. PHX,01/11/2023,W,12.0,26,10,20,0.5,2,8,0.25,4,4,1.0,1,6,7,6,5.0,4,1,3,4.0,PHX,PHX @ DEN,01/11/2023,L,12.0,22,9,20,0.45,1,8,0.125,3,3,1.0,4,7,11,6,7.0,1,2,4,-4.0
WAS-CHI-01/11/2023,WAS,WAS vs. CHI,01/11/2023,W,12.0,13,5,19,0.263,1,7,0.143,2,2,1.0,4,11,15,3,5.0,1,3,3,-4.0,CHI,CHI @ WAS,01/11/2023,L,12.0,17,8,22,0.364,1,6,0.167,0,0,0.0,2,8,10,3,2.0,2,1,2,4.0
DET-MIN-01/11/2023,DET,DET vs. MIN,01/11/2023,W,12.0,34,11,16,0.688,4,7,0.571,8,10,0.8,2,8,10,8,6.0,2,0,8,3.0,MIN,MIN @ DET,01/11/2023,L,12.0,31,10,20,0.5,4,10,0.4,7,7,1.0,1,3,4,6,3.0,2,1,7,-3.0
ATL-MIL-01/11/2023,ATL,ATL vs. MIL,01/11/2023,L,12.0,23,6,17,0.353,2,8,0.25,9,10,0.9,2,6,8,3,4.0,2,1,3,-2.0,MIL,MIL @ ATL,01/11/2023,W,12.0,25,9,20,0.45,4,10,0.4,3,4,0.75,4,9,13,5,6.0,2,1,6,2.0
BOS-NOP-01/11/2023,BOS,BOS vs. NOP,01/11/2023,W,12.0,28,11,24,0.458,3,10,0.3,3,4,0.75,4,8,12,7,2.0,3,2,3,-1.0,NOP,NOP @ BOS,01/11/2023,L,12.0,29,12,20,0.6,1,5,0.2,4,4,1.0,0,9,9,8,3.0,1,0,2,1.0
TOR-CHA-01/10/2023,TOR,TOR vs. CHA,01/10/2023,W,12.0,36,11,22,0.5,6,14,0.429,8,10,0.8,5,8,13,8,2.0,2,1,5,10.0,CHA,CHA @ TOR,01/10/2023,L,12.0,26,9,21,0.429,3,10,0.3,5,5,1.0,2,5,7,7,3.0,1,2,6,-10.0
GSW-PHX-01/10/2023,GSW,GSW vs. PHX,01/10/2023,L,12.0,34,12,29,0.414,5,16,0.313,5,8,0.625,4,4,8,7,3.0,7,0,9,7.0,PHX,PHX @ GSW,01/10/2023,W,12.0,27,7,16,0.438,1,3,0.333,12,12,1.0,5,9,14,3,13.0,0,2,8,-7.0
POR-ORL-01/10/2023,POR,POR vs. ORL,01/10/2023,L,12.0,33,14,24,0.583,0,9,0.0,5,5,1.0,6,7,13,7,3.0,2,3,8,6.0,ORL,ORL @ POR,01/10/2023,W,12.0,27,9,19,0.474,2,6,0.333,7,9,0.778,3,3,6,2,2.0,1,0,4,-6.0
UTA-CLE-01/10/2023,UTA,UTA vs. CLE,01/10/2023,W,12.0,28,5,25,0.2,2,12,0.167,16,19,0.842,8,9,17,1,4.0,1,1,2,-2.0,CLE,CLE @ UTA,01/10/2023,L,12.0,30,13,24,0.542,3,12,0.25,1,2,0.5,1,9,10,2,2.0,2,5,10,2.0
LAC-DAL-01/10/2023,LAC,LAC vs. DAL,01/10/2023,W,12.0,25,7,18,0.389,3,9,0.333,8,10,0.8,2,10,12,3,3.0,1,1,4,2.0,DAL,DAL @ LAC,01/10/2023,L,12.0,23,6,17,0.353,3,11,0.273,8,8,1.0,0,9,9,2,1.0,1,0,5,-2.0
PHI-DET-01/10/2023,PHI,PHI vs. DET,01/10/2023,W,12.0,40,13,20,0.65,2,4,0.5,12,13,0.923,3,5,8,7,3.0,1,3,10,-1.0,DET,DET @ PHI,01/10/2023,L,12.0,41,10,18,0.556,4,9,0.444,17,20,0.85,1,4,5,4,1.0,1,0,7,1.0
MIA-OKC-01/10/2023,MIA,MIA vs. OKC,01/10/2023,W,12.0,23,6,22,0.273,3,10,0.3,8,8,1.0,4,8,12,5,5.0,3,1,3,0.0,OKC,OKC @ MIA,01/10/2023,L,12.0,23,10,21,0.476,1,7,0.143,2,4,0.5,2,10,12,4,5.0,3,2,6,0.0
NYK-MIL-01/09/2023,NYK,NYK vs. MIL,01/09/2023,L,12.0,29,11,20,0.55,4,7,0.571,3,4,0.75,2,6,8,6,3.0,0,0,4,-9.0,MIL,MIL @ NYK,01/09/2023,W,12.0,38,13,26,0.5,8,17,0.471,4,4,1.0,4,6,10,7,1.0,2,1,4,9.0
WAS-NOP-01/09/2023,WAS,WAS vs. NOP,01/09/2023,L,12.0,24,8,20,0.4,5,15,0.333,3,7,0.429,1,8,9,7,5.0,2,1,7,-8.0,NOP,NOP @ WAS,01/09/2023,W,12.0,32,11,22,0.5,3,6,0.5,7,8,0.875,3,11,14,6,4.0,2,2,8,8.0
BOS-CHI-01/09/2023,BOS,BOS vs. CHI,01/09/2023,W,12.0,23,8,22,0.364,3,12,0.25,4,4,1.0,6,7,13,6,3.0,0,3,3,-3.0,CHI,CHI @ BOS,01/09/2023,L,12.0,26,10,19,0.526,4,8,0.5,2,2,1.0,2,6,8,3,1.0,2,0,5,3.0
MEM-SAS-01/09/2023,MEM,MEM vs. SAS,01/09/2023,W,12.0,24,6,15,0.4,2,7,0.286,10,17,0.588,2,9,11,3,6.0,3,1,5,3.0,SAS,SAS @ MEM,01/09/2023,L,12.0,21,7,21,0.333,1,10,0.1,6,6,1.0,3,6,9,3,4.0,4,1,10,-3.0
DEN-LAL-01/09/2023,DEN,DEN vs. LAL,01/09/2023,W,12.0,28,10,23,0.435,4,9,0.444,4,4,1.0,5,10,15,8,6.0,2,2,9,-2.0,LAL,LAL @ DEN,01/09/2023,L,12.0,30,11,21,0.524,0,4,0.0,8,11,0.727,1,7,8,3,3.0,3,0,3,2.0
SAC-ORL-01/09/2023,SAC,SAC vs. ORL,01/09/2023,W,12.0,29,10,20,0.5,5,10,0.5,4,6,0.667,2,10,12,8,3.0,1,0,5,2.0,ORL,ORL @ SAC,01/09/2023,L,12.0,27,9,23,0.391,5,14,0.357,4,6,0.667,3,8,11,7,3.0,1,2,4,-2.0
PHX-CLE-01/08/2023,PHX,PHX vs. CLE,01/08/2023,L,12.0,19,7,19,0.368,3,5,0.6,2,2,1.0,1,4,5,6,5.0,1,0,3,-13.0,CLE,CLE @ PHX,01/08/2023,W,12.0,32,12,18,0.667,4,6,0.667,4,4,1.0,1,10,11,8,4.0,4,1,3,13.0
HOU-MIN-01/08/2023,HOU,HOU vs. MIN,01/08/2023,L,12.0,15,6,19,0.316,3,12,0.25,0,1,0.0,2,3,5,5,6.0,2,0,10,-12.0,MIN,MIN @ HOU,01/08/2023,W,12.0,27,9,15,0.6,1,3,0.333,8,11,0.727,3,9,12,6,7.0,2,1,4,12.0
IND-CHA-01/08/2023,IND,IND vs. CHA,01/08/2023,W,12.0,43,12,23,0.522,4,10,0.4,15,17,0.882,5,5,10,9,3.0,4,3,3,11.0,CHA,CHA @ IND,01/08/2023,L,12.0,32,11,21,0.524,4,9,0.444,6,6,1.0,2,3,5,8,5.0,2,2,11,-11.0
DET-PHI-01/08/2023,DET,DET vs. PHI,01/08/2023,L,12.0,29,13,20,0.65,2,4,0.5,1,2,0.5,3,9,12,7,7.0,4,1,5,6.0,PHI,PHI @ DET,01/08/2023,W,12.0,23,8,21,0.381,1,9,0.111,6,6,1.0,4,5,9,6,6.0,6,0,3,-6.0
LAC-ATL-01/08/2023,LAC,LAC vs. ATL,01/08/2023,L,12.0,21,7,21,0.333,2,8,0.25,5,9,0.556,4,8,12,5,3.0,1,2,8,-6.0,ATL,ATL @ LAC,01/08/2023,W,12.0,27,9,19,0.474,1,7,0.143,8,9,0.889,1,10,11,5,2.0,2,3,5,6.0
MIA-BKN-01/08/2023,MIA,MIA vs. BKN,01/08/2023,L,12.0,19,6,21,0.286,3,9,0.333,4,5,0.8,4,4,8,4,4.0,2,0,3,-4.0,BKN,BKN @ MIA,01/08/2023,W,12.0,23,11,18,0.611,0,6,0.0,1,1,1.0,2,9,11,5,5.0,3,2,4,4.0
TOR-POR-01/08/2023,TOR,TOR vs. POR,01/08/2023,W,12.0,28,8,20,0.4,4,10,0.4,8,9,0.889,4,6,10,6,5.0,4,3,8,-3.0,POR,POR @ TOR,01/08/2023,L,12.0,31,12,23,0.522,3,9,0.333,4,7,0.571,4,9,13,5,5.0,1,0,6,3.0
MEM-UTA-01/08/2023,MEM,MEM vs. UTA,01/08/2023,W,12.0,25,9,20,0.45,2,8,0.25,5,9,0.556,1,7,8,7,4.0,3,0,9,-3.0,UTA,UTA @ MEM,01/08/2023,L,12.0,28,10,22,0.455,1,8,0.125,7,10,0.7,4,9,13,3,4.0,2,1,6,3.0
OKC-DAL-01/08/2023,OKC,OKC vs. DAL,01/08/2023,W,12.0,24,9,25,0.36,3,6,0.5,3,4,0.75,5,7,12,4,3.0,3,1,6,-2.0,DAL,DAL @ OKC,01/08/2023,L,12.0,26,7,16,0.438,2,10,0.2,10,11,0.909,1,7,8,4,5.0,2,1,5,2.0
CHI-UTA-01/07/2023,CHI,CHI vs. UTA,01/07/2023,W,12.0,42,15,19,0.789,6,7,0.857,6,7,0.857,0,8,8,9,1.0,1,1,6,13.0,UTA,UTA @ CHI,01/07/2023,L,12.0,29,12,22,0.545,2,10,0.2,3,4,0.75,2,3,5,10,2.0,0,0,6,-13.0
DAL-NOP-01/07/2023,DAL,DAL vs. NOP,01/07/2023,W,12.0,30,9,19,0.474,3,8,0.375,9,10,0.9,2,8,10,4,5.0,2,3,8,-6.0,NOP,NOP @ DAL,01/07/2023,L,12.0,36,13,28,0.464,0,6,0.0,10,13,0.769,5,8,13,7,2.0,5,3,6,6.0
GSW-ORL-01/07/2023,GSW,GSW vs. ORL,01/07/2023,L,12.0,19,6,22,0.273,3,14,0.214,4,4,1.0,3,8,11,3,1.0,0,1,5,-4.0,ORL,ORL @ GSW,01/07/2023,W,12.0,23,8,18,0.444,1,6,0.167,6,10,0.6,2,11,13,5,2.0,1,1,2,4.0
SAC-LAL-01/07/2023,SAC,SAC vs. LAL,01/07/2023,L,12.0,25,9,21,0.429,0,6,0.0,7,7,1.0,3,6,9,2,2.0,1,0,6,-2.0,LAL,LAL @ SAC,01/07/2023,W,12.0,27,10,17,0.588,0,4,0.0,7,10,0.7,2,8,10,3,4.0,0,1,7,2.0
SAS-BOS-01/07/2023,SAS,SAS vs. BOS,01/07/2023,L,12.0,27,12,22,0.545,2,6,0.333,1,2,0.5,1,8,9,8,2.0,2,1,6,-1.0,BOS,BOS @ SAS,01/07/2023,W,12.0,28,11,21,0.524,3,8,0.375,3,5,0.6,3,8,11,7,4.0,1,3,5,1.0
IND-POR-01/06/2023,IND,IND vs. POR,01/06/2023,W,12.0,27,8,17,0.471,1,5,0.2,10,10,1.0,1,9,10,3,4.0,3,2,7,10.0,POR,POR @ IND,01/06/2023,L,12.0,17,6,23,0.261,1,5,0.2,4,4,1.0,3,6,9,5,4.0,1,0,7,-10.0
MIN-LAC-01/06/2023,MIN,MIN vs. LAC,01/06/2023,W,12.0,28,7,20,0.35,4,12,0.333,10,11,0.909,3,11,14,5,5.0,0,4,10,-8.0,LAC,LAC @ MIN,01/06/2023,L,12.0,36,12,26,0.462,3,6,0.5,9,13,0.692,5,10,15,9,1.0,3,0,8,8.0
OKC-WAS-01/06/2023,OKC,OKC vs. WAS,01/06/2023,W,12.0,24,9,21,0.429,4,10,0.4,2,2,1.0,3,7,10,5,6.0,1,2,6,-6.0,WAS,WAS @ OKC,01/06/2023,L,12.0,30,10,20,0.5,3,9,0.333,7,11,0.636,4,8,12,7,3.0,3,0,5,6.0
MIL-CHA-01/06/2023,MIL,MIL vs. CHA,01/06/2023,L,12.0,22,7,19,0.368,4,11,0.364,4,6,0.667,3,14,17,5,7.0,2,1,4,-4.0,CHA,CHA @ MIL,01/06/2023,W,12.0,26,10,26,0.385,5,16,0.313,1,3,0.333,3,10,13,7,2.0,5,1,3,4.0
PHX-MIA-01/06/2023,PHX,PHX vs. MIA,01/06/2023,L,12.0,23,8,19,0.421,2,5,0.4,5,7,0.714,3,6,9,5,7.0,1,1,6,-3.0,MIA,MIA @ PHX,01/06/2023,W,12.0,26,7,17,0.412,3,9,0.333,9,11,0.818,1,7,8,3,5.0,5,0,4,3.0
NOP-BKN-01/06/2023,NOP,NOP vs. BKN,01/06/2023,L,12.0,17,7,23,0.304,0,6,0.0,3,4,0.75,5,10,15,2,4.0,1,1,5,-3.0,BKN,BKN @ NOP,01/06/2023,W,12.0,20,7,21,0.333,4,11,0.364,2,2,1.0,3,8,11,4,4.0,3,6,8,3.0
SAS-DET-01/06/2023,SAS,SAS vs. DET,01/06/2023,W,12.0,35,13,18,0.722,3,3,1.0,6,7,0.857,2,8,10,6,5.0,0,0,2,2.0,DET,DET @ SAS,01/06/2023,L,12.0,33,14,24,0.583,4,8,0.5,1,4,0.25,3,3,6,7,0.0,3,0,3,-2.0
TOR-NYK-01/06/2023,TOR,TOR vs. NYK,01/06/2023,L,12.0,30,8,18,0.444,3,6,0.5,11,13,0.846,2,9,11,6,2.0,1,1,10,-1.0,NYK,NYK @ TOR,01/06/2023,W,12.0,31,9,20,0.45,2,8,0.25,11,15,0.733,4,8,12,2,2.0,1,1,7,1.0
PHI-CHI-01/06/2023,PHI,PHI vs. CHI,01/06/2023,L,12.0,28,8,19,0.421,5,10,0.5,7,8,0.875,2,6,8,7,1.0,1,0,4,1.0,CHI,CHI @ PHI,01/06/2023,W,12.0,27,9,21,0.429,6,12,0.5,3,4,0.75,3,8,11,8,3.0,0,0,5,-1.0
DEN-CLE-01/06/2023,DEN,DEN vs. CLE,01/06/2023,W,12.0,27,10,19,0.526,2,7,0.286,5,5,1.0,2,8,10,7,2.0,2,1,7,1.0,CLE,CLE @ DEN,01/06/2023,L,12.0,26,8,18,0.444,2,5,0.4,8,11,0.727,3,5,8,5,2.0,0,1,4,-1.0
LAL-ATL-01/06/2023,LAL,LAL vs. ATL,01/06/2023,W,12.0,32,12,21,0.571,5,10,0.5,3,3,1.0,0,9,9,9,3.0,0,1,5,0.0,ATL,ATL @ LAL,01/06/2023,L,12.0,32,14,22,0.636,3,7,0.429,1,4,0.25,1,8,9,8,2.0,0,1,3,0.0
DEN-LAC-01/05/2023,DEN,DEN vs. LAC,01/05/2023,W,12.0,20,7,21,0.333,1,10,0.1,5,5,1.0,2,10,12,4,5.0,1,1,9,-12.0,LAC,LAC @ DEN,01/05/2023,L,12.0,32,11,21,0.524,2,6,0.333,8,15,0.533,3,11,14,9,1.0,3,0,4,12.0
HOU-UTA-01/05/2023,HOU,HOU vs. UTA,01/05/2023,L,12.0,28,9,21,0.429,3,10,0.3,7,8,0.875,1,8,9,6,2.0,1,0,3,-8.0,UTA,UTA @ HOU,01/05/2023,W,12.0,36,14,24,0.583,6,13,0.462,2,2,1.0,2,9,11,11,2.0,1,1,6,8.0
ORL-MEM-01/05/2023,ORL,ORL vs. MEM,01/05/2023,L,12.0,37,12,19,0.632,4,7,0.571,9,10,0.9,0,5,5,9,1.0,3,0,4,6.0,MEM,MEM @ ORL,01/05/2023,W,12.0,31,12,19,0.632,4,8,0.5,3,4,0.75,1,8,9,4,6.0,0,0,7,-6.0
DAL-BOS-01/05/2023,DAL,DAL vs. BOS,01/05/2023,L,12.0,30,12,24,0.5,3,6,0.5,3,3,1.0,3,8,11,6,4.0,1,1,4,-5.0,BOS,BOS @ DAL,01/05/2023,W,12.0,35,13,21,0.619,2,7,0.286,7,8,0.875,0,8,8,7,1.0,2,4,4,5.0
NOP-HOU-01/04/2023,NOP,NOP vs. HOU,01/04/2023,W,12.0,21,7,21,0.333,1,9,0.111,6,6,1.0,3,5,8,3,5.0,1,1,5,-14.0,HOU,HOU @ NOP,01/04/2023,L,12.0,35,13,21,0.619,4,10,0.4,5,5,1.0,2,8,10,8,3.0,2,2,5,14.0
PHI-IND-01/04/2023,PHI,PHI vs. IND,01/04/2023,W,12.0,23,9,20,0.45,2,9,0.222,3,4,0.75,4,5,9,4,6.0,3,0,7,-13.0,IND,IND @ PHI,01/04/2023,L,12.0,36,12,22,0.545,3,6,0.5,9,11,0.818,4,7,11,6,3.0,4,1,3,13.0
CLE-PHX-01/04/2023,CLE,CLE vs. PHX,01/04/2023,W,12.0,31,10,18,0.556,6,11,0.545,5,5,1.0,2,8,10,4,4.0,2,2,3,7.0,PHX,PHX @ CLE,01/04/2023,L,12.0,24,8,23,0.348,2,6,0.333,6,6,1.0,5,6,11,6,2.0,1,0,4,-7.0
CHI-BKN-01/04/2023,CHI,CHI vs. BKN,01/04/2023,W,12.0,33,11,17,0.647,2,4,0.5,9,9,1.0,0,10,10,5,5.0,1,2,3,6.0,BKN,BKN @ CHI,01/04/2023,L,12.0,27,11,25,0.44,3,10,0.3,2,2,1.0,2,5,7,8,3.0,3,0,7,-6.0
CHA-MEM-01/04/2023,CHA,CHA vs. MEM,01/04/2023,L,12.0,34,12,23,0.522,2,6,0.333,8,11,0.727,2,6,8,7,1.0,5,1,3,5.0,MEM,MEM @ CHA,01/04/2023,W,12.0,29,11,21,0.524,2,5,0.4,5,6,0.833,4,10,14,8,7.0,1,2,7,-5.0
TOR-MIL-01/04/2023,TOR,TOR vs. MIL,01/04/2023,L,12.0,38,15,34,0.441,4,16,0.25,4,6,0.667,6,5,11,11,2.0,2,0,10,4.0,MIL,MIL @ TOR,01/04/2023,W,12.0,34,9,17,0.529,4,9,0.444,12,17,0.706,2,12,14,8,7.0,2,1,6,-4.0
ORL-OKC-01/04/2023,ORL,ORL vs. OKC,01/04/2023,W,12.0,31,10,18,0.556,3,6,0.5,8,10,0.8,4,8,12,4,5.0,1,1,6,4.0,OKC,OKC @ ORL,01/04/2023,L,12.0,27,8,20,0.4,2,7,0.286,9,9,1.0,2,3,5,5,3.0,3,0,6,-4.0
MIN-POR-01/04/2023,MIN,MIN vs. POR,01/04/2023,W,12.0,24,9,17,0.529,1,6,0.167,5,8,0.625,2,9,11,5,5.0,0,3,7,3.0,POR,POR @ MIN,01/04/2023,L,12.0,21,7,24,0.292,2,10,0.2,5,8,0.625,5,5,10,2,2.0,1,1,9,-3.0
LAL-MIA-01/04/2023,LAL,LAL vs. MIA,01/04/2023,W,12.0,33,11,20,0.55,1,3,0.333,10,12,0.833,3,5,8,6,2.0,2,1,8,2.0,MIA,MIA @ LAL,01/04/2023,L,12.0,31,9,23,0.391,4,9,0.444,9,11,0.818,6,7,13,4,2.0,0,1,8,-2.0
NYK-SAS-01/04/2023,NYK,NYK vs. SAS,01/04/2023,W,12.0,23,9,19,0.474,1,4,0.25,4,6,0.667,2,6,8,3,5.0,1,2,8,-2.0,SAS,SAS @ NYK,01/04/2023,L,12.0,25,7,14,0.5,2,5,0.4,9,12,0.75,1,6,7,4,4.0,2,1,5,2.0
GSW-DET-01/04/2023,GSW,GSW vs. DET,01/04/2023,L,12.0,31,11,21,0.524,5,12,0.417,4,4,1.0,2,7,9,6,2.0,1,3,5,0.0,DET,DET @ GSW,01/04/2023,W,12.0,31,11,24,0.458,6,11,0.545,3,3,1.0,3,8,11,7,4.0,2,1,2,0.0
SAC-ATL-01/04/2023,SAC,SAC vs. ATL,01/04/2023,L,12.0,29,10,21,0.476,2,4,0.5,7,9,0.778,1,8,9,5,2.0,1,0,3,0.0,ATL,ATL @ SAC,01/04/2023,W,12.0,29,12,22,0.545,2,8,0.25,3,3,1.0,2,10,12,6,4.0,2,2,8,0.0
MIL-WAS-01/03/2023,MIL,MIL vs. WAS,01/03/2023,W,12.0,33,12,24,0.5,2,7,0.286,7,8,0.875,4,8,12,3,1.0,1,3,5,5.0,WAS,WAS @ MIL,01/03/2023,L,12.0,28,9,27,0.333,1,9,0.111,9,9,1.0,6,8,14,4,1.0,1,1,6,-5.0
UTA-SAC-01/03/2023,UTA,UTA vs. SAC,01/03/2023,L,12.0,26,8,18,0.444,2,10,0.2,8,8,1.0,2,5,7,4,3.0,3,0,4,-3.0,SAC,SAC @ UTA,01/03/2023,W,12.0,29,12,19,0.632,1,6,0.167,4,5,0.8,2,8,10,5,4.0,2,0,7,3.0
OKC-BOS-01/03/2023,OKC,OKC vs. BOS,01/03/2023,W,12.0,28,10,19,0.526,5,9,0.556,3,5,0.6,1,12,13,4,7.0,3,2,3,2.0,BOS,BOS @ OKC,01/03/2023,L,12.0,26,10,27,0.37,5,15,0.333,1,2,0.5,5,6,11,7,3.0,3,2,3,-2.0
CHA-LAL-01/02/2023,CHA,CHA vs. LAL,01/02/2023,L,12.0,39,15,22,0.682,3,7,0.429,6,8,0.75,2,10,12,8,4.0,1,3,8,12.0,LAL,LAL @ CHA,01/02/2023,W,12.0,27,7,21,0.333,2,6,0.333,11,14,0.786,3,6,9,3,2.0,2,1,5,-12.0
LAC-MIA-01/02/2023,LAC,LAC vs. MIA,01/02/2023,L,12.0,17,4,13,0.308,1,7,0.143,8,9,0.889,0,9,9,3,5.0,1,0,8,-12.0,MIA,MIA @ LAC,01/02/2023,W,12.0,29,10,23,0.435,2,8,0.25,7,8,0.875,4,10,14,5,1.0,2,0,5,12.0
POR-DET-01/02/2023,POR,POR vs. DET,01/02/2023,W,12.0,33,11,21,0.524,1,6,0.167,10,15,0.667,4,8,12,2,6.0,7,1,13,9.0,DET,DET @ POR,01/02/2023,L,12.0,24,6,13,0.462,1,3,0.333,11,19,0.579,1,10,11,2,8.0,3,1,9,-9.0
HOU-DAL-01/02/2023,HOU,HOU vs. DAL,01/02/2023,L,12.0,19,6,18,0.333,1,8,0.125,6,8,0.75,1,12,13,5,4.0,1,1,6,-9.0,DAL,DAL @ HOU,01/02/2023,W,12.0,28,9,20,0.45,4,12,0.333,6,7,0.857,0,10,10,5,1.0,3,3,6,9.0
MIN-DEN-01/02/2023,MIN,MIN vs. DEN,01/02/2023,W,12.0,34,12,20,0.6,4,9,0.444,6,9,0.667,2,7,9,8,1.0,2,0,4,8.0,DEN,DEN @ MIN,01/02/2023,L,12.0,26,10,20,0.5,4,8,0.5,2,4,0.5,4,5,9,5,4.0,0,0,6,-8.0
IND-TOR-01/02/2023,IND,IND vs. TOR,01/02/2023,W,12.0,31,10,25,0.4,3,6,0.5,8,9,0.889,4,8,12,7,3.0,1,1,3,7.0,TOR,TOR @ IND,01/02/2023,L,12.0,24,11,23,0.478,0,8,0.0,2,3,0.667,2,6,8,6,3.0,1,7,9,-7.0
BKN-SAS-01/02/2023,BKN,BKN vs. SAS,01/02/2023,W,12.0,31,14,23,0.609,1,3,0.333,2,2,1.0,3,6,9,6,2.0,1,1,4,7.0,SAS,SAS @ BKN,01/02/2023,L,12.0,24,11,23,0.478,1,4,0.25,1,5,0.2,5,6,11,7,3.0,0,1,2,-7.0
PHI-NOP-01/02/2023,PHI,PHI vs. NOP,01/02/2023,W,12.0,36,12,23,0.522,5,11,0.455,7,10,0.7,3,6,9,8,1.0,4,2,6,6.0,NOP,NOP @ PHI,01/02/2023,L,12.0,30,10,16,0.625,3,3,1.0,7,8,0.875,1,9,10,9,5.0,0,3,6,-6.0
CLE-CHI-01/02/2023,CLE,CLE vs. CHI,01/02/2023,W,12.0,39,15,25,0.6,3,10,0.3,6,11,0.545,6,8,14,8,0.0,0,1,9,5.0,CHI,CHI @ CLE,01/02/2023,L,12.0,34,11,23,0.478,3,8,0.375,9,10,0.9,2,7,9,3,1.0,0,0,7,-5.0
NYK-PHX-01/02/2023,NYK,NYK vs. PHX,01/02/2023,W,12.0,23,9,16,0.563,3,7,0.429,2,4,0.5,0,11,11,7,3.0,1,0,4,-2.0,PHX,PHX @ NYK,01/02/2023,L,12.0,25,10,25,0.4,4,13,0.308,1,1,1.0,3,8,11,4,1.0,2,0,2,2.0
GSW-ATL-01/02/2023,GSW,GSW vs. ATL,01/02/2023,W,12.0,26,9,27,0.333,3,13,0.231,5,6,0.833,7,11,18,4,3.0,1,2,6,0.0,ATL,ATL @ GSW,01/02/2023,L,12.0,26,9,23,0.391,2,7,0.286,6,6,1.0,2,8,10,5,1.0,1,4,3,0.0
MEM-SAC-01/01/2023,MEM,MEM vs. SAC,01/01/2023,W,12.0,27,12,26,0.462,2,9,0.222,1,2,0.5,7,4,11,2,2.0,1,1,4,6.0,SAC,SAC @ MEM,01/01/2023,L,12.0,21,9,15,0.6,3,4,0.75,0,0,0.0,1,5,6,5,5.0,0,1,3,-6.0
MIL-WAS-01/01/2023,MIL,MIL vs. WAS,01/01/2023,L,12.0,25,9,19,0.474,3,8,0.375,4,4,1.0,1,3,4,7,5.0,4,0,4,-5.0,WAS,WAS @ MIL,01/01/2023,W,12.0,30,13,23,0.565,1,5,0.2,3,4,0.75,7,8,15,7,7.0,3,2,3,5.0
DEN-BOS-01/01/2023,DEN,DEN vs. BOS,01/01/2023,W,12.0,25,8,18,0.444,4,9,0.444,5,5,1.0,0,7,7,4,5.0,1,1,3,-1.0,BOS,BOS @ DEN,01/01/2023,L,12.0,26,10,20,0.5,3,7,0.429,3,4,0.75,2,8,10,7,4.0,2,0,5,1.0
MIN-DET-12/31/2022,MIN,MIN vs. DET,12/31/2022,L,12.0,16,4,17,0.235,0,7,0.0,8,10,0.8,0,8,8,2,2.0,0,0,8,-12.0,DET,DET @ MIN,12/31/2022,W,12.0,28,9,22,0.409,1,6,0.167,9,13,0.692,7,13,20,4,1.0,1,1,7,12.0
MEM-NOP-12/31/2022,MEM,MEM vs. NOP,12/31/2022,W,12.0,33,13,23,0.565,1,6,0.167,6,7,0.857,4,9,13,7,4.0,2,2,6,11.0,NOP,NOP @ MEM,12/31/2022,L,12.0,22,8,20,0.4,0,7,0.0,6,7,0.857,2,5,7,5,4.0,1,1,8,-11.0
SAS-DAL-12/31/2022,SAS,SAS vs. DAL,12/31/2022,L,12.0,32,9,18,0.5,1,3,0.333,13,16,0.813,5,11,16,4,6.0,1,0,7,9.0,DAL,DAL @ SAS,12/31/2022,W,12.0,23,9,19,0.474,2,6,0.333,3,8,0.375,1,4,5,3,3.0,2,1,11,-9.0
HOU-NYK-12/31/2022,HOU,HOU vs. NYK,12/31/2022,L,12.0,18,4,19,0.211,1,12,0.083,9,13,0.692,7,8,15,4,5.0,2,2,5,-8.0,NYK,NYK @ HOU,12/31/2022,W,12.0,26,10,26,0.385,3,14,0.214,3,5,0.6,7,8,15,5,3.0,4,0,9,8.0
