KEY,(H)TEAM,(H)MATCH UP,(H)GAME DATE,(H)W/L,(H)MIN,(H)PTS,(H)FGM,(H)FGA,(H)FG%,(H)3PM,(H)3PA,(H)3P%,(H)FTM,(H)FTA,(H)FT%,(H)OREB,(H)DREB,(H)REB,(H)AST,(H)TOV,(H)STL,(H)BLK,(H)PF,(H)+/-,(A)TEAM,(A)MATCH UP,(A)GAME DATE,(A)W/L,(A)MIN,(A)PTS,(A)FGM,(A)FGA,(A)FG%,(A)3PM,(A)3PA,(A)3P%,(A)FTM,(A)FTA,(A)FT%,(A)OREB,(A)DREB,(A)REB,(A)AST,(A)TOV,(A)STL,(A)BLK,(A)PF,(A)+/-
IND-DEN-01/23/2024,IND,IND vs. DEN,01/23/2024,L,12.0,33,13,22,0.591,3,3,1.0,4,5,0.8,2,8,10,9,0.0,1,0,6,7.0,DEN,DEN @ IND,01/23/2024,W,12.0,26,10,22,0.455,1,8,0.125,5,7,0.714,4,7,11,5,3.0,0,1,2,-7.0
BKN-NYK-01/23/2024,BKN,BKN vs. NYK,01/23/2024,L,12.0,21,9,24,0.375,2,11,0.182,1,1,1.0,5,6,11,5,4.0,2,1,4,-3.0,NYK,NYK @ BKN,01/23/2024,W,12.0,24,9,23,0.391,3,10,0.3,3,3,1.0,5,8,13,4,4.0,1,0,3,3.0
SAC-ATL-01/22/2024,SAC,SAC vs. ATL,01/22/2024,W,12.0,30,12,27,0.444,4,12,0.333,2,2,1.0,2,15,17,9,1.0,2,0,5,14.0,ATL,ATL @ SAC,01/22/2024,L,12.0,16,5,25,0.2,1,10,0.1,5,6,0.833,4,11,15,3,3.0,0,0,1,-14.0
DAL-BOS-01/22/2024,DAL,DAL vs. BOS,01/22/2024,L,12.0,33,13,24,0.542,5,12,0.417,2,2,1.0,2,7,9,9,2.0,1,1,3,-8.0,BOS,BOS @ DAL,01/22/2024,W,12.0,41,15,26,0.577,9,16,0.563,2,6,0.333,4,7,11,10,1.0,0,1,5,8.0
ORL-CLE-01/22/2024,ORL,ORL vs. CLE,01/22/2024,L,12.0,28,8,16,0.5,4,8,0.5,8,13,0.615,0,7,7,6,4.0,0,0,5,-6.0,CLE,CLE @ ORL,01/22/2024,W,12.0,34,13,23,0.565,4,9,0.444,4,6,0.667,3,7,10,7,1.0,3,0,7,6.0
PHI-SAS-01/22/2024,PHI,PHI vs. SAS,01/22/2024,W,12.0,28,11,27,0.407,1,5,0.2,5,6,0.833,7,8,15,5,1.0,0,1,5,5.0,SAS,SAS @ PHI,01/22/2024,L,12.0,23,9,22,0.409,1,9,0.111,4,5,0.8,2,9,11,8,1.0,1,1,3,-5.0
MIN-CHA-01/22/2024,MIN,MIN vs. CHA,01/22/2024,L,12.0,35,11,17,0.647,5,9,0.556,8,11,0.727,0,6,6,8,4.0,2,0,3,3.0,CHA,CHA @ MIN,01/22/2024,W,12.0,32,12,19,0.632,2,7,0.286,6,6,1.0,1,5,6,5,4.0,2,0,8,-3.0
PHX-CHI-01/22/2024,PHX,PHX vs. CHI,01/22/2024,W,12.0,27,8,17,0.471,2,7,0.286,9,11,0.818,0,11,11,7,5.0,2,2,2,-2.0,CHI,CHI @ PHX,01/22/2024,L,12.0,29,13,28,0.464,2,6,0.333,1,2,0.5,3,9,12,5,2.0,4,1,7,2.0
DET-MIL-01/22/2024,DET,DET vs. MIL,01/22/2024,L,12.0,26,11,23,0.478,3,6,0.5,1,3,0.333,2,10,12,6,4.0,0,2,6,-2.0,MIL,MIL @ DET,01/22/2024,W,12.0,28,9,24,0.375,0,9,0.0,10,11,0.909,2,10,12,4,0.0,3,1,3,2.0
TOR-MEM-01/22/2024,TOR,TOR vs. MEM,01/22/2024,L,12.0,21,8,25,0.32,3,8,0.375,2,2,1.0,5,12,17,6,3.0,1,3,1,-2.0,MEM,MEM @ TOR,01/22/2024,W,12.0,23,10,22,0.455,3,10,0.3,0,1,0.0,1,12,13,8,3.0,3,2,1,2.0
LAC-BKN-01/21/2024,LAC,LAC vs. BKN,01/21/2024,W,12.0,25,8,17,0.471,2,5,0.4,7,10,0.7,2,4,6,5,5.0,3,2,5,-9.0,BKN,BKN @ LAC,01/21/2024,L,12.0,34,13,21,0.619,5,9,0.556,3,4,0.75,3,8,11,7,4.0,3,0,8,9.0
LAL-POR-01/21/2024,LAL,LAL vs. POR,01/21/2024,W,12.0,31,12,23,0.522,4,12,0.333,3,4,0.75,2,10,12,8,1.0,4,3,3,8.0,POR,POR @ LAL,01/21/2024,L,12.0,23,9,23,0.391,2,7,0.286,3,4,0.75,4,8,12,5,4.0,0,0,5,-8.0
HOU-BOS-01/21/2024,HOU,HOU vs. BOS,01/21/2024,L,12.0,30,10,19,0.526,3,8,0.375,7,8,0.875,1,8,9,6,5.0,0,0,3,-5.0,BOS,BOS @ HOU,01/21/2024,W,12.0,35,14,28,0.5,5,13,0.385,2,3,0.667,4,6,10,10,3.0,3,1,4,5.0
PHX-IND-01/21/2024,PHX,PHX vs. IND,01/21/2024,W,12.0,32,13,22,0.591,2,7,0.286,4,4,1.0,2,8,10,9,6.0,1,1,4,-4.0,IND,IND @ PHX,01/21/2024,L,12.0,36,14,27,0.519,5,10,0.5,3,4,0.75,3,5,8,10,2.0,4,1,6,4.0
WAS-DEN-01/21/2024,WAS,WAS vs. DEN,01/21/2024,L,12.0,28,9,21,0.429,5,9,0.556,5,7,0.714,0,6,6,7,5.0,3,3,3,-1.0,DEN,DEN @ WAS,01/21/2024,W,12.0,29,13,23,0.565,1,3,0.333,2,3,0.667,3,12,15,10,5.0,2,4,6,1.0
ORL-MIA-01/21/2024,ORL,ORL vs. MIA,01/21/2024,W,12.0,26,9,19,0.474,3,9,0.333,5,9,0.556,4,8,12,6,5.0,2,1,3,-1.0,MIA,MIA @ ORL,01/21/2024,L,12.0,27,9,20,0.45,3,7,0.429,6,7,0.857,3,6,9,4,4.0,5,0,6,1.0
ATL-CLE-01/20/2024,ATL,ATL vs. CLE,01/20/2024,L,12.0,25,10,23,0.435,2,8,0.25,3,4,0.75,0,7,7,5,1.0,2,1,6,-9.0,CLE,CLE @ ATL,01/20/2024,W,12.0,34,12,24,0.5,5,14,0.357,5,6,0.833,2,14,16,9,2.0,0,2,2,9.0
DET-MIL-01/20/2024,DET,DET vs. MIL,01/20/2024,L,12.0,29,10,21,0.476,4,8,0.5,5,8,0.625,2,6,8,6,4.0,2,2,5,-7.0,MIL,MIL @ DET,01/20/2024,W,12.0,36,13,24,0.542,4,10,0.4,6,10,0.6,5,9,14,8,3.0,3,1,4,7.0
HOU-UTA-01/20/2024,HOU,HOU vs. UTA,01/20/2024,W,12.0,33,12,25,0.48,5,11,0.455,4,4,1.0,4,7,11,6,2.0,3,0,5,6.0,UTA,UTA @ HOU,01/20/2024,L,12.0,27,9,19,0.474,2,10,0.2,7,8,0.875,1,7,8,5,5.0,0,2,5,-6.0
CHI-MEM-01/20/2024,CHI,CHI vs. MEM,01/20/2024,W,12.0,29,12,23,0.522,3,8,0.375,2,2,1.0,1,7,8,8,2.0,3,1,3,6.0,MEM,MEM @ CHI,01/20/2024,L,12.0,23,10,19,0.526,2,7,0.286,1,2,0.5,1,10,11,9,5.0,0,1,2,-6.0
WAS-SAS-01/20/2024,WAS,WAS vs. SAS,01/20/2024,L,12.0,30,12,25,0.48,3,7,0.429,3,3,1.0,4,7,11,8,4.0,1,0,7,-5.0,SAS,SAS @ WAS,01/20/2024,W,12.0,35,13,22,0.591,3,8,0.375,6,8,0.75,4,7,11,9,2.0,1,4,2,5.0
MIN-OKC-01/20/2024,MIN,MIN vs. OKC,01/20/2024,L,12.0,30,10,20,0.5,4,8,0.5,6,8,0.75,3,9,12,6,7.0,2,4,8,3.0,OKC,OKC @ MIN,01/20/2024,W,12.0,27,8,20,0.4,2,4,0.5,9,10,0.9,3,6,9,5,4.0,4,0,5,-3.0
NYK-TOR-01/20/2024,NYK,NYK vs. TOR,01/20/2024,W,12.0,28,12,21,0.571,1,7,0.143,3,4,0.75,3,11,14,8,5.0,0,1,4,2.0,TOR,TOR @ NYK,01/20/2024,L,12.0,26,10,21,0.476,5,10,0.5,1,2,0.5,0,5,5,9,3.0,2,0,5,-2.0
CHA-PHI-01/20/2024,CHA,CHA vs. PHI,01/20/2024,L,12.0,21,9,24,0.375,2,13,0.154,1,1,1.0,5,11,16,6,5.0,0,0,5,-1.0,PHI,PHI @ CHA,01/20/2024,W,12.0,22,8,21,0.381,1,6,0.167,5,8,0.625,3,8,11,4,1.0,2,1,3,1.0
ORL-PHI-01/19/2024,ORL,ORL vs. PHI,01/19/2024,L,12.0,26,10,22,0.455,2,5,0.4,4,5,0.8,5,4,9,6,6.0,0,0,6,-10.0,PHI,PHI @ ORL,01/19/2024,W,12.0,36,13,23,0.565,5,10,0.5,5,6,0.833,4,4,8,5,1.0,5,0,7,10.0
POR-IND-01/19/2024,POR,POR vs. IND,01/19/2024,W,12.0,30,13,22,0.591,0,2,0.0,4,4,1.0,2,11,13,4,2.0,1,2,4,8.0,IND,IND @ POR,01/19/2024,L,12.0,22,8,22,0.364,3,12,0.25,3,5,0.6,2,6,8,8,3.0,0,1,2,-8.0
MIA-ATL-01/19/2024,MIA,MIA vs. ATL,01/19/2024,L,12.0,32,11,20,0.55,6,9,0.667,4,4,1.0,2,5,7,6,3.0,2,1,5,7.0,ATL,ATL @ MIA,01/19/2024,W,12.0,25,9,18,0.5,3,8,0.375,4,5,0.8,0,6,6,6,3.0,0,0,4,-7.0
CHA-SAS-01/19/2024,CHA,CHA vs. SAS,01/19/2024,W,12.0,32,11,19,0.579,4,8,0.5,6,6,1.0,1,10,11,5,3.0,1,2,6,6.0,SAS,SAS @ CHA,01/19/2024,L,12.0,26,11,22,0.5,1,6,0.167,3,7,0.429,3,7,10,8,2.0,1,0,3,-6.0
BOS-DEN-01/19/2024,BOS,BOS vs. DEN,01/19/2024,L,12.0,29,11,27,0.407,4,14,0.286,3,3,1.0,6,6,12,6,0.0,3,0,5,5.0,DEN,DEN @ BOS,01/19/2024,W,12.0,24,9,16,0.563,3,7,0.429,3,4,0.75,1,9,10,5,6.0,0,1,4,-5.0
NOP-PHX-01/19/2024,NOP,NOP vs. PHX,01/19/2024,L,12.0,24,6,22,0.273,1,9,0.111,11,14,0.786,2,10,12,2,5.0,1,3,5,-4.0,PHX,PHX @ NOP,01/19/2024,W,12.0,28,9,26,0.346,3,14,0.214,7,9,0.778,4,13,17,4,2.0,4,1,9,4.0
LAL-BKN-01/19/2024,LAL,LAL vs. BKN,01/19/2024,L,12.0,31,11,26,0.423,3,12,0.25,6,6,1.0,3,11,14,7,1.0,1,1,0,-3.0,BKN,BKN @ LAL,01/19/2024,W,12.0,34,14,26,0.538,6,14,0.429,0,0,0.0,1,11,12,11,1.0,1,2,5,3.0
SAC-IND-01/18/2024,SAC,SAC vs. IND,01/18/2024,L,12.0,26,10,21,0.476,3,7,0.429,3,4,0.75,1,8,9,7,4.0,0,1,9,-10.0,IND,IND @ SAC,01/18/2024,W,12.0,36,12,20,0.6,5,10,0.5,7,9,0.778,0,9,9,10,3.0,1,1,5,10.0
TOR-CHI-01/18/2024,TOR,TOR vs. CHI,01/18/2024,L,12.0,31,11,21,0.524,5,13,0.385,4,4,1.0,2,9,11,10,4.0,1,2,5,6.0,CHI,CHI @ TOR,01/18/2024,W,12.0,25,10,22,0.455,1,6,0.167,4,5,0.8,2,7,9,4,4.0,1,1,6,-6.0
MIN-MEM-01/18/2024,MIN,MIN vs. MEM,01/18/2024,W,12.0,20,7,24,0.292,1,8,0.125,5,6,0.833,2,9,11,5,4.0,4,2,2,-5.0,MEM,MEM @ MIN,01/18/2024,L,12.0,25,10,22,0.455,3,12,0.25,2,2,1.0,2,14,16,6,5.0,3,1,6,5.0
UTA-OKC-01/18/2024,UTA,UTA vs. OKC,01/18/2024,L,12.0,40,11,20,0.55,6,10,0.6,12,14,0.857,3,5,8,8,4.0,1,2,5,3.0,OKC,OKC @ UTA,01/18/2024,W,12.0,37,15,24,0.625,3,8,0.375,4,4,1.0,2,6,8,13,3.0,1,1,10,-3.0
NYK-WAS-01/18/2024,NYK,NYK vs. WAS,01/18/2024,W,12.0,24,8,22,0.364,2,11,0.182,6,6,1.0,2,11,13,4,5.0,3,0,5,1.0,WAS,WAS @ NYK,01/18/2024,L,12.0,23,8,19,0.421,3,7,0.429,4,4,1.0,0,12,12,6,5.0,4,0,6,-1.0
BOS-SAS-01/17/2024,BOS,BOS vs. SAS,01/17/2024,W,12.0,40,16,21,0.762,8,9,0.889,0,0,0.0,1,11,12,8,4.0,1,1,1,20.0,SAS,SAS @ BOS,01/17/2024,L,12.0,20,9,24,0.375,1,9,0.111,1,1,1.0,3,3,6,6,4.0,2,0,1,-20.0
CLE-MIL-01/17/2024,CLE,CLE vs. MIL,01/17/2024,W,12.0,34,14,25,0.56,6,12,0.5,0,1,0.0,5,14,19,10,3.0,0,0,4,15.0,MIL,MIL @ CLE,01/17/2024,L,12.0,19,7,23,0.304,2,13,0.154,3,4,0.75,1,7,8,4,1.0,0,1,3,-15.0
TOR-MIA-01/17/2024,TOR,TOR vs. MIA,01/17/2024,W,12.0,37,14,24,0.583,7,12,0.583,2,3,0.667,2,7,9,9,1.0,2,2,5,12.0,MIA,MIA @ TOR,01/17/2024,L,12.0,25,11,25,0.44,0,9,0.0,3,4,0.75,5,7,12,6,4.0,0,2,4,-12.0
DET-MIN-01/17/2024,DET,DET vs. MIN,01/17/2024,L,12.0,22,10,26,0.385,2,9,0.222,0,0,0.0,3,10,13,6,4.0,2,2,7,-9.0,MIN,MIN @ DET,01/17/2024,W,12.0,31,11,24,0.458,4,9,0.444,5,7,0.714,2,12,14,7,2.0,3,0,1,9.0
LAL-DAL-01/17/2024,LAL,LAL vs. DAL,01/17/2024,W,12.0,23,9,25,0.36,2,9,0.222,3,4,0.75,4,9,13,5,4.0,1,1,4,-4.0,DAL,DAL @ LAL,01/17/2024,L,12.0,27,10,22,0.455,2,9,0.222,5,6,0.833,2,10,12,4,3.0,2,2,2,4.0
NYK-HOU-01/17/2024,NYK,NYK vs. HOU,01/17/2024,W,12.0,25,7,19,0.368,2,7,0.286,9,11,0.818,4,13,17,6,5.0,1,1,8,4.0,HOU,HOU @ NYK,01/17/2024,L,12.0,21,7,22,0.318,2,10,0.2,5,5,1.0,1,7,8,5,1.0,1,2,6,-4.0
POR-BKN-01/17/2024,POR,POR vs. BKN,01/17/2024,W,12.0,27,11,18,0.611,2,7,0.286,3,3,1.0,1,4,5,6,4.0,1,0,1,-2.0,BKN,BKN @ POR,01/17/2024,L,12.0,29,11,19,0.579,5,12,0.417,2,2,1.0,1,6,7,9,4.0,3,0,3,2.0
ATL-ORL-01/17/2024,ATL,ATL vs. ORL,01/17/2024,W,12.0,23,9,17,0.529,2,5,0.4,3,3,1.0,0,6,6,6,8.0,1,1,4,-2.0,ORL,ORL @ ATL,01/17/2024,L,12.0,25,10,24,0.417,0,8,0.0,5,6,0.833,6,5,11,6,3.0,6,2,4,2.0
NOP-CHA-01/17/2024,NOP,NOP vs. CHA,01/17/2024,W,12.0,23,7,18,0.389,5,12,0.417,4,6,0.667,3,7,10,6,6.0,4,1,4,-2.0,CHA,CHA @ NOP,01/17/2024,L,12.0,25,10,31,0.323,4,13,0.308,1,1,1.0,11,8,19,8,6.0,2,2,5,2.0
PHX-SAC-01/16/2024,PHX,PHX vs. SAC,01/16/2024,W,12.0,24,6,19,0.316,3,8,0.375,9,11,0.818,2,11,13,5,6.0,2,0,5,-5.0,SAC,SAC @ PHX,01/16/2024,L,12.0,29,11,25,0.44,5,13,0.385,2,3,0.667,1,6,7,8,3.0,2,2,6,5.0
PHI-DEN-01/16/2024,PHI,PHI vs. DEN,01/16/2024,W,12.0,42,13,18,0.722,3,6,0.5,13,15,0.867,2,5,7,10,2.0,2,2,9,2.0,DEN,DEN @ PHI,01/16/2024,L,12.0,40,13,25,0.52,4,7,0.571,10,13,0.769,6,5,11,6,3.0,1,0,7,-2.0
LAC-OKC-01/16/2024,LAC,LAC vs. OKC,01/16/2024,W,12.0,30,10,22,0.455,7,14,0.5,3,7,0.429,5,7,12,6,3.0,0,2,4,-1.0,OKC,OKC @ LAC,01/16/2024,L,12.0,31,12,21,0.571,5,8,0.625,2,2,1.0,0,7,7,8,1.0,2,2,5,1.0
DAL-NOP-01/15/2024,DAL,DAL vs. NOP,01/15/2024,W,12.0,26,7,21,0.333,6,14,0.429,6,6,1.0,3,3,6,5,6.0,1,0,8,-16.0,NOP,NOP @ DAL,01/15/2024,L,12.0,42,15,19,0.789,3,7,0.429,9,11,0.818,0,10,10,7,3.0,5,0,6,16.0
ATL-SAS-01/15/2024,ATL,ATL vs. SAS,01/15/2024,W,12.0,34,13,24,0.542,5,11,0.455,3,3,1.0,2,14,16,6,5.0,5,3,6,16.0,SAS,SAS @ ATL,01/15/2024,L,12.0,18,6,24,0.25,2,11,0.182,4,5,0.8,3,8,11,2,7.0,3,1,3,-16.0
BKN-MIA-01/15/2024,BKN,BKN vs. MIA,01/15/2024,L,12.0,23,9,25,0.36,1,11,0.091,4,4,1.0,3,15,18,6,2.0,2,2,4,8.0,MIA,MIA @ BKN,01/15/2024,W,12.0,15,4,22,0.182,0,5,0.0,7,7,1.0,0,9,9,3,2.0,2,1,2,-8.0
UTA-IND-01/15/2024,UTA,UTA vs. IND,01/15/2024,W,12.0,31,11,23,0.478,1,6,0.167,8,10,0.8,5,10,15,8,2.0,0,4,5,7.0,IND,IND @ UTA,01/15/2024,L,12.0,24,7,20,0.35,2,7,0.286,8,10,0.8,4,6,10,5,4.0,2,0,8,-7.0
WAS-DET-01/15/2024,WAS,WAS vs. DET,01/15/2024,L,12.0,40,14,25,0.56,8,12,0.667,4,4,1.0,2,7,9,10,2.0,4,2,5,6.0,DET,DET @ WAS,01/15/2024,W,12.0,34,13,22,0.591,4,8,0.5,4,5,0.8,1,8,9,10,4.0,1,4,4,-6.0
PHI-HOU-01/15/2024,PHI,PHI vs. HOU,01/15/2024,W,12.0,33,10,23,0.435,5,8,0.625,8,9,0.889,4,10,14,6,2.0,1,2,6,5.0,HOU,HOU @ PHI,01/15/2024,L,12.0,28,10,22,0.455,2,6,0.333,6,9,0.667,3,8,11,5,3.0,2,2,7,-5.0
CLE-CHI-01/15/2024,CLE,CLE vs. CHI,01/15/2024,W,12.0,20,7,24,0.292,3,14,0.214,3,3,1.0,5,7,12,5,3.0,1,0,2,-5.0,CHI,CHI @ CLE,01/15/2024,L,12.0,25,11,22,0.5,1,5,0.2,2,2,1.0,2,12,14,4,3.0,1,1,5,5.0
MEM-GSW-01/15/2024,MEM,MEM vs. GSW,01/15/2024,W,12.0,31,10,23,0.435,7,17,0.412,4,7,0.571,3,7,10,8,3.0,4,1,5,4.0,GSW,GSW @ MEM,01/15/2024,L,12.0,27,11,22,0.5,3,10,0.3,2,2,1.0,2,10,12,5,5.0,1,1,4,-4.0
TOR-BOS-01/15/2024,TOR,TOR vs. BOS,01/15/2024,L,12.0,30,10,22,0.455,2,10,0.2,8,8,1.0,2,10,12,7,1.0,0,1,7,-2.0,BOS,BOS @ TOR,01/15/2024,W,12.0,32,9,25,0.36,5,9,0.556,9,9,1.0,5,10,15,4,1.0,0,0,4,2.0
NYK-ORL-01/15/2024,NYK,NYK vs. ORL,01/15/2024,L,12.0,28,11,24,0.458,2,10,0.2,4,6,0.667,4,9,13,6,2.0,1,0,6,2.0,ORL,ORL @ NYK,01/15/2024,W,12.0,26,9,19,0.474,3,6,0.5,5,9,0.556,1,7,8,6,1.0,0,3,5,-2.0
LAL-OKC-01/15/2024,LAL,LAL vs. OKC,01/15/2024,W,12.0,23,9,23,0.391,3,9,0.333,2,2,1.0,3,10,13,5,3.0,0,3,4,-1.0,OKC,OKC @ LAL,01/15/2024,L,12.0,24,8,22,0.364,2,9,0.222,6,6,1.0,4,8,12,5,1.0,3,3,3,1.0
POR-PHX-01/14/2024,POR,POR vs. PHX,01/14/2024,L,12.0,28,8,20,0.4,4,9,0.444,8,9,0.889,1,4,5,5,6.0,2,0,7,-12.0,PHX,PHX @ POR,01/14/2024,W,12.0,40,13,22,0.591,4,9,0.444,10,11,0.909,5,8,13,8,4.0,4,2,6,12.0
MIA-CHA-01/14/2024,MIA,MIA vs. CHA,01/14/2024,W,12.0,26,9,19,0.474,4,7,0.571,4,6,0.667,1,9,10,7,4.0,2,1,4,11.0,CHA,CHA @ MIA,01/14/2024,L,12.0,15,6,22,0.273,0,9,0.0,3,3,1.0,5,8,13,1,8.0,2,0,6,-11.0
MIN-LAC-01/14/2024,MIN,MIN vs. LAC,01/14/2024,W,12.0,17,6,17,0.353,3,8,0.375,2,5,0.4,3,9,12,3,5.0,0,2,5,-9.0,LAC,LAC @ MIN,01/14/2024,L,12.0,26,10,22,0.455,5,11,0.455,1,2,0.5,2,9,11,8,2.0,3,1,7,9.0
MIL-SAC-01/14/2024,MIL,MIL vs. SAC,01/14/2024,W,12.0,36,10,17,0.588,3,6,0.5,13,15,0.867,0,8,8,6,1.0,1,2,5,7.0,SAC,SAC @ MIL,01/14/2024,L,12.0,29,12,26,0.462,2,8,0.25,3,3,1.0,4,6,10,8,1.0,0,1,8,-7.0
DEN-IND-01/14/2024,DEN,DEN vs. IND,01/14/2024,W,12.0,32,11,18,0.611,5,6,0.833,5,9,0.556,1,7,8,8,4.0,2,1,9,3.0,IND,IND @ DEN,01/14/2024,L,12.0,29,10,23,0.435,2,6,0.333,7,11,0.636,7,7,14,5,6.0,2,1,9,-3.0
DAL-NOP-01/13/2024,DAL,DAL vs. NOP,01/13/2024,L,12.0,34,11,20,0.55,4,7,0.571,8,9,0.889,2,11,13,7,2.0,1,0,6,14.0,NOP,NOP @ DAL,01/13/2024,W,12.0,20,5,18,0.278,1,7,0.143,9,10,0.9,2,7,9,3,3.0,1,1,6,-14.0
MIL-GSW-01/13/2024,MIL,MIL vs. GSW,01/13/2024,W,12.0,21,10,22,0.455,0,6,0.0,1,2,0.5,4,8,12,5,4.0,0,1,3,-11.0,GSW,GSW @ MIL,01/13/2024,L,12.0,32,14,28,0.5,3,7,0.429,1,3,0.333,5,9,14,6,0.0,1,0,3,11.0
BOS-HOU-01/13/2024,BOS,BOS vs. HOU,01/13/2024,W,12.0,34,11,19,0.579,8,14,0.571,4,6,0.667,0,8,8,7,4.0,2,1,5,7.0,HOU,HOU @ BOS,01/13/2024,L,12.0,27,9,22,0.409,1,5,0.2,8,8,1.0,3,8,11,6,3.0,4,0,5,-7.0
OKC-ORL-01/13/2024,OKC,OKC vs. ORL,01/13/2024,W,12.0,26,9,27,0.333,2,13,0.154,6,7,0.857,4,9,13,5,0.0,4,1,7,7.0,ORL,ORL @ OKC,01/13/2024,L,12.0,19,7,18,0.389,0,6,0.0,5,10,0.5,3,13,16,3,7.0,0,4,8,-7.0
ATL-WAS-01/13/2024,ATL,ATL vs. WAS,01/13/2024,L,12.0,22,7,24,0.292,2,7,0.286,6,8,0.75,6,8,14,5,6.0,3,1,4,-6.0,WAS,WAS @ ATL,01/13/2024,W,12.0,28,9,22,0.409,3,9,0.333,7,7,1.0,4,8,12,7,4.0,4,5,6,6.0
UTA-LAL-01/13/2024,UTA,UTA vs. LAL,01/13/2024,W,12.0,33,13,30,0.433,3,11,0.273,4,4,1.0,4,12,16,9,2.0,2,0,7,5.0,LAL,LAL @ UTA,01/13/2024,L,12.0,28,9,21,0.429,2,6,0.333,8,11,0.727,1,10,11,6,3.0,2,4,3,-5.0
SAS-CHI-01/13/2024,SAS,SAS vs. CHI,01/13/2024,L,12.0,32,12,25,0.48,6,14,0.429,2,2,1.0,3,10,13,9,3.0,0,0,2,4.0,CHI,CHI @ SAS,01/13/2024,W,12.0,28,13,25,0.52,1,7,0.143,1,2,0.5,2,7,9,7,0.0,0,2,1,-4.0
MEM-NYK-01/13/2024,MEM,MEM vs. NYK,01/13/2024,L,12.0,30,12,24,0.5,4,10,0.4,2,2,1.0,4,4,8,11,1.0,5,1,3,2.0,NYK,NYK @ MEM,01/13/2024,W,12.0,28,11,21,0.524,4,10,0.4,2,2,1.0,5,8,13,7,7.0,1,5,4,-2.0
CHI-GSW-01/12/2024,CHI,CHI vs. GSW,01/12/2024,L,12.0,45,18,24,0.75,7,11,0.636,2,3,0.667,2,10,12,11,2.0,0,1,3,16.0,GSW,GSW @ CHI,01/12/2024,W,12.0,29,12,23,0.522,3,11,0.273,2,3,0.667,1,5,6,9,1.0,1,0,4,-16.0
MEM-LAC-01/12/2024,MEM,MEM vs. LAC,01/12/2024,L,12.0,27,9,21,0.429,6,10,0.6,3,6,0.5,2,4,6,9,2.0,1,0,4,-15.0,LAC,LAC @ MEM,01/12/2024,W,12.0,42,16,21,0.762,7,10,0.7,3,5,0.6,1,11,12,13,2.0,2,1,3,15.0
SAS-CHA-01/12/2024,SAS,SAS vs. CHA,01/12/2024,W,12.0,38,12,21,0.571,7,10,0.7,7,8,0.875,3,13,16,9,3.0,1,2,2,15.0,CHA,CHA @ SAS,01/12/2024,L,12.0,23,8,27,0.296,4,8,0.5,3,3,1.0,5,4,9,4,2.0,2,1,7,-15.0
UTA-TOR-01/12/2024,UTA,UTA vs. TOR,01/12/2024,W,12.0,36,12,22,0.545,5,12,0.417,7,10,0.7,3,14,17,9,3.0,2,2,7,14.0,TOR,TOR @ UTA,01/12/2024,L,12.0,22,6,18,0.333,3,6,0.5,7,12,0.583,1,5,6,4,3.0,2,1,8,-14.0
PHI-SAC-01/12/2024,PHI,PHI vs. SAC,01/12/2024,W,12.0,36,15,26,0.577,6,8,0.75,0,0,0.0,4,7,11,10,2.0,5,4,1,11.0,SAC,SAC @ PHI,01/12/2024,L,12.0,25,9,27,0.333,5,15,0.333,2,2,1.0,6,5,11,4,5.0,1,2,1,-11.0
MIA-ORL-01/12/2024,MIA,MIA vs. ORL,01/12/2024,W,12.0,26,12,21,0.571,2,6,0.333,0,0,0.0,0,8,8,8,4.0,1,0,3,-7.0,ORL,ORL @ MIA,01/12/2024,L,12.0,33,13,25,0.52,5,13,0.385,2,3,0.667,3,7,10,10,1.0,3,1,2,7.0
DET-HOU-01/12/2024,DET,DET vs. HOU,01/12/2024,L,12.0,25,11,20,0.55,2,6,0.333,1,2,0.5,1,10,11,8,6.0,0,2,6,-7.0,HOU,HOU @ DET,01/12/2024,W,12.0,32,11,23,0.478,3,8,0.375,7,8,0.875,2,9,11,5,2.0,3,0,4,7.0
DEN-NOP-01/12/2024,DEN,DEN vs. NOP,01/12/2024,W,12.0,29,12,20,0.6,3,9,0.333,2,3,0.667,0,10,10,5,3.0,2,2,3,3.0,NOP,NOP @ DEN,01/12/2024,L,12.0,26,10,23,0.435,5,10,0.5,1,2,0.5,3,6,9,9,2.0,2,1,1,-3.0
ATL-IND-01/12/2024,ATL,ATL vs. IND,01/12/2024,L,12.0,32,11,25,0.44,5,12,0.417,5,7,0.714,5,6,11,8,4.0,1,0,3,-2.0,IND,IND @ ATL,01/12/2024,W,12.0,34,15,27,0.556,2,6,0.333,2,3,0.667,6,8,14,9,5.0,4,4,6,2.0
MIN-POR-01/12/2024,MIN,MIN vs. POR,01/12/2024,W,12.0,27,11,21,0.524,2,9,0.222,3,6,0.5,3,5,8,8,1.0,4,0,7,0.0,POR,POR @ MIN,01/12/2024,L,12.0,27,8,18,0.444,4,7,0.571,7,11,0.636,5,8,13,5,6.0,0,0,5,0.0
OKC-POR-01/11/2024,OKC,OKC vs. POR,01/11/2024,W,12.0,39,14,26,0.538,2,9,0.222,9,9,1.0,1,13,14,9,0.0,3,1,2,24.0,POR,POR @ OKC,01/11/2024,L,12.0,15,6,28,0.214,1,12,0.083,2,5,0.4,5,10,15,3,4.0,0,3,5,-24.0
